,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
210,1,6,63,392840,446200,395,4462,88.04123711,8.852532497,395
211,1,6,64,392840,446100,395,4461,88.06097288,8.854516924,395
212,1,6,65,392840,445200,395,4452,88.23899371,8.872416891,395
213,1,6,66,392840,445400,395,4454,88.19937135,8.868432869,395
214,1,6,67,392840,443700,395,4437,88.53729998,8.902411539,395
215,1,6,68,380220,440000,395,4400,86.41363636,8.931818182,393
216,1,6,69,380220,436900,395,4369,87.02677958,8.995193408,393
217,1,6,70,380220,435400,395,4354,87.32659623,9.02618282,393
218,1,6,71,375740,432000,395,4320,86.97685185,9.027777778,390
219,1,6,72,371780,429400,395,4294,86.5812762,9.059152306,389
220,1,6,73,370810,424500,395,4245,87.35217903,9.1401649,388
221,1,6,74,365990,417200,395,4172,87.7253116,9.2042186,384
222,1,6,75,359110,408700,395,4087,87.86640568,9.273305603,379
223,1,6,76,350300,400600,395,4006,87.44383425,9.335996006,374
224,1,6,77,345600,396300,395,3963,87.20666162,9.41206157,373
225,1,6,78,336840,384900,395,3849,87.51363991,9.534944141,367
226,1,6,79,327110,378000,395,3780,86.53703704,9.523809524,360
227,1,6,80,326520,374000,395,3740,87.30481283,9.572192513,358
228,1,6,81,311640,357000,395,3570,87.29411765,9.719887955,347
229,1,6,82,303790,349400,395,3494,86.94619347,9.788208357,342
230,1,6,83,293040,337900,395,3379,86.72388281,9.914175792,335
231,1,6,84,288470,328000,395,3280,87.94817073,10.12195122,332
232,1,6,85,286450,323400,395,3234,88.57452072,10.20408163,330
233,1,6,86,279520,313100,395,3131,89.27499202,10.31619291,323
234,1,6,87,274060,303700,395,3037,90.24036878,10.50378663,319
235,1,6,88,271020,296000,395,2960,91.56081081,10.64189189,315
236,1,6,89,261450,284700,395,2847,91.83350896,10.78328065,307
237,1,6,90,260930,274800,395,2748,94.95269287,11.13537118,306
238,1,6,91,254480,266800,395,2668,95.38230885,11.28185907,301
239,1,6,92,251810,261700,395,2617,96.22086358,11.38708445,298
240,1,6,93,239760,244700,395,2447,97.98120147,11.76951369,288
241,1,6,94,233980,242000,395,2420,96.68595041,11.7768595,285
242,1,6,95,227510,235100,395,2351,96.77158656,11.9523607,281
243,1,6,96,220270,226700,395,2267,97.1636524,11.99823555,272
244,1,6,97,207510,217600,395,2176,95.36305147,11.94852941,260
245,1,6,98,206140,211100,395,2111,97.65040265,12.26906679,259
246,1,6,99,196320,202700,395,2027,96.85249137,12.33349778,250
247,1,6,100,185420,191600,395,1916,96.77453027,12.47390397,239
248,1,6,101,182770,191200,395,1912,95.59100418,12.5,239
249,1,6,102,170630,185500,395,1855,91.98382749,12.23719677,227
250,1,6,103,162910,174200,395,1742,93.51894374,12.5717566,219
251,1,6,104,148440,164900,395,1649,90.01819284,12.55306246,207
252,1,6,105,145510,154700,395,1547,94.05946994,13.12217195,203
253,1,6,106,137750,149800,395,1498,91.95594126,13.01735648,195
254,1,6,107,136220,145600,395,1456,93.55769231,13.25549451,193
255,1,6,108,121510,134500,395,1345,90.34200743,12.93680297,174
256,1,6,109,115400,129900,395,1299,88.83756736,12.9330254,168
257,1,6,110,108670,123200,395,1232,88.20616883,13.06818182,161
258,1,6,111,110050,119000,395,1190,92.4789916,13.61344538,162
259,1,6,112,99450,110300,395,1103,90.1631913,13.50861287,149
260,1,6,113,91760,103200,395,1032,88.91472868,13.46899225,139
261,1,6,114,92200,103400,395,1034,89.16827853,13.34622824,138
262,1,6,115,92230,99300,395,993,92.88016113,13.89728097,138
263,1,6,116,80700,91100,395,911,88.58397366,13.61141603,124
264,1,6,117,77570,86400,395,864,89.78009259,13.77314815,119
265,1,6,118,70900,80700,395,807,87.85625774,14.12639405,114
266,1,6,119,67660,73300,395,733,92.30559345,14.32469304,105
267,1,6,120,66170,73600,395,736,89.9048913,14.13043478,104
268,1,6,121,49320,62600,395,626,78.78594249,13.89776358,87
269,1,6,122,53670,61900,395,619,86.70436187,14.70113086,91
270,1,6,123,46950,57400,395,574,81.79442509,14.45993031,83
271,1,6,124,42630,51400,395,514,82.93774319,14.78599222,76
272,1,6,125,40890,48600,395,486,84.13580247,14.40329218,70
273,1,6,126,30860,40500,395,405,76.19753086,14.07407407,57
274,1,6,127,34850,40700,395,407,85.62653563,14.98771499,61
275,1,6,128,28190,36300,395,363,77.6584022,14.32506887,52
276,1,6,129,22870,32800,395,328,69.72560976,12.80487805,42
277,1,6,130,25200,32800,395,328,76.82926829,14.63414634,48
278,1,6,131,14710,22500,395,225,65.37777778,13.33333333,30
279,1,6,132,14170,21900,395,219,64.70319635,11.41552511,25
280,1,6,133,12340,20500,395,205,60.19512195,11.70731707,24
