,date,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2012-05-21,2,2528,64.0,0.17,37.0,0.306,1,19.0,2,4383,27.0,0.17,14.0,0.212,1,49.0,2,4164,30.0,0.22,21.0,0.156,1,68.0,2,3483,41.0,0.23,61.0,0.163,0,27.0,2,4599,28.0,0.22,54.0,0.057,0,45.0,1,4687,20.0,0.22,17.0,0.10099999999999999,0,57.0,2,41
,2012-05-21,4,3659,38.0,0.19,25.0,0.395,1,39.0,3,3620,38.0,0.19,16.0,0.305,1,12.0,2,3463,45.0,0.19,29.0,0.401,1,71.0,3,3766,39.0,0.28,58.0,0.065,0,76.0,1,4224,30.0,0.19,23.0,0.151,0,29.0,2,4125,33.0,0.25,26.0,0.131,0,37.0,2,1
,2012-05-21,5,4006,34.0,0.19,56.0,0.43,1,16.0,3,4213,28.0,0.14,68.0,0.289,1,61.0,2,3936,35.0,0.19,39.0,0.295,1,21.0,2,4590,20.0,0.19,45.0,0.166,0,35.0,2,4569,24.0,0.22,13.0,0.11800000000000001,0,51.0,2,4536,22.0,0.22,64.0,0.25,0,20.0,2,9
,2012-05-21,6,4288,28.0,0.15,18.0,0.45799999999999996,1,30.0,3,4367,27.0,0.21,31.0,0.255,1,63.0,2,4383,27.0,0.17,14.0,0.212,1,49.0,2,4514,23.0,0.19,22.0,0.243,1,72.0,2,3328,45.0,0.22,28.0,0.184,0,59.0,2,4480,24.0,0.17,51.0,0.14,0,53.0,2,2
,2012-05-21,7,4222,31.0,0.17,74.0,0.32799999999999996,1,22.0,2,4164,30.0,0.22,21.0,0.156,1,68.0,2,3095,50.0,0.19,65.0,0.25,1,11.0,2,2585,60.0,0.19,38.0,0.34299999999999997,1,65.0,2,3659,38.0,0.19,25.0,0.395,1,39.0,3,4454,25.0,0.2,62.0,0.044000000000000004,0,58.0,1,15
,2012-05-21,8,3608,40.0,0.2,30.0,0.147,1,47.0,2,4006,34.0,0.19,56.0,0.43,1,16.0,3,3083,53.0,0.24,48.0,0.08,0,36.0,1,2528,64.0,0.17,37.0,0.306,1,19.0,2,3483,41.0,0.23,61.0,0.163,0,27.0,2,3766,39.0,0.28,58.0,0.065,0,76.0,1,69
,2012-05-21,9,4224,30.0,0.19,23.0,0.151,0,29.0,2,3676,40.0,0.23,55.0,0.174,0,34.0,2,4687,20.0,0.22,17.0,0.10099999999999999,0,57.0,2,3195,49.0,0.2,41.0,0.13,0,66.0,2,4480,24.0,0.17,51.0,0.14,0,53.0,2,4590,20.0,0.19,45.0,0.166,0,35.0,2,2
,2012-05-21,10,3463,45.0,0.19,29.0,0.401,1,71.0,3,4288,28.0,0.15,18.0,0.45799999999999996,1,30.0,3,3915,38.0,0.19,33.0,0.45399999999999996,1,46.0,4,4213,28.0,0.14,68.0,0.289,1,61.0,2,3620,38.0,0.19,16.0,0.305,1,12.0,2,3936,35.0,0.19,39.0,0.295,1,21.0,2,1
,2012-05-21,11,3528,41.0,0.19,46.0,0.24600000000000002,0,55.0,2,4478,24.0,0.18,59.0,0.34,0,64.0,2,4525,24.0,0.2,20.0,0.231,0,69.0,2,3677,39.0,0.19,73.0,0.231,0,18.0,1,4611,22.0,0.17,60.0,0.319,0,14.0,2,3446,43.0,0.24,50.0,0.114,0,31.0,2,66
,2012-05-21,12,3746,37.0,0.17,47.0,0.542,1,74.0,4,4369,27.0,0.19,12.0,0.515,1,62.0,4,3782,36.0,0.13,35.0,0.59,1,44.0,4,4063,33.0,0.16,53.0,0.496,1,26.0,4,3858,39.0,0.14,52.0,0.287,1,41.0,2,3602,42.0,0.19,66.0,0.326,1,15.0,2,2
,2012-05-26,1,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,2920,54.0,0.22,43.0,0.2,1,53.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,4374,28.0,0.17,49.0,0.242,1,34.0,2,4592,32.0,0.18,76.0,0.03,1,24.0,1,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,6
,2012-05-26,2,2372,63.0,0.21,70.0,0.376,1,60.0,2,4153,32.0,0.21,75.0,0.129,1,36.0,2,3174,49.0,0.19,55.0,0.25,1,59.0,2,3728,41.0,0.17,29.0,0.314,1,64.0,2,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,4182,29.0,0.21,71.0,0.243,1,70.0,2,1
,2012-05-26,3,3120,51.0,0.21,51.0,0.302,1,57.0,2,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,3420,43.0,0.21,15.0,0.15,1,45.0,2,3851,40.0,0.18,37.0,0.242,1,22.0,2,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,5
,2012-05-26,4,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,4259,28.0,0.17,44.0,0.395,1,49.0,3,2793,56.0,0.21,18.0,0.175,1,54.0,2,2841,56.0,0.18,57.0,0.375,1,30.0,3,2903,53.0,0.18,14.0,0.47,1,68.0,4,4079,34.0,0.18,62.0,0.536,1,13.0,4,11
,2012-05-26,5,3546,43.0,0.17,74.0,0.408,1,23.0,3,2878,54.0,0.2,48.0,0.41600000000000004,1,76.0,3,2816,59.0,0.2,67.0,0.376,1,33.0,3,3273,47.0,0.2,31.0,0.322,1,40.0,2,4078,34.0,0.2,32.0,0.254,1,25.0,2,4592,32.0,0.18,76.0,0.03,1,24.0,1,3
,2012-05-26,6,3066,52.0,0.21,69.0,0.171,1,71.0,2,4068,32.0,0.17,68.0,0.322,1,28.0,2,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,4352,26.0,0.18,34.0,0.531,1,72.0,4,3728,41.0,0.17,29.0,0.314,1,64.0,2,34
,2012-05-26,7,2885,58.0,0.21,13.0,0.15,1,26.0,2,3420,43.0,0.21,15.0,0.15,1,45.0,2,4095,31.0,0.14,65.0,0.552,1,12.0,4,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,4153,32.0,0.21,75.0,0.129,1,36.0,2,3159,47.0,0.17,12.0,0.615,1,47.0,4,111
,2012-05-26,9,3851,40.0,0.18,37.0,0.242,1,22.0,2,2816,59.0,0.2,67.0,0.376,1,33.0,3,4259,28.0,0.17,44.0,0.395,1,49.0,3,4182,29.0,0.21,71.0,0.243,1,70.0,2,3300,45.0,0.13,26.0,0.55,1,48.0,4,3542,44.0,0.17,35.0,0.382,1,16.0,3,94
,2012-05-26,10,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,2372,63.0,0.21,70.0,0.376,1,60.0,2,4109,32.0,0.14,72.0,0.525,1,73.0,4,2903,53.0,0.18,14.0,0.47,1,68.0,4,1
,2012-05-26,11,4095,31.0,0.14,65.0,0.552,1,12.0,4,2841,56.0,0.18,57.0,0.375,1,30.0,3,4352,26.0,0.18,34.0,0.531,1,72.0,4,3546,43.0,0.17,74.0,0.408,1,23.0,3,3475,42.0,0.19,64.0,0.35,1,29.0,3,4112,32.0,0.21,11.0,0.439,1,55.0,3,43
,2012-05-26,12,4096,31.0,0.16,58.0,0.452,1,74.0,4,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,3159,47.0,0.17,12.0,0.615,1,47.0,4,3300,45.0,0.13,26.0,0.55,1,48.0,4,4079,34.0,0.18,62.0,0.536,1,13.0,4,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,10
,2012-05-27,1,4352,26.0,0.18,34.0,0.531,1,72.0,4,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,4374,28.0,0.17,49.0,0.242,1,34.0,2,4078,34.0,0.2,32.0,0.254,1,25.0,2,3066,52.0,0.21,69.0,0.171,1,71.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,6
,2012-05-27,2,4259,28.0,0.17,44.0,0.395,1,49.0,3,2793,56.0,0.21,18.0,0.175,1,54.0,2,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,3174,49.0,0.19,55.0,0.25,1,59.0,2,2920,54.0,0.22,43.0,0.2,1,53.0,2,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,10
,2012-05-27,3,4112,32.0,0.21,11.0,0.439,1,55.0,3,4079,34.0,0.18,62.0,0.536,1,13.0,4,2372,63.0,0.21,70.0,0.376,1,60.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,3120,51.0,0.21,51.0,0.302,1,57.0,2,2816,59.0,0.2,67.0,0.376,1,33.0,3,2
,2012-05-27,5,4109,32.0,0.14,72.0,0.525,1,73.0,4,3475,42.0,0.19,64.0,0.35,1,29.0,3,3542,44.0,0.17,35.0,0.382,1,16.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,10
,2012-05-27,6,4182,29.0,0.21,71.0,0.243,1,70.0,2,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,4078,34.0,0.2,32.0,0.254,1,25.0,2,2920,54.0,0.22,43.0,0.2,1,53.0,2,3420,43.0,0.21,15.0,0.15,1,45.0,2,4096,31.0,0.16,58.0,0.452,1,74.0,4,106
,2012-05-27,7,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,3300,45.0,0.13,26.0,0.55,1,48.0,4,4153,32.0,0.21,75.0,0.129,1,36.0,2,2903,53.0,0.18,14.0,0.47,1,68.0,4,4374,28.0,0.17,49.0,0.242,1,34.0,2,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,4
,2012-05-27,8,3174,49.0,0.19,55.0,0.25,1,59.0,2,2372,63.0,0.21,70.0,0.376,1,60.0,2,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,3066,52.0,0.21,69.0,0.171,1,71.0,2,4068,32.0,0.17,68.0,0.322,1,15.0,2,2878,54.0,0.2,48.0,0.41600000000000004,1,76.0,3,27
,2012-05-27,9,3728,41.0,0.17,29.0,0.314,1,64.0,2,3273,47.0,0.2,31.0,0.322,1,40.0,2,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,4592,32.0,0.18,76.0,0.03,1,24.0,1,4
,2012-05-27,10,3542,44.0,0.17,35.0,0.382,1,16.0,3,2903,53.0,0.18,14.0,0.47,1,68.0,4,4096,31.0,0.16,58.0,0.452,1,74.0,4,3120,51.0,0.21,51.0,0.302,1,39.0,2,3546,43.0,0.17,74.0,0.408,1,23.0,3,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,53
,2012-05-27,11,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,4112,32.0,0.21,11.0,0.439,1,55.0,3,3300,45.0,0.13,26.0,0.55,1,48.0,4,2878,54.0,0.2,48.0,0.41600000000000004,1,76.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,4095,31.0,0.14,65.0,0.552,1,12.0,4,7
,2012-05-27,12,3159,47.0,0.17,12.0,0.615,1,47.0,4,4352,26.0,0.18,34.0,0.531,1,72.0,4,4109,32.0,0.14,72.0,0.525,1,73.0,4,4079,34.0,0.18,62.0,0.536,1,13.0,4,2841,56.0,0.18,57.0,0.375,1,30.0,3,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,1
,2012-05-28,1,3475,42.0,0.19,64.0,0.35,1,29.0,3,2920,54.0,0.22,43.0,0.2,1,53.0,2,4182,29.0,0.21,71.0,0.243,1,70.0,2,2793,56.0,0.21,18.0,0.175,1,54.0,2,4592,32.0,0.18,76.0,0.03,1,24.0,1,4705,24.0,0.18,36.0,0.0,1,75.0,1,5
,2012-05-28,2,4068,32.0,0.17,68.0,0.322,1,15.0,2,4153,32.0,0.21,75.0,0.129,1,36.0,2,3420,43.0,0.21,15.0,0.15,1,45.0,2,4259,28.0,0.17,44.0,0.395,1,49.0,3,3851,40.0,0.18,37.0,0.242,1,22.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,93
,2012-05-28,3,2816,59.0,0.2,67.0,0.376,1,33.0,3,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,3066,52.0,0.21,69.0,0.171,1,71.0,2,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,3728,41.0,0.17,29.0,0.314,1,64.0,2,3120,51.0,0.21,51.0,0.302,1,39.0,2,13
,2012-05-28,4,4078,34.0,0.2,32.0,0.254,1,25.0,2,4079,34.0,0.18,62.0,0.536,1,13.0,4,2878,54.0,0.2,48.0,0.41600000000000004,1,76.0,3,3542,44.0,0.17,35.0,0.382,1,16.0,3,4095,31.0,0.14,65.0,0.552,1,12.0,4,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,36
,2012-05-28,5,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,2841,56.0,0.18,57.0,0.375,1,30.0,3,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,4182,29.0,0.21,71.0,0.243,1,70.0,2,4374,28.0,0.17,49.0,0.242,1,34.0,2,1
,2012-05-28,6,2793,56.0,0.21,18.0,0.175,1,54.0,2,4096,31.0,0.16,58.0,0.452,1,74.0,4,4109,32.0,0.14,72.0,0.525,1,73.0,4,4153,32.0,0.21,75.0,0.129,1,36.0,2,2372,63.0,0.21,70.0,0.376,1,60.0,2,3273,47.0,0.2,31.0,0.322,1,40.0,2,48
,2012-05-28,7,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,3159,47.0,0.17,12.0,0.615,1,47.0,4,4112,32.0,0.21,11.0,0.439,1,55.0,3,3420,43.0,0.21,15.0,0.15,1,45.0,2,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,4592,32.0,0.18,76.0,0.03,1,24.0,1,25
,2012-05-28,8,2903,53.0,0.18,14.0,0.47,1,68.0,4,4095,31.0,0.14,65.0,0.552,1,12.0,4,3546,43.0,0.17,74.0,0.408,1,23.0,3,4352,26.0,0.18,34.0,0.531,1,72.0,4,2816,59.0,0.2,67.0,0.376,1,33.0,3,3851,40.0,0.18,37.0,0.242,1,22.0,2,70
,2012-05-28,10,2878,54.0,0.2,48.0,0.41600000000000004,1,76.0,3,3542,44.0,0.17,35.0,0.382,1,16.0,3,3159,47.0,0.17,12.0,0.615,1,47.0,4,4109,32.0,0.14,72.0,0.525,1,73.0,4,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,3174,49.0,0.19,55.0,0.25,1,59.0,2,13
,2012-05-28,11,4079,34.0,0.18,62.0,0.536,1,65.0,4,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,4096,31.0,0.16,58.0,0.452,1,74.0,4,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,3546,43.0,0.17,74.0,0.408,1,23.0,3,62
,2012-05-28,12,3300,45.0,0.13,26.0,0.55,1,48.0,4,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,3475,42.0,0.19,64.0,0.35,1,29.0,3,4068,32.0,0.17,68.0,0.322,1,15.0,2,4112,32.0,0.21,11.0,0.439,1,55.0,3,4352,26.0,0.18,34.0,0.531,1,72.0,4,13
,2012-05-29,1,3159,47.0,0.17,12.0,0.615,1,47.0,4,3066,52.0,0.21,69.0,0.171,1,71.0,2,4182,29.0,0.21,71.0,0.243,1,70.0,2,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,4078,34.0,0.2,32.0,0.254,1,25.0,2,3
,2012-05-29,2,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,3851,40.0,0.18,37.0,0.242,1,22.0,2,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,2816,59.0,0.2,67.0,0.376,1,33.0,3,4374,28.0,0.17,49.0,0.242,1,34.0,2,4109,32.0,0.14,72.0,0.525,1,73.0,4,103
,2012-05-29,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,3120,51.0,0.21,51.0,0.302,1,39.0,2,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,2793,56.0,0.21,18.0,0.175,1,54.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,1
,2012-05-29,5,4079,34.0,0.18,62.0,0.536,1,65.0,4,3546,43.0,0.17,74.0,0.408,1,23.0,3,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,4078,34.0,0.2,32.0,0.254,1,25.0,2,3174,49.0,0.19,55.0,0.25,1,59.0,2,4153,32.0,0.21,75.0,0.129,1,36.0,2,7
,2012-05-29,6,3273,47.0,0.2,31.0,0.322,1,40.0,2,3300,45.0,0.13,26.0,0.55,1,48.0,4,2841,56.0,0.18,57.0,0.375,1,30.0,3,4259,28.0,0.17,44.0,0.395,1,49.0,3,2816,59.0,0.2,67.0,0.376,1,33.0,3,3066,52.0,0.21,69.0,0.171,1,71.0,2,5
,2012-05-29,7,3728,41.0,0.17,29.0,0.314,1,64.0,2,2885,58.0,0.21,13.0,0.15,1,26.0,2,4352,26.0,0.18,34.0,0.531,1,72.0,4,4112,32.0,0.21,11.0,0.439,1,55.0,3,2372,63.0,0.21,70.0,0.376,1,60.0,2,2920,54.0,0.22,43.0,0.2,1,53.0,2,6
,2012-05-29,8,3420,43.0,0.21,15.0,0.15,1,45.0,2,4096,31.0,0.16,58.0,0.452,1,74.0,4,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,3120,51.0,0.21,51.0,0.302,1,39.0,2,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,1
,2012-05-29,9,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,3174,49.0,0.19,55.0,0.25,1,59.0,2,2903,53.0,0.18,14.0,0.47,1,68.0,4,4374,28.0,0.17,49.0,0.242,1,34.0,2,4095,31.0,0.14,65.0,0.552,1,12.0,4,4705,24.0,0.18,36.0,0.0,1,75.0,1,14
,2012-05-29,10,4352,26.0,0.18,34.0,0.531,1,72.0,4,3159,47.0,0.17,12.0,0.615,1,47.0,4,3546,43.0,0.17,74.0,0.408,1,23.0,3,3475,42.0,0.19,64.0,0.35,1,29.0,3,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,3273,47.0,0.2,31.0,0.322,1,40.0,2,13
,2012-05-29,11,3300,45.0,0.13,26.0,0.55,1,48.0,4,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,3728,41.0,0.17,29.0,0.314,1,64.0,2,1
,2012-05-29,12,4096,31.0,0.16,58.0,0.452,1,74.0,4,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,4112,32.0,0.21,11.0,0.439,1,55.0,3,4079,34.0,0.18,62.0,0.536,1,65.0,4,4259,28.0,0.17,44.0,0.395,1,49.0,3,4068,32.0,0.17,68.0,0.322,1,15.0,2,9
,2012-05-30,1,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,3851,40.0,0.18,37.0,0.242,1,22.0,2,4592,32.0,0.18,76.0,0.03,1,35.0,1,3420,43.0,0.21,15.0,0.15,1,45.0,2,1
,2012-05-30,2,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,4374,28.0,0.17,49.0,0.242,1,34.0,2,2793,56.0,0.21,18.0,0.175,1,54.0,2,2903,53.0,0.18,14.0,0.47,1,68.0,4,4182,29.0,0.21,71.0,0.243,1,70.0,2,4153,32.0,0.21,75.0,0.129,1,36.0,2,23
,2012-05-30,3,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,3728,41.0,0.17,29.0,0.314,1,64.0,2,3273,47.0,0.2,31.0,0.322,1,40.0,2,3174,49.0,0.19,55.0,0.25,1,59.0,2,2920,54.0,0.22,43.0,0.2,1,53.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,29
,2012-05-30,4,4068,32.0,0.17,68.0,0.322,1,15.0,2,2816,59.0,0.2,67.0,0.376,1,33.0,3,3546,43.0,0.17,74.0,0.408,1,23.0,3,4095,31.0,0.14,65.0,0.552,1,12.0,4,4109,32.0,0.14,72.0,0.525,1,73.0,4,2841,56.0,0.18,57.0,0.375,1,30.0,3,96
,2012-05-30,5,3475,42.0,0.19,64.0,0.35,1,29.0,3,3120,51.0,0.21,51.0,0.302,1,39.0,2,2372,63.0,0.21,70.0,0.376,1,60.0,2,3066,52.0,0.21,69.0,0.171,1,71.0,2,3851,40.0,0.18,37.0,0.242,1,22.0,2,4592,32.0,0.18,76.0,0.03,1,35.0,1,2
,2012-05-30,6,4153,32.0,0.21,75.0,0.129,1,36.0,2,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,2885,58.0,0.21,13.0,0.15,1,26.0,2,4115,32.0,0.21,63.0,0.18100000000000002,1,67.0,2,3542,44.0,0.17,35.0,0.382,1,16.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,39
,2012-05-30,7,4259,28.0,0.17,44.0,0.395,1,49.0,3,4109,32.0,0.14,72.0,0.525,1,73.0,4,4078,34.0,0.2,32.0,0.254,1,25.0,2,4112,32.0,0.21,11.0,0.439,1,55.0,3,3540,44.0,0.2,20.0,0.11800000000000001,1,41.0,2,4705,24.0,0.18,36.0,0.0,1,75.0,1,65
,2012-05-30,8,2841,56.0,0.18,57.0,0.375,1,30.0,3,4182,29.0,0.21,71.0,0.243,1,70.0,2,2903,53.0,0.18,14.0,0.47,1,68.0,4,3420,43.0,0.21,15.0,0.15,1,45.0,2,3066,52.0,0.21,69.0,0.171,1,71.0,2,3159,47.0,0.17,12.0,0.615,1,47.0,4,102
,2012-05-30,9,4095,31.0,0.14,65.0,0.552,1,12.0,4,3542,44.0,0.17,35.0,0.382,1,16.0,3,2920,54.0,0.22,43.0,0.2,1,53.0,2,2372,63.0,0.21,70.0,0.376,1,60.0,2,3314,47.0,0.17,45.0,0.10099999999999999,1,32.0,2,2793,56.0,0.21,18.0,0.175,1,54.0,2,1
,2012-05-30,10,3988,34.0,0.17,40.0,0.43200000000000005,1,52.0,3,4137,32.0,0.14,39.0,0.48100000000000004,1,17.0,4,3312,47.0,0.19,27.0,0.42200000000000004,1,63.0,3,3546,43.0,0.17,74.0,0.408,1,23.0,3,3728,41.0,0.17,29.0,0.314,1,64.0,2,4259,28.0,0.17,44.0,0.395,1,49.0,3,4
,2012-05-30,11,3159,47.0,0.17,12.0,0.615,1,47.0,4,3475,42.0,0.19,64.0,0.35,1,29.0,3,4112,32.0,0.21,11.0,0.439,1,55.0,3,3441,43.0,0.2,24.0,0.37799999999999995,1,58.0,3,3273,47.0,0.2,31.0,0.322,1,40.0,2,4068,32.0,0.17,68.0,0.322,1,15.0,2,42
,2012-05-30,12,4096,31.0,0.16,58.0,0.452,1,74.0,4,3300,45.0,0.13,26.0,0.55,1,48.0,4,4352,26.0,0.18,34.0,0.531,1,72.0,4,3434,43.0,0.2,33.0,0.33799999999999997,1,50.0,2,4079,34.0,0.18,62.0,0.536,1,65.0,4,4319,27.0,0.19,25.0,0.22899999999999998,1,56.0,2,1
,2012-06-05,1,4424,27.0,0.13,41.0,0.381,1,47.0,3,4553,23.0,0.21,26.0,0.145,1,55.0,2,4557,22.0,0.19,53.0,0.142,1,62.0,2,4449,25.0,0.2,47.0,0.24,1,72.0,2,4669,27.0,0.21,22.0,0.027000000000000003,1,22.0,1,4636,22.0,0.15,59.0,0.087,1,64.0,1,12
,2012-06-05,2,4445,26.0,0.12,32.0,0.491,1,20.0,4,4422,24.0,0.19,49.0,0.255,1,73.0,2,4487,26.0,0.16,76.0,0.242,1,14.0,2,4552,23.0,0.21,16.0,0.061,1,75.0,1,4617,30.0,0.21,70.0,0.040999999999999995,1,41.0,1,4498,25.0,0.18,28.0,0.25,1,39.0,2,4
,2012-06-05,3,4523,24.0,0.16,25.0,0.321,1,16.0,2,4517,25.0,0.2,71.0,0.02,1,37.0,1,4393,26.0,0.21,61.0,0.359,1,13.0,2,4560,21.0,0.18,30.0,0.13699999999999998,1,61.0,2,4394,26.0,0.17,58.0,0.313,1,70.0,2,4603,24.0,0.18,72.0,0.075,1,11.0,1,16
,2012-06-05,4,4571,24.0,0.18,15.0,0.267,1,57.0,2,4512,23.0,0.18,11.0,0.353,1,17.0,3,4384,27.0,0.21,60.0,0.384,1,18.0,3,4398,25.0,0.16,55.0,0.45899999999999996,1,46.0,4,4415,26.0,0.17,50.0,0.385,1,21.0,3,4396,26.0,0.19,17.0,0.336,1,48.0,2,73
,2012-06-05,5,4410,26.0,0.17,56.0,0.418,1,66.0,3,4380,28.0,0.2,52.0,0.223,1,40.0,2,4405,27.0,0.16,19.0,0.23,1,12.0,2,4545,24.0,0.16,12.0,0.355,1,23.0,2,4531,24.0,0.18,23.0,0.42,1,65.0,3,4669,27.0,0.21,22.0,0.027000000000000003,1,22.0,1,10
,2012-06-05,6,4434,26.0,0.18,39.0,0.28300000000000003,1,27.0,2,4503,24.0,0.13,48.0,0.526,1,49.0,4,4475,25.0,0.2,62.0,0.28300000000000003,1,19.0,2,4524,24.0,0.16,54.0,0.532,1,74.0,4,4381,28.0,0.19,68.0,0.295,1,52.0,2,4617,30.0,0.21,70.0,0.040999999999999995,1,41.0,1,29
,2012-06-05,7,4474,25.0,0.19,66.0,0.1,1,36.0,2,4411,26.0,0.18,21.0,0.442,1,67.0,3,4388,27.0,0.17,63.0,0.36200000000000004,1,76.0,3,4553,23.0,0.21,26.0,0.145,1,55.0,2,4552,23.0,0.21,16.0,0.061,1,75.0,1,4448,25.0,0.18,36.0,0.47200000000000003,1,44.0,4,27
,2012-06-05,8,4557,22.0,0.19,53.0,0.142,1,62.0,2,4413,26.0,0.14,43.0,0.451,1,51.0,4,4389,27.0,0.18,34.0,0.28800000000000003,1,35.0,2,4394,26.0,0.17,58.0,0.313,1,70.0,2,4498,25.0,0.18,28.0,0.25,1,39.0,2,4460,26.0,0.16,40.0,0.38299999999999995,1,45.0,3,1
,2012-06-05,9,4487,26.0,0.16,76.0,0.242,1,14.0,2,4497,25.0,0.18,38.0,0.483,1,53.0,4,4449,25.0,0.2,47.0,0.24,1,72.0,2,4512,23.0,0.18,11.0,0.353,1,17.0,3,4405,27.0,0.16,19.0,0.23,1,12.0,2,4560,21.0,0.18,30.0,0.13699999999999998,1,61.0,2,13
