,date,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2020-04-09,2,3587,47.0,0.16,29.0,0.215,1,24.0,2,3729,48.0,0.22,46.0,0.259,1,46.0,2,3860,47.0,0.19,76.0,0.191,1,13.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,4782,33.0,0.14,33.0,0.401,1,15.0,3,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,18
,2020-04-09,3,3123,58.0,0.18,45.0,0.203,1,69.0,2,3538,52.0,0.18,11.0,0.34600000000000003,1,14.0,3,3804,46.0,0.16,15.0,0.309,1,26.0,3,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,10
,2020-04-09,4,3607,48.0,0.2,19.0,0.247,1,72.0,2,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,2912,65.0,0.19,62.0,0.242,1,68.0,2,3613,48.0,0.13,69.0,0.58,1,23.0,4,4323,34.0,0.16,54.0,0.424,1,76.0,2,4367,35.0,0.2,51.0,0.307,1,63.0,3,12
,2020-04-09,5,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,4706,32.0,0.19,59.0,0.319,1,40.0,2,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,5027,24.0,0.18,72.0,0.048,1,49.0,2,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,8
,2020-04-09,6,3664,50.0,0.16,70.0,0.466,1,64.0,3,3602,50.0,0.17,22.0,0.312,1,20.0,3,3587,47.0,0.16,29.0,0.215,1,24.0,2,3860,47.0,0.19,76.0,0.191,1,13.0,2,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,4402,35.0,0.15,36.0,0.396,1,50.0,3,8
,2020-04-09,7,4173,38.0,0.16,14.0,0.39,1,45.0,3,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,3729,48.0,0.22,46.0,0.259,1,46.0,2,4299,38.0,0.14,75.0,0.268,1,60.0,2,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,7
,2020-04-09,8,4736,29.0,0.15,65.0,0.478,1,66.0,4,4886,24.0,0.18,66.0,0.36,1,55.0,3,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,4718,27.0,0.17,68.0,0.305,1,22.0,2,4288,36.0,0.15,58.0,0.44,1,44.0,4,106
,2020-04-09,9,4641,29.0,0.16,32.0,0.317,1,70.0,2,3123,58.0,0.18,45.0,0.203,1,69.0,2,4544,33.0,0.17,57.0,0.647,1,33.0,4,4213,36.0,0.18,55.0,0.188,1,17.0,2,3664,50.0,0.16,70.0,0.466,1,64.0,3,3670,49.0,0.17,60.0,0.222,1,34.0,2,41
,2020-04-09,10,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,4367,35.0,0.2,51.0,0.307,1,63.0,3,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,1
,2020-04-09,11,3613,48.0,0.13,69.0,0.58,1,23.0,4,4736,29.0,0.15,65.0,0.478,1,66.0,4,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,4402,35.0,0.15,36.0,0.396,1,50.0,3,3804,46.0,0.16,15.0,0.309,1,26.0,3,3661,51.0,0.19,74.0,0.336,1,58.0,2,2
,2020-04-09,12,4544,33.0,0.17,57.0,0.647,1,33.0,4,4173,38.0,0.16,14.0,0.39,1,45.0,3,4288,36.0,0.15,58.0,0.44,1,44.0,4,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,3538,52.0,0.18,11.0,0.34600000000000003,1,14.0,3,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,5
,2020-04-10,1,4299,38.0,0.14,75.0,0.268,1,60.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,4323,34.0,0.16,54.0,0.424,1,76.0,2,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,2912,65.0,0.19,62.0,0.242,1,68.0,2,5
,2020-04-10,2,4213,36.0,0.18,55.0,0.188,1,17.0,2,3607,48.0,0.2,19.0,0.247,1,72.0,2,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,4886,24.0,0.18,66.0,0.36,1,55.0,3,3729,48.0,0.22,46.0,0.259,1,46.0,2,5119,20.0,0.19,48.0,0.0,1,71.0,1,62
,2020-04-10,3,3602,50.0,0.17,22.0,0.312,1,20.0,3,3664,50.0,0.16,70.0,0.466,1,64.0,3,4782,33.0,0.14,33.0,0.401,1,15.0,3,4706,32.0,0.19,59.0,0.319,1,40.0,2,3755,49.0,0.2,71.0,0.171,1,59.0,2,4641,29.0,0.16,32.0,0.317,1,70.0,2,105
,2020-04-10,4,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,3661,51.0,0.19,74.0,0.336,1,58.0,2,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,3123,58.0,0.18,45.0,0.203,1,69.0,2,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,5
,2020-04-10,5,3670,49.0,0.17,60.0,0.222,1,34.0,2,4323,34.0,0.16,54.0,0.424,1,76.0,2,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,3860,47.0,0.19,76.0,0.191,1,13.0,2,4173,38.0,0.16,14.0,0.39,1,45.0,3,6
,2020-04-10,7,4402,35.0,0.15,36.0,0.396,1,50.0,3,4213,36.0,0.18,55.0,0.188,1,17.0,2,4706,32.0,0.19,59.0,0.319,1,40.0,2,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,4736,29.0,0.15,65.0,0.478,1,66.0,4,5027,24.0,0.18,72.0,0.048,1,49.0,2,81
,2020-04-10,8,4288,36.0,0.15,58.0,0.44,1,44.0,4,3613,48.0,0.13,69.0,0.58,1,23.0,4,4367,35.0,0.2,51.0,0.307,1,63.0,3,3804,46.0,0.16,15.0,0.309,1,26.0,3,3587,47.0,0.16,29.0,0.215,1,24.0,2,3607,48.0,0.2,19.0,0.247,1,72.0,2,5
,2020-04-10,9,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,4641,29.0,0.16,32.0,0.317,1,70.0,2,4886,24.0,0.18,66.0,0.36,1,55.0,3,3670,49.0,0.17,60.0,0.222,1,34.0,2,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,43
,2020-04-10,10,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,3661,51.0,0.19,74.0,0.336,1,58.0,2,3755,49.0,0.2,71.0,0.171,1,59.0,2,7
,2020-04-10,11,4544,33.0,0.17,57.0,0.647,1,33.0,4,4736,29.0,0.15,65.0,0.478,1,66.0,4,3664,50.0,0.16,70.0,0.466,1,64.0,3,4173,38.0,0.16,14.0,0.39,1,45.0,3,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,3804,46.0,0.16,15.0,0.309,1,26.0,3,5
,2020-04-10,12,3613,48.0,0.13,69.0,0.58,1,23.0,4,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,4288,36.0,0.15,58.0,0.44,1,44.0,4,4402,35.0,0.15,36.0,0.396,1,50.0,3,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,7
,2020-04-11,1,4213,36.0,0.18,55.0,0.188,1,17.0,2,4782,33.0,0.14,33.0,0.401,1,15.0,3,3860,47.0,0.19,76.0,0.191,1,13.0,2,3607,48.0,0.2,19.0,0.247,1,72.0,2,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,21
,2020-04-11,2,2912,65.0,0.19,62.0,0.242,1,68.0,2,4641,29.0,0.16,32.0,0.317,1,70.0,2,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,4706,32.0,0.19,59.0,0.319,1,40.0,2,5119,20.0,0.19,48.0,0.0,1,71.0,1,51
,2020-04-11,3,3804,46.0,0.16,15.0,0.309,1,26.0,3,3670,49.0,0.17,60.0,0.222,1,34.0,2,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,3123,58.0,0.18,45.0,0.203,1,69.0,2,4299,38.0,0.14,75.0,0.268,1,60.0,2,3729,48.0,0.22,46.0,0.259,1,46.0,2,26
,2020-04-11,4,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,4367,35.0,0.2,51.0,0.307,1,63.0,3,4323,34.0,0.16,54.0,0.424,1,76.0,2,3613,48.0,0.13,69.0,0.58,1,23.0,4,4886,24.0,0.18,66.0,0.36,1,55.0,3,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,3
,2020-04-11,5,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,3661,51.0,0.19,74.0,0.336,1,58.0,2,3755,49.0,0.2,71.0,0.171,1,59.0,2,5027,24.0,0.18,72.0,0.048,1,49.0,2,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,3587,47.0,0.16,29.0,0.215,1,24.0,2,86
,2020-04-11,6,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,4288,36.0,0.15,58.0,0.44,1,44.0,4,3602,50.0,0.17,22.0,0.312,1,20.0,3,4544,33.0,0.17,57.0,0.647,1,33.0,4,8
,2020-04-11,7,4173,38.0,0.16,14.0,0.39,1,45.0,3,3123,58.0,0.18,45.0,0.203,1,69.0,2,4402,35.0,0.15,36.0,0.396,1,50.0,3,3860,47.0,0.19,76.0,0.191,1,13.0,2,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,5119,20.0,0.19,48.0,0.0,1,71.0,1,5
,2020-04-11,8,4736,29.0,0.15,65.0,0.478,1,66.0,4,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,3729,48.0,0.22,46.0,0.259,1,46.0,2,3664,50.0,0.16,70.0,0.466,1,64.0,3,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,1
,2020-04-11,9,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,3613,48.0,0.13,69.0,0.58,1,23.0,4,3755,49.0,0.2,71.0,0.171,1,59.0,2,3670,49.0,0.17,60.0,0.222,1,34.0,2,4641,29.0,0.16,32.0,0.317,1,27.0,2,27
,2020-04-11,10,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,4886,24.0,0.18,66.0,0.36,1,55.0,3,4288,36.0,0.15,58.0,0.44,1,44.0,4,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,4173,38.0,0.16,14.0,0.39,1,45.0,3,3804,46.0,0.16,15.0,0.309,1,26.0,3,62
,2020-04-11,11,4544,33.0,0.17,57.0,0.647,1,33.0,4,4736,29.0,0.15,65.0,0.478,1,66.0,4,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,4402,35.0,0.15,36.0,0.396,1,50.0,3,3661,51.0,0.19,74.0,0.336,1,58.0,2,4213,36.0,0.18,55.0,0.188,1,17.0,2,15
,2020-04-11,12,3664,50.0,0.16,70.0,0.466,1,64.0,3,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,3587,47.0,0.16,29.0,0.215,1,24.0,2,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,4367,35.0,0.2,51.0,0.307,1,63.0,3,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,6
,2020-04-12,1,4299,38.0,0.14,75.0,0.268,1,60.0,2,5027,24.0,0.18,72.0,0.048,1,49.0,2,4969,29.0,0.19,21.0,0.156,1,57.0,2,4706,32.0,0.19,59.0,0.319,1,40.0,2,2912,65.0,0.19,62.0,0.242,1,68.0,2,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,10
,2020-04-12,2,3804,46.0,0.16,15.0,0.309,1,26.0,3,4213,36.0,0.18,55.0,0.188,1,17.0,2,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,3587,47.0,0.16,29.0,0.215,1,24.0,2,3661,51.0,0.19,74.0,0.336,1,58.0,2,3602,50.0,0.17,22.0,0.312,1,20.0,3,27
,2020-04-12,3,3755,49.0,0.2,71.0,0.171,1,59.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,3860,47.0,0.19,76.0,0.191,1,13.0,2,3123,58.0,0.18,45.0,0.203,1,69.0,2,3607,48.0,0.2,19.0,0.247,1,72.0,2,4233,37.0,0.16,41.0,0.41600000000000004,1,12.0,3,5
,2020-04-12,4,3729,48.0,0.22,46.0,0.259,1,46.0,2,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,4782,33.0,0.14,33.0,0.401,1,15.0,3,4886,24.0,0.18,66.0,0.36,1,55.0,3,5119,20.0,0.19,48.0,0.0,1,71.0,1,46
,2020-04-12,5,4641,29.0,0.16,32.0,0.317,1,27.0,2,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,3664,50.0,0.16,70.0,0.466,1,64.0,3,4969,29.0,0.19,21.0,0.156,1,57.0,2,4126,41.0,0.16,31.0,0.20800000000000002,1,61.0,2,5121,19.0,0.14,56.0,0.14400000000000002,1,30.0,2,49
,2020-04-12,6,4367,35.0,0.2,51.0,0.307,1,63.0,3,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,3587,47.0,0.16,29.0,0.215,1,24.0,2,2912,65.0,0.19,62.0,0.242,1,68.0,2,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,4736,29.0,0.15,65.0,0.478,1,66.0,4,15
,2020-04-12,7,4288,36.0,0.15,58.0,0.44,1,44.0,4,3607,48.0,0.2,19.0,0.247,1,72.0,2,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,4323,34.0,0.16,54.0,0.424,1,76.0,2,3670,49.0,0.17,60.0,0.222,1,34.0,2,5027,24.0,0.18,72.0,0.048,1,49.0,2,7
,2020-04-12,8,4173,38.0,0.16,14.0,0.39,1,45.0,3,4422,32.0,0.19,53.0,0.18899999999999997,1,36.0,2,3661,51.0,0.19,74.0,0.336,1,58.0,2,4299,38.0,0.14,75.0,0.268,1,60.0,2,3516,53.0,0.15,61.0,0.23600000000000002,1,35.0,2,3123,58.0,0.18,45.0,0.203,1,69.0,2,49
,2020-04-12,9,3965,41.0,0.17,39.0,0.38799999999999996,1,29.0,3,4782,33.0,0.14,33.0,0.401,1,15.0,3,3911,47.0,0.16,64.0,0.35700000000000004,1,31.0,3,4116,39.0,0.17,49.0,0.29100000000000004,1,16.0,2,4718,27.0,0.17,68.0,0.305,1,22.0,2,3664,50.0,0.16,70.0,0.466,1,64.0,3,33
,2020-04-12,10,4736,29.0,0.15,65.0,0.478,1,66.0,4,4886,24.0,0.18,66.0,0.36,1,55.0,3,4288,36.0,0.15,58.0,0.44,1,44.0,4,3755,49.0,0.2,71.0,0.171,1,59.0,2,3804,46.0,0.16,15.0,0.309,1,26.0,3,4641,29.0,0.16,32.0,0.317,1,27.0,2,1
,2020-04-12,11,4379,36.0,0.17,20.0,0.40399999999999997,1,53.0,3,3670,49.0,0.17,60.0,0.222,1,34.0,2,4173,38.0,0.16,14.0,0.39,1,45.0,3,4213,36.0,0.18,55.0,0.188,1,17.0,2,4228,37.0,0.17,63.0,0.28800000000000003,1,32.0,2,4367,35.0,0.2,51.0,0.307,1,63.0,3,21
,2020-04-12,12,4544,33.0,0.17,57.0,0.647,1,33.0,4,3623,46.0,0.16,73.0,0.5660000000000001,1,74.0,4,3906,43.0,0.18,44.0,0.33299999999999996,1,21.0,2,4002,43.0,0.16,27.0,0.5539999999999999,1,47.0,4,3613,48.0,0.13,69.0,0.58,1,23.0,4,4402,35.0,0.15,36.0,0.396,1,50.0,3,2
,2020-04-18,1,4248,38.0,0.16,30.0,0.212,1,48.0,2,4249,37.0,0.16,13.0,0.17800000000000002,1,70.0,2,4694,35.0,0.17,25.0,0.221,0,16.0,2,5048,26.0,0.21,54.0,0.11699999999999999,1,69.0,2,4368,35.0,0.2,67.0,0.225,1,75.0,2,4695,35.0,0.15,61.0,0.198,1,67.0,2,3
,2020-04-18,2,3441,51.0,0.17,47.0,0.278,1,19.0,2,3478,50.0,0.16,59.0,0.315,1,73.0,2,4505,32.0,0.15,16.0,0.43200000000000005,1,20.0,3,4794,30.0,0.15,31.0,0.299,1,46.0,2,4252,37.0,0.17,29.0,0.27899999999999997,1,33.0,2,5097,25.0,0.23,14.0,0.0,0,35.0,1,5
,2020-04-18,4,4062,41.0,0.15,40.0,0.408,1,23.0,3,4349,35.0,0.15,21.0,0.375,0,65.0,3,3577,48.0,0.15,60.0,0.34700000000000003,1,21.0,3,3566,50.0,0.2,58.0,0.31,1,53.0,2,4416,34.0,0.15,76.0,0.327,1,14.0,3,4305,37.0,0.14,12.0,0.423,1,34.0,4,3
,2020-04-18,5,3656,47.0,0.15,51.0,0.36,1,22.0,3,4900,28.0,0.18,50.0,0.20800000000000002,0,11.0,2,4357,36.0,0.16,18.0,0.604,1,68.0,4,4249,37.0,0.16,13.0,0.17800000000000002,1,70.0,2,4766,29.0,0.16,74.0,0.188,1,29.0,2,4180,37.0,0.16,28.0,0.212,1,26.0,2,49
,2020-04-18,6,3568,49.0,0.17,39.0,0.374,1,24.0,3,4111,40.0,0.24,23.0,0.312,1,76.0,2,5048,26.0,0.21,54.0,0.11699999999999999,1,69.0,2,4252,37.0,0.17,29.0,0.27899999999999997,1,33.0,2,4246,38.0,0.21,17.0,0.17300000000000001,0,72.0,2,4025,43.0,0.18,15.0,0.431,1,45.0,4,106
,2020-04-18,7,3349,52.0,0.15,64.0,0.5,1,74.0,4,3075,58.0,0.15,56.0,0.3,1,58.0,2,3441,51.0,0.17,47.0,0.278,1,19.0,2,4368,35.0,0.2,67.0,0.225,1,75.0,2,3226,55.0,0.17,37.0,0.38299999999999995,1,37.0,3,5088,21.0,0.17,52.0,0.055999999999999994,0,60.0,2,7
,2020-04-18,8,4212,36.0,0.21,24.0,0.10800000000000001,1,41.0,1,4387,35.0,0.16,38.0,0.565,0,38.0,4,4248,38.0,0.16,30.0,0.212,1,48.0,2,4003,43.0,0.17,63.0,0.316,1,59.0,3,4062,41.0,0.15,40.0,0.408,1,23.0,3,4505,32.0,0.15,16.0,0.43200000000000005,1,20.0,3,24
,2020-04-18,10,4561,29.0,0.18,69.0,0.36,1,40.0,3,4794,30.0,0.15,31.0,0.299,1,46.0,2,3563,51.0,0.18,22.0,0.396,1,54.0,3,4156,39.0,0.15,35.0,0.38299999999999995,1,49.0,3,4469,33.0,0.14,33.0,0.41600000000000004,1,18.0,3,4111,40.0,0.24,23.0,0.312,1,76.0,2,17
,2020-04-18,11,4207,37.0,0.15,19.0,0.542,1,62.0,4,3577,48.0,0.15,60.0,0.34700000000000003,1,21.0,3,3568,49.0,0.17,39.0,0.374,1,24.0,3,4180,37.0,0.16,28.0,0.212,1,26.0,2,3075,58.0,0.15,56.0,0.3,1,58.0,2,4003,43.0,0.17,63.0,0.316,1,59.0,3,13
,2020-04-18,12,4387,35.0,0.16,38.0,0.565,0,38.0,4,3349,52.0,0.15,64.0,0.5,1,74.0,4,4025,43.0,0.18,15.0,0.431,1,45.0,4,4305,37.0,0.14,12.0,0.423,1,34.0,4,4131,40.0,0.16,11.0,0.478,1,13.0,4,4357,36.0,0.16,18.0,0.604,1,68.0,4,6
,2020-04-19,1,4695,35.0,0.15,61.0,0.198,1,67.0,2,4252,37.0,0.17,29.0,0.27899999999999997,1,33.0,2,5048,26.0,0.21,54.0,0.11699999999999999,1,69.0,2,4766,29.0,0.16,74.0,0.188,1,29.0,2,4511,31.0,0.17,34.0,0.162,1,71.0,2,5097,25.0,0.23,14.0,0.0,0,35.0,1,61
,2020-04-19,2,3478,50.0,0.16,59.0,0.315,1,73.0,2,4212,36.0,0.21,24.0,0.10800000000000001,1,41.0,1,3566,50.0,0.2,58.0,0.31,1,53.0,2,4062,41.0,0.15,40.0,0.408,1,23.0,3,5072,26.0,0.21,75.0,0.0,0,28.0,1,3349,52.0,0.15,64.0,0.5,1,74.0,4,113
,2020-04-19,3,4505,32.0,0.15,16.0,0.43200000000000005,1,20.0,3,3656,47.0,0.15,51.0,0.36,1,22.0,3,4368,35.0,0.2,67.0,0.225,1,75.0,2,4248,38.0,0.16,30.0,0.212,1,48.0,2,3577,48.0,0.15,60.0,0.34700000000000003,1,21.0,3,5088,21.0,0.17,52.0,0.055999999999999994,0,60.0,2,2
,2020-04-19,4,4246,38.0,0.21,17.0,0.17300000000000001,0,72.0,2,4416,34.0,0.15,76.0,0.327,1,14.0,3,4249,37.0,0.16,13.0,0.17800000000000002,1,70.0,2,3075,58.0,0.15,56.0,0.3,1,58.0,2,3441,51.0,0.17,47.0,0.278,1,19.0,2,4207,37.0,0.15,19.0,0.542,1,62.0,4,70
,2020-04-19,5,4180,37.0,0.16,28.0,0.212,1,26.0,2,4514,31.0,0.17,68.0,0.451,1,56.0,3,4305,37.0,0.14,12.0,0.423,1,34.0,4,4511,31.0,0.17,34.0,0.162,1,71.0,2,4694,35.0,0.17,25.0,0.221,0,16.0,2,3568,49.0,0.17,39.0,0.374,1,24.0,3,46
,2020-04-19,6,4469,33.0,0.14,33.0,0.41600000000000004,1,18.0,3,3226,55.0,0.17,37.0,0.38299999999999995,1,37.0,3,4695,35.0,0.15,61.0,0.198,1,67.0,2,4387,35.0,0.16,38.0,0.565,0,38.0,4,4156,39.0,0.15,35.0,0.38299999999999995,1,49.0,3,5072,26.0,0.21,75.0,0.0,0,28.0,1,1
