,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2020-04-07,1340.0,1,3158,55.0,0.14,29.0,0.455,1,21.0,4,4689,27.0,0.16,54.0,0.22399999999999998,0,53.0,2,4034,42.0,0.18,56.0,0.245,1,43.0,2,4081,41.0,0.2,46.0,0.22399999999999998,1,37.0,2,5000,26.0,0.17,63.0,0.204,1,34.0,2,5021,26.0,0.19,30.0,0.087,0,42.0,2,5
,2020-04-07,19650.0,2,4155,40.0,0.15,71.0,0.46299999999999997,1,30.0,3,3105,57.0,0.18,42.0,0.263,1,17.0,2,3070,59.0,0.15,23.0,0.45899999999999996,1,52.0,3,4254,37.0,0.15,24.0,0.35100000000000003,1,50.0,3,4065,41.0,0.18,18.0,0.491,0,11.0,4,4365,35.0,0.18,61.0,0.354,1,60.0,3,22
,2020-04-07,680.0,4,4494,33.0,0.16,55.0,0.589,1,28.0,4,4515,34.0,0.16,51.0,0.359,1,51.0,3,4181,37.0,0.18,34.0,0.23600000000000002,1,46.0,2,4880,25.0,0.15,72.0,0.22699999999999998,1,64.0,2,4303,37.0,0.2,20.0,0.294,1,31.0,2,5069,20.0,0.16,40.0,0.075,0,12.0,2,1
,2020-04-07,1310.0,5,4046,41.0,0.19,65.0,0.126,1,22.0,2,3541,52.0,0.14,50.0,0.496,1,40.0,4,3233,53.0,0.17,19.0,0.315,1,57.0,3,4509,32.0,0.17,22.0,0.359,1,75.0,3,4575,32.0,0.17,64.0,0.22399999999999998,1,44.0,2,4689,27.0,0.16,54.0,0.22399999999999998,0,53.0,2,27
,2020-04-07,8160.0,6,4065,41.0,0.18,18.0,0.491,0,11.0,4,4588,29.0,0.12,38.0,0.361,1,58.0,2,4448,33.0,0.15,35.0,0.504,1,24.0,4,4078,42.0,0.19,32.0,0.203,1,25.0,2,3158,55.0,0.14,29.0,0.455,1,21.0,4,4970,29.0,0.17,62.0,0.081,1,23.0,1,89
,2020-04-07,3170.0,7,4081,41.0,0.2,46.0,0.22399999999999998,1,37.0,2,4365,35.0,0.18,61.0,0.354,1,60.0,3,3931,44.0,0.18,74.0,0.168,1,61.0,2,4289,36.0,0.18,67.0,0.271,0,15.0,2,3973,44.0,0.17,59.0,0.20800000000000002,1,68.0,2,3662,51.0,0.14,39.0,0.408,1,72.0,3,4
,2020-04-07,3030.0,8,3220,56.0,0.17,15.0,0.306,1,29.0,2,4363,35.0,0.14,69.0,0.457,1,14.0,4,4880,25.0,0.15,72.0,0.22699999999999998,1,64.0,2,5000,26.0,0.17,63.0,0.204,1,34.0,2,4254,37.0,0.15,24.0,0.35100000000000003,1,50.0,3,5108,21.0,0.22,13.0,0.021,0,33.0,1,13
,2020-04-07,6060.0,9,4181,37.0,0.18,34.0,0.23600000000000002,1,46.0,2,4317,36.0,0.19,57.0,0.085,0,38.0,1,4575,32.0,0.17,64.0,0.22399999999999998,1,44.0,2,4330,37.0,0.14,11.0,0.447,1,55.0,4,3346,54.0,0.15,68.0,0.29600000000000004,1,18.0,2,4034,42.0,0.18,56.0,0.245,1,43.0,2,14
,2020-04-07,1550.0,10,4509,32.0,0.17,22.0,0.359,1,75.0,3,3809,45.0,0.17,70.0,0.348,1,54.0,2,4610,30.0,0.18,12.0,0.408,1,47.0,3,4005,42.0,0.17,17.0,0.18600000000000003,1,39.0,2,5021,26.0,0.19,30.0,0.087,0,42.0,2,3070,59.0,0.15,23.0,0.45899999999999996,1,52.0,3,44
,2020-04-07,760.0,11,3105,57.0,0.18,42.0,0.263,1,17.0,2,3233,53.0,0.17,19.0,0.315,1,57.0,3,4263,36.0,0.16,45.0,0.33,1,69.0,2,4733,31.0,0.16,75.0,0.304,0,74.0,2,4494,33.0,0.16,55.0,0.589,1,28.0,4,4343,36.0,0.19,58.0,0.233,1,63.0,2,3
