,pred_3,pred_5,pred_7,pred_12,pred_13,pred_14,pred_21,result_com,year,month,num_date,range_date,season,right_pred
2569,,,,,,,,,2013,5,4,6,sp,0
2570,,,,,,,,,2013,5,4,6,sp,0
2571,,,,,,,,,2013,5,4,6,sp,0
2572,,,,,,,,,2013,5,4,6,sp,0
2573,,,,,,,,,2013,5,4,6,sp,0
2574,,,,,,,,,2013,5,4,6,sp,0
2575,,,,,,,,,2013,5,4,6,sp,0
2576,,,,,,,,,2013,5,5,6,sp,0
2577,,,,,,,,,2013,5,5,6,sp,0
2578,,,,,,,,,2013,5,5,6,sp,0
2579,,,,,,,,,2013,5,5,6,sp,0
2580,,,,,,,,,2013,5,5,6,sp,0
2581,,,,,,,,,2013,5,5,6,sp,0
2582,,,,,,,,,2013,5,5,6,sp,0
2583,,,,,,,,,2013,5,5,6,sp,0
2584,,,,,,,,,2013,5,5,6,sp,0
2585,,,,,,,,,2013,5,5,6,sp,0
2586,,,,,,,,,2013,5,5,6,sp,0
2587,,,,,,,,,2013,5,5,6,sp,0
2588,,,,,,,,,2013,6,6,6,su,0
2589,,,,,,,,,2013,6,6,6,su,0
2590,,,,,,,,,2013,6,6,6,su,0
2591,,,,,,,,,2013,6,6,6,su,0
2592,,,,,,,,,2013,6,6,6,su,0
2593,,,,,,,,,2013,6,6,6,su,0
2594,,,,,,,,,2013,6,6,6,su,0
2595,,,,,,,,,2013,6,6,6,su,0
2596,,,,,,,,,2013,6,6,6,su,0
2597,,,,,,,,,2013,6,6,6,su,0
2598,,,,,,,,,2013,6,6,6,su,0
2599,,,,,,,,,2013,6,6,6,su,0
2600,,,,,,,,,2013,6,1,6,su,0
2601,,,,,,,,,2013,6,1,6,su,0
2602,,,,,,,,,2013,6,1,6,su,0
2603,,,,,,,,,2013,6,1,6,su,0
2604,,,,,,,,,2013,6,1,6,su,0
2605,,,,,,,,,2013,6,1,6,su,0
2606,,,,,,,,,2013,6,1,6,su,0
2607,,,,,,,,,2013,6,1,6,su,0
2608,,,,,,,,,2013,6,1,6,su,0
2609,,,,,,,,,2013,6,1,6,su,0
2610,,,,,,,,,2013,6,1,6,su,0
2611,,,,,,,,,2013,6,2,6,su,0
2612,,,,,,,,,2013,6,2,6,su,0
2613,,,,,,,,,2013,6,2,6,su,0
2614,,,,,,,,,2013,6,2,6,su,0
2615,,,,,,,,,2013,6,2,6,su,0
2616,,,,,,,,,2013,6,2,6,su,0
2617,,,,,,,,,2013,6,2,6,su,0
2618,,,,,,,,,2013,6,2,6,su,0
2619,,,,,,,,,2013,6,2,6,su,0
2620,,,,,,,,,2013,6,2,6,su,0
2621,,,,,,,,,2013,6,2,6,su,0
2622,,,,,,,,,2013,6,2,6,su,0
2623,,,,,,,,,2013,6,3,6,su,0
2624,,,,,,,,,2013,6,3,6,su,0
2625,,,,,,,,,2013,6,3,6,su,0
2626,,,,,,,,,2013,6,3,6,su,0
2627,,,,,,,,,2013,6,3,6,su,0
2628,,,,,,,,,2013,6,3,6,su,0
2629,,,,,,,,,2013,6,3,6,su,0
2630,,,,,,,,,2013,6,3,6,su,0
2631,,,,,,,,,2013,6,3,6,su,0
2632,,,,,,,,,2013,6,3,6,su,0
2633,,,,,,,,,2013,6,3,6,su,0
2634,,,,,,,,,2013,6,3,6,su,0
2635,,,,,,,,,2013,6,4,6,su,0
2636,,,,,,,,,2013,6,4,6,su,0
2637,,,,,,,,,2013,6,4,6,su,0
2638,,,,,,,,,2013,6,4,6,su,0
2639,,,,,,,,,2013,6,4,6,su,0
2640,,,,,,,,,2013,6,4,6,su,0
2641,,,,,,,,,2013,6,4,6,su,0
2642,,,,,,,,,2013,6,4,6,su,0
2643,,,,,,,,,2013,6,4,6,su,0
2644,,,,,,,,,2013,6,4,6,su,0
2645,,,,,,,,,2013,6,4,6,su,0
2646,,,,,,,,,2013,6,5,6,su,0
2647,,,,,,,,,2013,6,5,6,su,0
2648,,,,,,,,,2013,6,5,6,su,0
2649,,,,,,,,,2013,6,5,6,su,0
2650,,,,,,,,,2013,6,5,6,su,0
2651,,,,,,,,,2013,6,5,6,su,0
2652,,,,,,,,,2013,6,5,6,su,0
2653,,,,,,,,,2013,6,5,6,su,0
2654,,,,,,,,,2013,6,5,6,su,0
2655,,,,,,,,,2013,6,5,6,su,0
2656,,,,,,,,,2013,6,5,6,su,0
2657,,,,,,,,,2013,6,6,6,su,0
2658,,,,,,,,,2013,6,6,6,su,0
2659,,,,,,,,,2013,6,6,6,su,0
2660,,,,,,,,,2013,6,6,6,su,0
2661,,,,,,,,,2013,6,6,6,su,0
2662,,,,,,,,,2013,6,6,6,su,0
2663,,,,,,,,,2013,6,6,6,su,0
2664,,,,,,,,,2013,6,6,6,su,0
2665,,,,,,,,,2013,6,6,6,su,0
2666,,,,,,,,,2013,6,6,6,su,0
2667,,,,,,,,,2013,6,6,6,su,0
2668,,,,,,,,,2013,6,1,6,su,0
2669,,,,,,,,,2013,6,1,6,su,0
2670,,,,,,,,,2013,6,1,6,su,0
2671,,,,,,,,,2013,6,1,6,su,0
2672,,,,,,,,,2013,6,1,6,su,0
2673,,,,,,,,,2013,6,1,6,su,0
2674,,,,,,,,,2013,6,1,6,su,0
2675,,,,,,,,,2013,6,1,6,su,0
2676,,,,,,,,,2013,6,1,6,su,0
2677,,,,,,,,,2013,6,1,6,su,0
2678,,,,,,,,,2013,6,1,6,su,0
2679,,,,,,,,,2013,6,1,6,su,0
2680,,,,,,,,,2013,6,2,6,su,0
2681,,,,,,,,,2013,6,2,6,su,0
2682,,,,,,,,,2013,6,2,6,su,0
2683,,,,,,,,,2013,6,2,6,su,0
2684,,,,,,,,,2013,6,2,6,su,0
2685,,,,,,,,,2013,6,2,6,su,0
2686,,,,,,,,,2013,6,2,6,su,0
2687,,,,,,,,,2013,6,2,6,su,0
2688,,,,,,,,,2013,6,2,6,su,0
2689,,,,,,,,,2013,6,2,6,su,0
2690,,,,,,,,,2013,6,2,6,su,0
2691,,,,,,,,,2013,6,2,6,su,0
2692,,,,,,,,,2013,6,3,6,su,0
2693,,,,,,,,,2013,6,3,6,su,0
2694,,,,,,,,,2013,6,3,6,su,0
2695,,,,,,,,,2013,6,3,6,su,0
2696,,,,,,,,,2013,6,3,6,su,0
2697,,,,,,,,,2013,6,3,6,su,0
2698,,,,,,,,,2013,6,3,6,su,0
2699,,,,,,,,,2013,6,3,6,su,0
2700,,,,,,,,,2013,6,3,6,su,0
2701,,,,,,,,,2013,6,3,6,su,0
2702,,,,,,,,,2013,6,3,6,su,0
2703,,,,,,,,,2013,6,4,6,su,0
2704,,,,,,,,,2013,6,4,6,su,0
2705,,,,,,,,,2013,6,4,6,su,0
2706,,,,,,,,,2013,6,4,6,su,0
2707,,,,,,,,,2013,6,4,6,su,0
2708,,,,,,,,,2013,6,4,6,su,0
2709,,,,,,,,,2013,6,4,6,su,0
2710,,,,,,,,,2013,6,4,6,su,0
2711,,,,,,,,,2013,6,4,6,su,0
2712,,,,,,,,,2013,6,4,6,su,0
2713,,,,,,,,,2013,6,5,6,su,0
2714,,,,,,,,,2013,6,5,6,su,0
2715,,,,,,,,,2013,6,5,6,su,0
2716,,,,,,,,,2013,6,5,6,su,0
2717,,,,,,,,,2013,6,5,6,su,0
2718,,,,,,,,,2013,6,5,6,su,0
2719,,,,,,,,,2013,6,5,6,su,0
2720,,,,,,,,,2013,6,5,6,su,0
2721,,,,,,,,,2013,6,5,6,su,0
2722,,,,,,,,,2013,6,5,6,su,0
2723,,,,,,,,,2013,6,6,6,su,0
2724,,,,,,,,,2013,6,6,6,su,0
2725,,,,,,,,,2013,6,6,6,su,0
2726,,,,,,,,,2013,6,6,6,su,0
2727,,,,,,,,,2013,6,6,6,su,0
2728,,,,,,,,,2013,6,6,6,su,0
2729,,,,,,,,,2013,6,6,6,su,0
2730,,,,,,,,,2013,6,6,6,su,0
2731,,,,,,,,,2013,6,6,6,su,0
2732,,,,,,,,,2013,7,1,4,su,0
2733,,,,,,,,,2013,7,1,4,su,0
2734,,,,,,,,,2013,7,1,4,su,0
2735,,,,,,,,,2013,7,1,4,su,0
2736,,,,,,,,,2013,7,1,4,su,0
2737,,,,,,,,,2013,7,1,4,su,0
2738,,,,,,,,,2013,7,1,4,su,0
2739,,,,,,,,,2013,7,1,4,su,0
2740,,,,,,,,,2013,7,1,4,su,0
2741,,,,,,,,,2013,7,1,4,su,0
2742,,,,,,,,,2013,7,1,4,su,0
2743,,,,,,,,,2013,7,1,4,su,0
2744,,,,,,,,,2013,7,2,4,su,0
2745,,,,,,,,,2013,7,2,4,su,0
2746,,,,,,,,,2013,7,2,4,su,0
2747,,,,,,,,,2013,7,2,4,su,0
2748,,,,,,,,,2013,7,2,4,su,0
2749,,,,,,,,,2013,7,2,4,su,0
2750,,,,,,,,,2013,7,2,4,su,0
2751,,,,,,,,,2013,7,2,4,su,0
2752,,,,,,,,,2013,7,2,4,su,0
2753,,,,,,,,,2013,7,2,4,su,0
2754,,,,,,,,,2013,7,2,4,su,0
2755,,,,,,,,,2013,7,3,4,su,0
2756,,,,,,,,,2013,7,3,4,su,0
2757,,,,,,,,,2013,7,3,4,su,0
2758,,,,,,,,,2013,7,3,4,su,0
2759,,,,,,,,,2013,7,3,4,su,0
2760,,,,,,,,,2013,7,3,4,su,0
2761,,,,,,,,,2013,7,3,4,su,0
2762,,,,,,,,,2013,7,3,4,su,0
2763,,,,,,,,,2013,7,3,4,su,0
2764,,,,,,,,,2013,7,3,4,su,0
2765,,,,,,,,,2013,7,3,4,su,0
2766,,,,,,,,,2013,7,3,4,su,0
2767,,,,,,,,,2013,7,4,4,su,0
2768,,,,,,,,,2013,7,4,4,su,0
2769,,,,,,,,,2013,7,4,4,su,0
2770,,,,,,,,,2013,7,4,4,su,0
2771,,,,,,,,,2013,7,4,4,su,0
2772,,,,,,,,,2013,7,4,4,su,0
2773,,,,,,,,,2013,7,4,4,su,0
2774,,,,,,,,,2013,7,4,4,su,0
2775,,,,,,,,,2013,7,4,4,su,0
2776,,,,,,,,,2013,7,4,4,su,0
2777,,,,,,,,,2013,7,4,4,su,0
2778,,,,,,,,,2013,7,4,4,su,0
2779,,,,,,,,,2013,7,1,6,su,0
2780,,,,,,,,,2013,7,1,6,su,0
2781,,,,,,,,,2013,7,1,6,su,0
2782,,,,,,,,,2013,7,1,6,su,0
2783,,,,,,,,,2013,7,1,6,su,0
2784,,,,,,,,,2013,7,1,6,su,0
2785,,,,,,,,,2013,7,1,6,su,0
2786,,,,,,,,,2013,7,1,6,su,0
2787,,,,,,,,,2013,7,1,6,su,0
2788,,,,,,,,,2013,7,1,6,su,0
2789,,,,,,,,,2013,7,2,6,su,0
2790,,,,,,,,,2013,7,2,6,su,0
2791,,,,,,,,,2013,7,2,6,su,0
2792,,,,,,,,,2013,7,2,6,su,0
2793,,,,,,,,,2013,7,2,6,su,0
2794,,,,,,,,,2013,7,2,6,su,0
2795,,,,,,,,,2013,7,2,6,su,0
2796,,,,,,,,,2013,7,2,6,su,0
2797,,,,,,,,,2013,7,2,6,su,0
2798,,,,,,,,,2013,7,2,6,su,0
2799,,,,,,,,,2013,7,2,6,su,0
2800,,,,,,,,,2013,7,2,6,su,0
2801,,,,,,,,,2013,7,3,6,su,0
2802,,,,,,,,,2013,7,3,6,su,0
2803,,,,,,,,,2013,7,3,6,su,0
2804,,,,,,,,,2013,7,3,6,su,0
2805,,,,,,,,,2013,7,3,6,su,0
2806,,,,,,,,,2013,7,3,6,su,0
2807,,,,,,,,,2013,7,3,6,su,0
2808,,,,,,,,,2013,7,3,6,su,0
2809,,,,,,,,,2013,7,3,6,su,0
2810,,,,,,,,,2013,7,3,6,su,0
2811,,,,,,,,,2013,7,3,6,su,0
2812,,,,,,,,,2013,7,3,6,su,0
2813,,,,,,,,,2013,7,4,6,su,0
2814,,,,,,,,,2013,7,4,6,su,0
2815,,,,,,,,,2013,7,4,6,su,0
2816,,,,,,,,,2013,7,4,6,su,0
2817,,,,,,,,,2013,7,4,6,su,0
2818,,,,,,,,,2013,7,4,6,su,0
2819,,,,,,,,,2013,7,4,6,su,0
2820,,,,,,,,,2013,7,4,6,su,0
2821,,,,,,,,,2013,7,4,6,su,0
2822,,,,,,,,,2013,7,4,6,su,0
2823,,,,,,,,,2013,7,5,6,su,0
2824,,,,,,,,,2013,7,5,6,su,0
2825,,,,,,,,,2013,7,5,6,su,0
2826,,,,,,,,,2013,7,5,6,su,0
2827,,,,,,,,,2013,7,5,6,su,0
2828,,,,,,,,,2013,7,5,6,su,0
2829,,,,,,,,,2013,7,5,6,su,0
2830,,,,,,,,,2013,7,5,6,su,0
2831,,,,,,,,,2013,7,5,6,su,0
2832,,,,,,,,,2013,7,5,6,su,0
2833,,,,,,,,,2013,7,6,6,su,0
2834,,,,,,,,,2013,7,6,6,su,0
2835,,,,,,,,,2013,7,6,6,su,0
2836,,,,,,,,,2013,7,6,6,su,0
2837,,,,,,,,,2013,7,6,6,su,0
2838,,,,,,,,,2013,7,6,6,su,0
2839,,,,,,,,,2013,7,6,6,su,0
2840,,,,,,,,,2013,7,6,6,su,0
2841,,,,,,,,,2013,7,6,6,su,0
2842,,,,,,,,,2013,7,6,6,su,0
2843,,,,,,,,,2013,7,6,6,su,0
2844,,,,,,,,,2013,7,1,4,su,0
2845,,,,,,,,,2013,7,1,4,su,0
2846,,,,,,,,,2013,7,1,4,su,0
2847,,,,,,,,,2013,7,1,4,su,0
2848,,,,,,,,,2013,7,1,4,su,0
2849,,,,,,,,,2013,7,1,4,su,0
2850,,,,,,,,,2013,7,1,4,su,0
2851,,,,,,,,,2013,7,1,4,su,0
2852,,,,,,,,,2013,7,1,4,su,0
2853,,,,,,,,,2013,7,1,4,su,0
2854,,,,,,,,,2013,7,1,4,su,0
2855,,,,,,,,,2013,7,1,4,su,0
2856,,,,,,,,,2013,7,2,4,su,0
2857,,,,,,,,,2013,7,2,4,su,0
2858,,,,,,,,,2013,7,2,4,su,0
2859,,,,,,,,,2013,7,2,4,su,0
2860,,,,,,,,,2013,7,2,4,su,0
2861,,,,,,,,,2013,7,2,4,su,0
2862,,,,,,,,,2013,7,2,4,su,0
2863,,,,,,,,,2013,7,2,4,su,0
2864,,,,,,,,,2013,7,2,4,su,0
2865,,,,,,,,,2013,7,2,4,su,0
2866,,,,,,,,,2013,7,3,4,su,0
2867,,,,,,,,,2013,7,3,4,su,0
2868,,,,,,,,,2013,7,3,4,su,0
2869,,,,,,,,,2013,7,3,4,su,0
2870,,,,,,,,,2013,7,3,4,su,0
2871,,,,,,,,,2013,7,3,4,su,0
2872,,,,,,,,,2013,7,3,4,su,0
2873,,,,,,,,,2013,7,3,4,su,0
2874,,,,,,,,,2013,7,3,4,su,0
2875,,,,,,,,,2013,7,3,4,su,0
2876,,,,,,,,,2013,7,3,4,su,0
2877,,,,,,,,,2013,7,3,4,su,0
2878,,,,,,,,,2013,7,4,4,su,0
2879,,,,,,,,,2013,7,4,4,su,0
2880,,,,,,,,,2013,7,4,4,su,0
2881,,,,,,,,,2013,7,4,4,su,0
2882,,,,,,,,,2013,7,4,4,su,0
2883,,,,,,,,,2013,7,4,4,su,0
2884,,,,,,,,,2013,7,4,4,su,0
2885,,,,,,,,,2013,7,4,4,su,0
2886,,,,,,,,,2013,7,4,4,su,0
2887,,,,,,,,,2013,7,4,4,su,0
2888,,,,,,,,,2013,7,4,4,su,0
2889,,,,,,,,,2013,7,1,6,su,0
2890,,,,,,,,,2013,7,1,6,su,0
2891,,,,,,,,,2013,7,1,6,su,0
2892,,,,,,,,,2013,7,1,6,su,0
2893,,,,,,,,,2013,7,1,6,su,0
2894,,,,,,,,,2013,7,1,6,su,0
2895,,,,,,,,,2013,7,1,6,su,0
2896,,,,,,,,,2013,7,1,6,su,0
2897,,,,,,,,,2013,7,1,6,su,0
2898,,,,,,,,,2013,7,1,6,su,0
2899,,,,,,,,,2013,7,1,6,su,0
2900,,,,,,,,,2013,7,2,6,su,0
2901,,,,,,,,,2013,7,2,6,su,0
2902,,,,,,,,,2013,7,2,6,su,0
2903,,,,,,,,,2013,7,2,6,su,0
2904,,,,,,,,,2013,7,2,6,su,0
2905,,,,,,,,,2013,7,2,6,su,0
2906,,,,,,,,,2013,7,2,6,su,0
2907,,,,,,,,,2013,7,2,6,su,0
2908,,,,,,,,,2013,7,2,6,su,0
2909,,,,,,,,,2013,7,2,6,su,0
2910,,,,,,,,,2013,7,2,6,su,0
2911,,,,,,,,,2013,7,2,6,su,0
2912,,,,,,,,,2013,7,3,6,su,0
2913,,,,,,,,,2013,7,3,6,su,0
2914,,,,,,,,,2013,7,3,6,su,0
2915,,,,,,,,,2013,7,3,6,su,0
2916,,,,,,,,,2013,7,3,6,su,0
2917,,,,,,,,,2013,7,3,6,su,0
2918,,,,,,,,,2013,7,3,6,su,0
2919,,,,,,,,,2013,7,3,6,su,0
2920,,,,,,,,,2013,8,4,6,su,0
2921,,,,,,,,,2013,8,4,6,su,0
2922,,,,,,,,,2013,8,4,6,su,0
2923,,,,,,,,,2013,8,4,6,su,0
2924,,,,,,,,,2013,8,4,6,su,0
2925,,,,,,,,,2013,8,4,6,su,0
2926,,,,,,,,,2013,8,4,6,su,0
2927,,,,,,,,,2013,8,4,6,su,0
2928,,,,,,,,,2013,8,4,6,su,0
2929,,,,,,,,,2013,8,4,6,su,0
2930,,,,,,,,,2013,8,4,6,su,0
2931,,,,,,,,,2013,8,5,6,su,0
2932,,,,,,,,,2013,8,5,6,su,0
2933,,,,,,,,,2013,8,5,6,su,0
2934,,,,,,,,,2013,8,5,6,su,0
2935,,,,,,,,,2013,8,5,6,su,0
2936,,,,,,,,,2013,8,5,6,su,0
2937,,,,,,,,,2013,8,5,6,su,0
2938,,,,,,,,,2013,8,5,6,su,0
2939,,,,,,,,,2013,8,5,6,su,0
2940,,,,,,,,,2013,8,5,6,su,0
2941,,,,,,,,,2013,8,5,6,su,0
2942,,,,,,,,,2013,8,5,6,su,0
2943,,,,,,,,,2013,8,6,6,su,0
2944,,,,,,,,,2013,8,6,6,su,0
2945,,,,,,,,,2013,8,6,6,su,0
2946,,,,,,,,,2013,8,6,6,su,0
2947,,,,,,,,,2013,8,6,6,su,0
2948,,,,,,,,,2013,8,6,6,su,0
2949,,,,,,,,,2013,8,6,6,su,0
2950,,,,,,,,,2013,8,6,6,su,0
2951,,,,,,,,,2013,8,6,6,su,0
2952,,,,,,,,,2013,8,6,6,su,0
2953,,,,,,,,,2013,8,1,6,su,0
2954,,,,,,,,,2013,8,1,6,su,0
2955,,,,,,,,,2013,8,1,6,su,0
2956,,,,,,,,,2013,8,1,6,su,0
2957,,,,,,,,,2013,8,1,6,su,0
2958,,,,,,,,,2013,8,1,6,su,0
2959,,,,,,,,,2013,8,1,6,su,0
2960,,,,,,,,,2013,8,1,6,su,0
2961,,,,,,,,,2013,8,1,6,su,0
2962,,,,,,,,,2013,8,1,6,su,0
2963,,,,,,,,,2013,8,1,6,su,0
2964,,,,,,,,,2013,8,1,6,su,0
2965,,,,,,,,,2013,8,2,6,su,0
2966,,,,,,,,,2013,8,2,6,su,0
2967,,,,,,,,,2013,8,2,6,su,0
2968,,,,,,,,,2013,8,2,6,su,0
2969,,,,,,,,,2013,8,2,6,su,0
2970,,,,,,,,,2013,8,2,6,su,0
2971,,,,,,,,,2013,8,2,6,su,0
2972,,,,,,,,,2013,8,2,6,su,0
2973,,,,,,,,,2013,8,2,6,su,0
2974,,,,,,,,,2013,8,2,6,su,0
2975,,,,,,,,,2013,8,2,6,su,0
2976,,,,,,,,,2013,8,2,6,su,0
2977,,,,,,,,,2013,8,3,6,su,0
2978,,,,,,,,,2013,8,3,6,su,0
2979,,,,,,,,,2013,8,3,6,su,0
2980,,,,,,,,,2013,8,3,6,su,0
2981,,,,,,,,,2013,8,3,6,su,0
2982,,,,,,,,,2013,8,3,6,su,0
2983,,,,,,,,,2013,8,3,6,su,0
2984,,,,,,,,,2013,8,3,6,su,0
2985,,,,,,,,,2013,8,3,6,su,0
2986,,,,,,,,,2013,8,3,6,su,0
2987,,,,,,,,,2013,8,3,6,su,0
2988,,,,,,,,,2013,8,3,6,su,0
2989,,,,,,,,,2013,8,4,6,su,0
2990,,,,,,,,,2013,8,4,6,su,0
2991,,,,,,,,,2013,8,4,6,su,0
2992,,,,,,,,,2013,8,4,6,su,0
2993,,,,,,,,,2013,8,4,6,su,0
2994,,,,,,,,,2013,8,4,6,su,0
2995,,,,,,,,,2013,8,4,6,su,0
2996,,,,,,,,,2013,8,4,6,su,0
2997,,,,,,,,,2013,8,4,6,su,0
2998,,,,,,,,,2013,8,4,6,su,0
2999,,,,,,,,,2013,8,5,6,su,0
3000,,,,,,,,,2013,8,5,6,su,0
3001,,,,,,,,,2013,8,5,6,su,0
3002,,,,,,,,,2013,8,5,6,su,0
3003,,,,,,,,,2013,8,5,6,su,0
3004,,,,,,,,,2013,8,5,6,su,0
3005,,,,,,,,,2013,8,5,6,su,0
3006,,,,,,,,,2013,8,5,6,su,0
3007,,,,,,,,,2013,8,5,6,su,0
3008,,,,,,,,,2013,8,5,6,su,0
3009,,,,,,,,,2013,8,5,6,su,0
3010,,,,,,,,,2013,8,6,6,su,0
3011,,,,,,,,,2013,8,6,6,su,0
3012,,,,,,,,,2013,8,6,6,su,0
3013,,,,,,,,,2013,8,6,6,su,0
3014,,,,,,,,,2013,8,6,6,su,0
3015,,,,,,,,,2013,8,6,6,su,0
3016,,,,,,,,,2013,8,6,6,su,0
3017,,,,,,,,,2013,8,6,6,su,0
3018,,,,,,,,,2013,8,6,6,su,0
3019,,,,,,,,,2013,8,6,6,su,0
3020,,,,,,,,,2013,8,6,6,su,0
3021,,,,,,,,,2013,8,6,6,su,0
3022,,,,,,,,,2013,8,1,6,su,0
3023,,,,,,,,,2013,8,1,6,su,0
3024,,,,,,,,,2013,8,1,6,su,0
3025,,,,,,,,,2013,8,1,6,su,0
3026,,,,,,,,,2013,8,1,6,su,0
3027,,,,,,,,,2013,8,1,6,su,0
3028,,,,,,,,,2013,8,1,6,su,0
3029,,,,,,,,,2013,8,1,6,su,0
3030,,,,,,,,,2013,8,1,6,su,0
3031,,,,,,,,,2013,8,2,6,su,0
3032,,,,,,,,,2013,8,2,6,su,0
3033,,,,,,,,,2013,8,2,6,su,0
3034,,,,,,,,,2013,8,2,6,su,0
3035,,,,,,,,,2013,8,2,6,su,0
3036,,,,,,,,,2013,8,2,6,su,0
3037,,,,,,,,,2013,8,2,6,su,0
3038,,,,,,,,,2013,8,2,6,su,0
3039,,,,,,,,,2013,8,2,6,su,0
3040,,,,,,,,,2013,8,2,6,su,0
3041,,,,,,,,,2013,8,2,6,su,0
3042,,,,,,,,,2013,8,2,6,su,0
3043,,,,,,,,,2013,8,3,6,su,0
3044,,,,,,,,,2013,8,3,6,su,0
3045,,,,,,,,,2013,8,3,6,su,0
3046,,,,,,,,,2013,8,3,6,su,0
3047,,,,,,,,,2013,8,3,6,su,0
3048,,,,,,,,,2013,8,3,6,su,0
3049,,,,,,,,,2013,8,3,6,su,0
3050,,,,,,,,,2013,8,3,6,su,0
3051,,,,,,,,,2013,8,3,6,su,0
3052,,,,,,,,,2013,8,3,6,su,0
3053,,,,,,,,,2013,8,4,6,su,0
3054,,,,,,,,,2013,8,4,6,su,0
3055,,,,,,,,,2013,8,4,6,su,0
3056,,,,,,,,,2013,8,4,6,su,0
3057,,,,,,,,,2013,8,4,6,su,0
3058,,,,,,,,,2013,8,4,6,su,0
3059,,,,,,,,,2013,8,4,6,su,0
3060,,,,,,,,,2013,8,4,6,su,0
3061,,,,,,,,,2013,8,4,6,su,0
3062,,,,,,,,,2013,8,4,6,su,0
3063,,,,,,,,,2013,8,5,6,su,0
3064,,,,,,,,,2013,8,5,6,su,0
3065,,,,,,,,,2013,8,5,6,su,0
3066,,,,,,,,,2013,8,5,6,su,0
3067,,,,,,,,,2013,8,5,6,su,0
3068,,,,,,,,,2013,8,5,6,su,0
3069,,,,,,,,,2013,8,5,6,su,0
3070,,,,,,,,,2013,8,5,6,su,0
3071,,,,,,,,,2013,8,5,6,su,0
3072,,,,,,,,,2013,8,5,6,su,0
3073,,,,,,,,,2013,8,5,6,su,0
3074,,,,,,,,,2013,8,6,6,su,0
3075,,,,,,,,,2013,8,6,6,su,0
3076,,,,,,,,,2013,8,6,6,su,0
3077,,,,,,,,,2013,8,6,6,su,0
3078,,,,,,,,,2013,8,6,6,su,0
3079,,,,,,,,,2013,8,6,6,su,0
3080,,,,,,,,,2013,8,6,6,su,0
3081,,,,,,,,,2013,8,6,6,su,0
3082,,,,,,,,,2013,8,6,6,su,0
3083,,,,,,,,,2013,8,6,6,su,0
3084,,,,,,,,,2013,8,6,6,su,0
3085,,,,,,,,,2013,8,6,6,su,0
3086,,,,,,,,,2013,8,1,5,su,0
3087,,,,,,,,,2013,8,1,5,su,0
3088,,,,,,,,,2013,8,1,5,su,0
3089,,,,,,,,,2013,8,1,5,su,0
3090,,,,,,,,,2013,8,1,5,su,0
3091,,,,,,,,,2013,8,1,5,su,0
3092,,,,,,,,,2013,8,1,5,su,0
3093,,,,,,,,,2013,8,1,5,su,0
3094,,,,,,,,,2013,8,1,5,su,0
3095,,,,,,,,,2013,8,1,5,su,0
3096,,,,,,,,,2013,8,1,5,su,0
3097,,,,,,,,,2013,8,1,5,su,0
3098,,,,,,,,,2013,8,2,5,su,0
3099,,,,,,,,,2013,8,2,5,su,0
3100,,,,,,,,,2013,8,2,5,su,0
3101,,,,,,,,,2013,8,2,5,su,0
3102,,,,,,,,,2013,8,2,5,su,0
3103,,,,,,,,,2013,8,2,5,su,0
3104,,,,,,,,,2013,8,2,5,su,0
3105,,,,,,,,,2013,8,2,5,su,0
3106,,,,,,,,,2013,8,2,5,su,0
3107,,,,,,,,,2013,8,2,5,su,0
3108,,,,,,,,,2013,8,2,5,su,0
3109,,,,,,,,,2013,8,3,5,su,0
3110,,,,,,,,,2013,8,3,5,su,0
3111,,,,,,,,,2013,8,3,5,su,0
3112,,,,,,,,,2013,8,3,5,su,0
3113,,,,,,,,,2013,8,3,5,su,0
3114,,,,,,,,,2013,8,3,5,su,0
3115,,,,,,,,,2013,8,3,5,su,0
3116,,,,,,,,,2013,8,3,5,su,0
3117,,,,,,,,,2013,8,3,5,su,0
3118,,,,,,,,,2013,8,3,5,su,0
3119,,,,,,,,,2013,8,3,5,su,0
3120,,,,,,,,,2013,8,3,5,su,0
3121,,,,,,,,,2013,8,4,5,su,0
3122,,,,,,,,,2013,8,4,5,su,0
3123,,,,,,,,,2013,8,4,5,su,0
3124,,,,,,,,,2013,8,4,5,su,0
3125,,,,,,,,,2013,8,4,5,su,0
3126,,,,,,,,,2013,8,4,5,su,0
3127,,,,,,,,,2013,8,4,5,su,0
3128,,,,,,,,,2013,8,4,5,su,0
3129,,,,,,,,,2013,8,4,5,su,0
3130,,,,,,,,,2013,8,4,5,su,0
3131,,,,,,,,,2013,9,5,5,au,0
3132,,,,,,,,,2013,9,5,5,au,0
3133,,,,,,,,,2013,9,5,5,au,0
3134,,,,,,,,,2013,9,5,5,au,0
3135,,,,,,,,,2013,9,5,5,au,0
3136,,,,,,,,,2013,9,5,5,au,0
3137,,,,,,,,,2013,9,5,5,au,0
3138,,,,,,,,,2013,9,5,5,au,0
3139,,,,,,,,,2013,9,5,5,au,0
3140,,,,,,,,,2013,9,5,5,au,0
3141,,,,,,,,,2013,9,1,5,au,0
3142,,,,,,,,,2013,9,1,5,au,0
3143,,,,,,,,,2013,9,1,5,au,0
3144,,,,,,,,,2013,9,1,5,au,0
3145,,,,,,,,,2013,9,1,5,au,0
3146,,,,,,,,,2013,9,1,5,au,0
3147,,,,,,,,,2013,9,1,5,au,0
3148,,,,,,,,,2013,9,1,5,au,0
