,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,880.0,1.0,3711.0,39.0,0.16,41.0,0.504,1,43.0,4,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,4221.0,32.0,0.16,43.0,0.157,1,25.0,2,3636.0,43.0,0.18,68.0,0.247,1,72.0,2,3571.0,42.0,0.2,27.0,0.221,1,53.0,2,4315.0,29.0,0.2,33.0,0.23199999999999998,1,24.0,2,9.0
,2740.0,2.0,3574.0,41.0,0.18,70.0,0.524,1,61.0,4,3713.0,39.0,0.16,34.0,0.483,1,69.0,4,3350.0,45.0,0.16,18.0,0.53,1,11.0,4,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,3419.0,44.0,0.22,55.0,0.20800000000000002,1,60.0,2,4386.0,28.0,0.0,52.0,0.0,1,13.0,1,41.0
,800.0,3.0,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,4235.0,30.0,0.19,17.0,0.359,1,68.0,3,3950.0,37.0,0.18,45.0,0.221,1,54.0,2,4305.0,30.0,0.14,37.0,0.419,1,20.0,3,4323.0,27.0,0.2,48.0,0.23600000000000002,1,28.0,2,3972.0,37.0,0.21,56.0,0.062,1,58.0,1,11.0
,9630.0,5.0,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,4214.0,29.0,0.18,28.0,0.375,1,67.0,3,32.0
,3590.0,6.0,3728.0,41.0,0.17,32.0,0.314,1,74.0,2,3627.0,44.0,0.23,35.0,0.217,1,21.0,2,4386.0,28.0,0.0,52.0,0.0,1,13.0,1,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,4315.0,29.0,0.2,33.0,0.23199999999999998,1,24.0,2,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,79.0
,2010.0,7.0,4007.0,34.0,0.13,62.0,0.39,1,51.0,3,4305.0,30.0,0.14,37.0,0.419,1,20.0,3,3713.0,39.0,0.16,34.0,0.483,1,69.0,4,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,2844.0,56.0,0.21,11.0,0.345,1,35.0,2,3390.0,48.0,0.23,25.0,0.154,1,23.0,2,10.0
,6590.0,8.0,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,4251.0,30.0,0.22,40.0,0.228,1,22.0,2,3135.0,55.0,0.19,60.0,0.319,1,12.0,2,3419.0,44.0,0.22,55.0,0.20800000000000002,1,60.0,2,3950.0,37.0,0.18,45.0,0.221,1,33.0,2,3636.0,43.0,0.18,68.0,0.247,1,72.0,2,41.0
,3780.0,9.0,4396.0,27.0,0.18,26.0,0.301,1,70.0,2,3574.0,41.0,0.18,70.0,0.524,1,61.0,4,3571.0,42.0,0.2,27.0,0.221,1,53.0,2,4235.0,30.0,0.19,17.0,0.359,1,68.0,3,4691.0,30.0,0.18,36.0,0.11599999999999999,1,14.0,2,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,25.0
,33200.0,10.0,3627.0,44.0,0.23,35.0,0.217,1,21.0,2,4491.0,26.0,0.2,23.0,0.27899999999999997,1,41.0,2,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,4323.0,27.0,0.2,48.0,0.23600000000000002,1,28.0,2,4712.0,23.0,0.18,42.0,0.0,1,26.0,1,3350.0,45.0,0.16,18.0,0.53,1,11.0,4,66.0
,1740.0,11.0,2958.0,56.0,0.19,20.0,0.35,1,66.0,3,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,3740.0,39.0,0.16,65.0,0.527,1,36.0,4,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,3974.0,37.0,0.19,13.0,0.221,1,44.0,2,4715.0,21.0,0.17,15.0,0.174,1,47.0,2,10.0
,2190.0,12.0,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,3297.0,46.0,0.2,39.0,0.6659999999999999,1,56.0,4,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,3711.0,39.0,0.16,41.0,0.504,1,43.0,4,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,6.0
,4400.0,1.0,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,3419.0,44.0,0.22,55.0,0.20800000000000002,1,60.0,2,4251.0,30.0,0.22,40.0,0.228,1,22.0,2,2844.0,56.0,0.21,11.0,0.345,1,35.0,2,4315.0,29.0,0.2,33.0,0.23199999999999998,1,24.0,2,4691.0,30.0,0.18,36.0,0.11599999999999999,1,14.0,2,22.0
,5620.0,2.0,3740.0,39.0,0.16,65.0,0.527,1,36.0,4,4214.0,29.0,0.18,28.0,0.375,1,67.0,3,3064.0,54.0,0.16,67.0,0.48,1,39.0,4,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,4007.0,34.0,0.13,62.0,0.39,1,51.0,3,13.0
,10110.0,3.0,3350.0,45.0,0.16,18.0,0.53,1,11.0,4,3950.0,37.0,0.18,45.0,0.221,1,33.0,2,4235.0,30.0,0.19,17.0,0.359,1,68.0,3,4491.0,26.0,0.2,23.0,0.27899999999999997,1,41.0,2,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,53.0
,32570.0,5.0,4251.0,30.0,0.22,40.0,0.228,1,22.0,2,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,3713.0,39.0,0.16,34.0,0.483,1,69.0,4,3974.0,37.0,0.19,13.0,0.221,1,44.0,2,3574.0,41.0,0.18,70.0,0.524,1,61.0,4,3728.0,41.0,0.17,32.0,0.314,1,74.0,2,58.0
,1730.0,6.0,3571.0,42.0,0.2,27.0,0.221,1,53.0,2,3636.0,43.0,0.18,68.0,0.247,1,72.0,2,3297.0,46.0,0.2,39.0,0.6659999999999999,1,56.0,4,3135.0,55.0,0.19,60.0,0.319,1,12.0,2,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,4305.0,30.0,0.14,37.0,0.419,1,20.0,3,43.0
,1960.0,7.0,3950.0,37.0,0.18,45.0,0.221,1,33.0,2,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,4712.0,23.0,0.18,42.0,0.0,1,26.0,1,54.0
,5240.0,8.0,4221.0,32.0,0.16,43.0,0.157,1,25.0,2,3972.0,37.0,0.21,56.0,0.062,1,58.0,1,2844.0,56.0,0.21,11.0,0.345,1,35.0,2,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,3728.0,41.0,0.17,32.0,0.314,1,74.0,2,4715.0,21.0,0.17,15.0,0.174,1,47.0,2,59.0
,15070.0,9.0,4214.0,29.0,0.18,28.0,0.375,1,67.0,3,4396.0,27.0,0.18,26.0,0.301,1,70.0,2,3711.0,39.0,0.16,41.0,0.504,1,43.0,4,3713.0,39.0,0.16,34.0,0.483,1,69.0,4,4491.0,26.0,0.2,23.0,0.27899999999999997,1,41.0,2,4323.0,27.0,0.2,48.0,0.23600000000000002,1,28.0,2,80.0
,19940.0,10.0,3064.0,54.0,0.16,67.0,0.48,1,39.0,4,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,4691.0,30.0,0.18,36.0,0.11599999999999999,1,14.0,2,3297.0,46.0,0.2,39.0,0.6659999999999999,1,56.0,4,3974.0,37.0,0.19,13.0,0.221,1,44.0,2,117.0
,5980.0,11.0,3135.0,55.0,0.19,60.0,0.319,1,12.0,2,3390.0,48.0,0.23,25.0,0.154,1,23.0,2,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,3574.0,41.0,0.18,70.0,0.524,1,61.0,4,4007.0,34.0,0.13,62.0,0.39,1,51.0,3,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,6.0
,1050.0,12.0,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,2958.0,56.0,0.19,20.0,0.35,1,66.0,3,4305.0,30.0,0.14,37.0,0.419,1,20.0,3,3350.0,45.0,0.16,18.0,0.53,1,11.0,4,3627.0,44.0,0.23,35.0,0.217,1,21.0,2,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,1.0
,44890.0,2.0,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,4235.0,30.0,0.19,17.0,0.359,1,68.0,3,3627.0,44.0,0.23,35.0,0.217,1,21.0,2,3740.0,39.0,0.16,65.0,0.527,1,36.0,4,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,3571.0,42.0,0.2,27.0,0.221,1,53.0,2,78.0
,2030.0,3.0,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,3636.0,43.0,0.18,68.0,0.247,1,72.0,2,3064.0,54.0,0.16,67.0,0.48,1,39.0,4,4251.0,30.0,0.22,40.0,0.228,1,22.0,2,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,10.0
,2540.0,4.0,3574.0,41.0,0.18,70.0,0.524,1,61.0,4,4007.0,34.0,0.13,62.0,0.39,1,51.0,3,3419.0,44.0,0.22,55.0,0.20800000000000002,1,60.0,2,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,3711.0,39.0,0.16,41.0,0.504,1,43.0,4,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,63.0
,1460.0,5.0,3974.0,37.0,0.19,13.0,0.221,1,44.0,2,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,4315.0,29.0,0.2,33.0,0.23199999999999998,1,24.0,2,4214.0,29.0,0.18,28.0,0.375,1,67.0,3,4305.0,30.0,0.14,37.0,0.419,1,20.0,3,2958.0,56.0,0.19,20.0,0.35,1,66.0,3,24.0
,4450.0,6.0,4235.0,30.0,0.19,17.0,0.359,1,68.0,3,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,3390.0,48.0,0.23,25.0,0.154,1,23.0,2,4712.0,23.0,0.18,42.0,0.0,1,26.0,1,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,3713.0,39.0,0.16,34.0,0.483,1,69.0,4,14.0
,1050.0,7.0,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,4323.0,27.0,0.2,48.0,0.23600000000000002,1,28.0,2,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,3297.0,46.0,0.2,39.0,0.6659999999999999,1,56.0,4,3740.0,39.0,0.16,65.0,0.527,1,36.0,4,2844.0,56.0,0.21,11.0,0.345,1,35.0,2,9.0
,1630.0,8.0,3636.0,43.0,0.18,68.0,0.247,1,72.0,2,3728.0,41.0,0.17,32.0,0.314,1,74.0,2,3950.0,37.0,0.18,45.0,0.221,1,33.0,2,4221.0,32.0,0.16,43.0,0.157,1,25.0,2,4396.0,27.0,0.18,26.0,0.301,1,70.0,2,4491.0,26.0,0.2,23.0,0.27899999999999997,1,41.0,2,7.0
,780.0,9.0,3972.0,37.0,0.21,56.0,0.062,1,58.0,1,3064.0,54.0,0.16,67.0,0.48,1,39.0,4,4007.0,34.0,0.13,62.0,0.39,1,51.0,3,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,3627.0,44.0,0.23,35.0,0.217,1,21.0,2,26.0
,3100.0,10.0,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,3641.0,42.0,0.17,59.0,0.507,1,38.0,4,4214.0,29.0,0.18,28.0,0.375,1,67.0,3,3805.0,39.0,0.14,46.0,0.44,1,45.0,4,3135.0,55.0,0.19,60.0,0.319,1,12.0,2,4715.0,21.0,0.17,15.0,0.174,1,47.0,2,65.0
,4580.0,11.0,4323.0,27.0,0.2,48.0,0.23600000000000002,1,28.0,2,3350.0,45.0,0.16,18.0,0.53,1,11.0,4,3010.0,55.0,0.14,53.0,0.6459999999999999,1,30.0,4,3571.0,42.0,0.2,27.0,0.221,1,53.0,2,3713.0,39.0,0.16,34.0,0.483,1,48.0,4,3419.0,44.0,0.22,55.0,0.20800000000000002,1,60.0,2,27.0
,2740.0,12.0,3297.0,46.0,0.2,39.0,0.6659999999999999,1,56.0,4,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,4294.0,27.0,0.16,44.0,0.55,1,34.0,4,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,2958.0,56.0,0.19,20.0,0.35,1,66.0,3,4396.0,27.0,0.18,26.0,0.301,1,70.0,2,21.0
,920.0,1.0,4311.0,29.0,0.14,14.0,0.5539999999999999,1,59.0,4,3408.0,44.0,0.19,54.0,0.17800000000000002,1,32.0,2,4396.0,27.0,0.18,26.0,0.301,1,70.0,2,3950.0,37.0,0.18,45.0,0.221,1,33.0,2,3202.0,48.0,0.19,38.0,0.363,1,63.0,3,4691.0,30.0,0.18,36.0,0.11599999999999999,1,14.0,2,10.0
,4520.0,2.0,3740.0,39.0,0.16,65.0,0.527,1,36.0,4,4006.0,35.0,0.18,64.0,0.406,1,27.0,3,3788.0,42.0,0.16,57.0,0.35,1,46.0,3,4111.0,33.0,0.2,19.0,0.25,1,29.0,2,3804.0,39.0,0.16,12.0,0.444,1,15.0,3,4251.0,30.0,0.22,40.0,0.228,1,22.0,2,42.0
