,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2012-04-01,3330.0,2,3419,33.0,27.0,3777,30.0,26.0,4201,32.0,34.0,3935,56.0,55.0,4595,20.0,24.0,4531,46.0,48.0,41
,2012-04-01,780.0,3,3044,24.0,74.0,3475,48.0,70.0,4054,42.0,41.0,3718,28.0,31.0,2843,25.0,29.0,4081,38.0,47.0,22
,2012-04-01,1240.0,4,4169,49.0,23.0,3769,39.0,28.0,2874,34.0,63.0,3360,12.0,33.0,4488,75.0,15.0,3757,62.0,57.0,68
,2012-04-01,2510.0,5,3739,23.0,54.0,4486,64.0,51.0,4521,72.0,20.0,3629,21.0,71.0,3892,52.0,25.0,3329,60.0,16.0,68
,2012-04-01,830.0,7,3430,40.0,68.0,2787,13.0,40.0,4531,46.0,48.0,3596,66.0,44.0,4054,42.0,41.0,4068,55.0,59.0,1
,2012-04-01,650.0,8,4201,32.0,34.0,3434,50.0,43.0,3472,43.0,11.0,3290,11.0,62.0,2874,34.0,63.0,3060,27.0,45.0,2
,2012-04-01,27550.0,9,3950,35.0,46.0,3419,33.0,27.0,3769,39.0,28.0,4081,38.0,47.0,4386,57.0,69.0,3583,15.0,61.0,63
,2012-04-01,2890.0,10,3414,41.0,36.0,3215,51.0,56.0,3718,28.0,31.0,3757,62.0,57.0,4139,19.0,53.0,3892,52.0,25.0,2
,2012-04-01,15000.0,11,3777,30.0,26.0,4169,49.0,23.0,3044,24.0,74.0,4068,55.0,59.0,3036,44.0,67.0,3629,21.0,71.0,116
,2012-04-01,3610.0,12,3475,48.0,70.0,3290,11.0,62.0,3771,54.0,17.0,3430,40.0,68.0,3329,60.0,16.0,3360,12.0,33.0,12
,2012-04-02,28280.0,1,3583,15.0,61.0,4299,22.0,58.0,4081,38.0,47.0,3434,50.0,19.0,3472,43.0,11.0,3739,23.0,54.0,43
,2012-04-02,23020.0,2,2843,25.0,29.0,2874,34.0,63.0,3950,35.0,46.0,3771,54.0,17.0,3769,39.0,28.0,3560,36.0,42.0,44
,2012-04-02,32940.0,3,3629,21.0,71.0,4531,46.0,48.0,4077,31.0,30.0,4386,57.0,37.0,4486,64.0,51.0,3036,44.0,67.0,33
,2012-04-02,600.0,4,3060,27.0,45.0,3329,60.0,16.0,4299,22.0,58.0,4610,65.0,32.0,3360,12.0,33.0,4488,75.0,15.0,36
,2012-04-02,3640.0,5,3718,28.0,31.0,4520,29.0,49.0,2787,13.0,40.0,3739,23.0,54.0,3475,48.0,70.0,3215,51.0,56.0,5
,2012-04-02,10670.0,6,3290,11.0,62.0,3583,15.0,61.0,4386,57.0,37.0,4595,20.0,24.0,4521,72.0,20.0,4169,49.0,23.0,11
,2012-04-02,8190.0,7,4139,19.0,53.0,2843,25.0,29.0,4068,55.0,59.0,3036,44.0,67.0,3419,33.0,27.0,3430,40.0,68.0,2
,2012-04-02,5350.0,8,4054,42.0,41.0,3629,21.0,71.0,3360,12.0,33.0,3472,43.0,11.0,3215,51.0,56.0,3414,41.0,36.0,44
,2012-04-02,12730.0,9,2787,13.0,40.0,3757,62.0,57.0,4488,75.0,15.0,4521,72.0,20.0,3596,66.0,44.0,3950,35.0,46.0,61
,2012-04-02,2180.0,10,3892,52.0,25.0,4139,19.0,53.0,3290,11.0,62.0,4077,31.0,30.0,4368,14.0,52.0,3475,48.0,70.0,1
,2012-04-02,1680.0,11,3329,60.0,16.0,3044,24.0,74.0,3414,41.0,36.0,4520,29.0,49.0,4068,55.0,59.0,3769,39.0,28.0,44
,2012-04-02,3340.0,12,3434,50.0,19.0,3771,54.0,17.0,3757,62.0,57.0,4486,64.0,51.0,3430,40.0,68.0,4201,32.0,34.0,2
,2012-04-03,1750.0,1,3215,51.0,56.0,3560,36.0,42.0,3739,23.0,54.0,3329,60.0,16.0,3060,27.0,45.0,4595,20.0,24.0,77
,2012-04-03,20880.0,2,4068,55.0,59.0,4386,57.0,37.0,4531,46.0,48.0,4610,65.0,32.0,4299,22.0,58.0,2787,13.0,40.0,98
,2012-04-03,5650.0,3,4488,75.0,15.0,3414,41.0,36.0,3892,52.0,25.0,3950,35.0,46.0,3629,21.0,71.0,2843,25.0,29.0,87
,2012-04-03,1900.0,4,3757,62.0,57.0,4081,38.0,47.0,4139,19.0,53.0,4201,32.0,34.0,3290,11.0,62.0,4054,42.0,41.0,63
,2012-04-03,1990.0,5,3560,36.0,42.0,4521,72.0,20.0,4486,64.0,51.0,3044,24.0,74.0,3718,28.0,31.0,3434,50.0,19.0,56
,2012-04-03,970.0,6,3360,12.0,33.0,3472,43.0,11.0,2843,25.0,29.0,2874,34.0,63.0,4520,29.0,49.0,3419,33.0,27.0,16
,2012-04-03,91060.0,7,4081,38.0,47.0,3036,44.0,67.0,3475,48.0,70.0,3215,51.0,56.0,4610,65.0,32.0,4368,14.0,52.0,86
,2012-04-03,12350.0,8,4531,46.0,48.0,4077,31.0,30.0,3430,40.0,68.0,4169,49.0,23.0,3434,50.0,19.0,4139,19.0,53.0,13
,2012-04-03,1020.0,10,3036,44.0,67.0,4201,32.0,34.0,4520,29.0,49.0,3583,15.0,61.0,3950,35.0,46.0,3718,28.0,31.0,1
,2012-04-03,2440.0,11,3414,41.0,36.0,3430,40.0,68.0,3329,60.0,16.0,4368,14.0,52.0,4486,64.0,51.0,3290,11.0,62.0,17
,2012-04-03,5640.0,12,3475,48.0,70.0,3360,12.0,33.0,3629,21.0,71.0,3769,39.0,28.0,2787,13.0,40.0,3044,24.0,74.0,26
,2012-04-04,36460.0,1,3596,66.0,44.0,2874,34.0,63.0,3060,27.0,45.0,3475,48.0,70.0,4169,49.0,23.0,4386,57.0,37.0,97
,2012-04-04,11630.0,2,4299,22.0,58.0,3739,23.0,54.0,4488,75.0,15.0,4531,46.0,48.0,3560,36.0,42.0,4054,42.0,41.0,17
,2012-04-04,4670.0,3,3472,43.0,11.0,2843,25.0,29.0,4139,19.0,53.0,3718,28.0,31.0,3583,15.0,61.0,4610,65.0,32.0,45
,2012-04-04,3340.0,4,4521,72.0,20.0,3950,35.0,46.0,3215,51.0,56.0,3757,62.0,57.0,4595,20.0,24.0,4368,14.0,52.0,32
,2012-04-04,3580.0,5,4077,31.0,30.0,4488,75.0,15.0,4068,55.0,59.0,3560,36.0,42.0,4081,38.0,47.0,3596,66.0,44.0,25
,2012-04-04,8030.0,6,3769,39.0,28.0,4054,42.0,41.0,4169,49.0,23.0,3419,33.0,27.0,4610,65.0,32.0,3472,43.0,11.0,42
,2012-04-04,1750.0,7,4386,57.0,37.0,3718,28.0,31.0,4368,14.0,52.0,3892,52.0,25.0,3739,23.0,54.0,4595,20.0,24.0,66
,2012-04-04,3680.0,8,2874,34.0,63.0,4068,55.0,59.0,3583,15.0,61.0,3215,51.0,56.0,3771,54.0,17.0,4521,72.0,20.0,26
,2012-04-04,36140.0,9,4081,38.0,47.0,3060,27.0,45.0,3419,33.0,27.0,4139,19.0,53.0,4531,46.0,48.0,3950,35.0,46.0,109
,2012-04-04,2280.0,10,3360,12.0,33.0,3434,50.0,19.0,3290,11.0,62.0,3036,44.0,67.0,4520,29.0,49.0,3430,40.0,68.0,4
