,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2017-04-08,990.0,1,3616,51.0,72.0,3419,11.0,61.0,4389,56.0,52.0,3813,21.0,48.0,3910,41.0,19.0,4041,23.0,59.0,11
,2017-04-08,12160.0,2,4620,44.0,65.0,4396,39.0,40.0,4457,27.0,28.0,4567,28.0,23.0,3867,13.0,13.0,4643,33.0,62.0,48
,2017-04-08,6060.0,3,3881,61.0,66.0,4060,42.0,55.0,3988,64.0,24.0,3475,60.0,60.0,4099,24.0,75.0,3684,62.0,30.0,13
,2017-04-08,2800.0,4,3478,53.0,26.0,4226,38.0,49.0,3782,36.0,20.0,3736,63.0,21.0,3653,47.0,42.0,3856,59.0,56.0,71
,2017-04-08,17960.0,5,4665,17.0,35.0,3432,68.0,37.0,4413,58.0,43.0,4330,49.0,46.0,3419,11.0,61.0,4905,32.0,15.0,48
,2017-04-08,3920.0,6,3578,52.0,25.0,3540,72.0,58.0,3120,70.0,16.0,4041,23.0,59.0,3790,40.0,38.0,4158,34.0,22.0,2
,2017-04-08,9200.0,7,4060,42.0,55.0,3977,20.0,41.0,4305,73.0,53.0,4643,33.0,62.0,4332,14.0,71.0,4943,29.0,36.0,27
,2017-04-08,1440.0,8,3475,60.0,60.0,3829,37.0,14.0,3867,13.0,13.0,4834,50.0,12.0,4108,57.0,51.0,4389,56.0,52.0,84
,2017-04-08,1690.0,9,4177,75.0,29.0,3910,41.0,19.0,4204,19.0,70.0,3653,47.0,42.0,4772,30.0,39.0,4330,49.0,46.0,1
,2017-04-08,680.0,10,4413,58.0,43.0,3988,64.0,24.0,3997,43.0,44.0,3929,74.0,33.0,4158,34.0,22.0,3736,63.0,21.0,6
,2017-04-08,5380.0,11,3782,36.0,20.0,3790,40.0,38.0,3881,61.0,66.0,4396,39.0,40.0,3977,20.0,41.0,3813,21.0,48.0,42
,2017-04-08,8930.0,12,4305,73.0,53.0,4099,24.0,75.0,4108,57.0,51.0,3578,52.0,25.0,3876,12.0,69.0,4276,65.0,50.0,18
,2017-04-09,4780.0,2,3120,70.0,16.0,3736,63.0,21.0,3856,59.0,56.0,3876,12.0,69.0,3829,37.0,14.0,3475,60.0,60.0,64
,2017-04-09,2260.0,3,4226,38.0,49.0,3684,62.0,30.0,3929,74.0,33.0,4389,56.0,52.0,3432,68.0,37.0,4457,27.0,28.0,26
,2017-04-09,10950.0,4,4041,23.0,59.0,3478,53.0,26.0,3578,52.0,25.0,3988,64.0,24.0,4665,17.0,35.0,4413,58.0,43.0,7
,2017-04-09,1810.0,5,3790,40.0,38.0,3997,43.0,44.0,4158,34.0,22.0,4204,19.0,70.0,4177,75.0,29.0,3881,61.0,66.0,33
,2017-04-09,3840.0,6,4330,49.0,46.0,3856,59.0,56.0,3910,41.0,19.0,4834,50.0,12.0,4943,29.0,36.0,4332,14.0,71.0,7
,2017-04-09,740.0,7,3653,47.0,42.0,3616,51.0,72.0,4276,65.0,50.0,4060,42.0,55.0,4905,32.0,15.0,4620,44.0,65.0,5
,2017-04-09,2440.0,8,3684,62.0,30.0,4772,30.0,39.0,3540,72.0,58.0,3120,70.0,16.0,3782,36.0,20.0,4665,17.0,35.0,81
,2017-04-09,550.0,9,3736,63.0,21.0,4305,73.0,53.0,4643,33.0,62.0,3867,13.0,13.0,4226,38.0,49.0,4204,19.0,70.0,1
