,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2016-04-06,960.0,1,3996,60.0,23.0,4166,47.0,30.0,3876,26.0,75.0,4448,28.0,18.0,3613,33.0,71.0,4397,32.0,46.0,3
,2016-04-06,6690.0,2,4399,22.0,43.0,4624,23.0,49.0,4502,58.0,68.0,4547,15.0,57.0,4450,36.0,66.0,3779,52.0,55.0,52
,2016-04-06,2150.0,3,3978,25.0,63.0,4362,66.0,44.0,4174,55.0,56.0,4459,38.0,35.0,3556,13.0,67.0,4573,57.0,11.0,11
,2016-04-06,18450.0,5,4305,27.0,48.0,4080,21.0,53.0,4477,19.0,58.0,4512,42.0,59.0,3635,20.0,39.0,3959,44.0,17.0,84
,2016-04-06,860.0,6,4296,50.0,52.0,4013,71.0,61.0,3613,33.0,71.0,4063,12.0,69.0,4043,72.0,38.0,4502,58.0,68.0,2
,2016-04-06,3340.0,7,3983,63.0,40.0,3406,43.0,12.0,3737,61.0,28.0,3779,52.0,55.0,4608,46.0,22.0,3907,56.0,25.0,14
,2016-04-06,1770.0,8,4166,47.0,30.0,4472,31.0,27.0,4188,35.0,60.0,4269,39.0,45.0,4218,48.0,31.0,4547,15.0,57.0,1
,2016-04-06,1540.0,9,4150,16.0,65.0,4089,45.0,70.0,3556,13.0,67.0,4450,36.0,66.0,3876,26.0,75.0,3635,20.0,39.0,48
,2016-04-06,9390.0,10,4063,12.0,69.0,4238,68.0,73.0,4397,32.0,46.0,4292,75.0,16.0,4174,55.0,56.0,4477,19.0,58.0,44
,2016-04-06,14080.0,11,4013,71.0,61.0,3978,25.0,63.0,4171,34.0,13.0,4503,17.0,21.0,3959,44.0,17.0,3737,61.0,28.0,43
,2016-04-06,3050.0,12,3622,37.0,20.0,4168,40.0,24.0,4320,54.0,33.0,3721,24.0,62.0,4019,70.0,14.0,4444,29.0,50.0,7
,2016-04-07,2810.0,1,4362,66.0,44.0,3876,26.0,75.0,4043,72.0,38.0,3406,43.0,12.0,3721,24.0,62.0,4089,45.0,70.0,6
,2016-04-07,1360.0,2,4188,35.0,60.0,4573,57.0,11.0,4444,29.0,50.0,3996,60.0,23.0,4459,38.0,35.0,4218,48.0,31.0,10
,2016-04-07,4250.0,3,4448,28.0,18.0,4019,70.0,14.0,4080,21.0,53.0,4305,27.0,48.0,3983,63.0,40.0,4399,22.0,43.0,6
,2016-04-07,1030.0,4,4502,58.0,68.0,4320,54.0,33.0,4608,46.0,22.0,4174,55.0,56.0,4503,17.0,21.0,4292,75.0,16.0,1
,2016-04-07,6510.0,5,3907,56.0,25.0,3635,20.0,39.0,4362,66.0,44.0,3842,11.0,32.0,4063,12.0,69.0,4168,40.0,24.0,88
,2016-04-07,7910.0,6,4397,32.0,46.0,4043,72.0,38.0,3622,37.0,20.0,4624,23.0,49.0,4512,42.0,59.0,4459,38.0,35.0,49
,2016-04-07,62630.0,7,3737,61.0,28.0,4188,35.0,60.0,4399,22.0,43.0,4477,19.0,58.0,4150,16.0,65.0,3721,24.0,62.0,53
,2016-04-07,8280.0,8,4019,70.0,14.0,4608,46.0,22.0,3978,25.0,63.0,4573,57.0,11.0,4547,15.0,57.0,4450,36.0,66.0,42
,2016-04-07,1850.0,9,4269,39.0,45.0,4448,28.0,18.0,4218,48.0,31.0,4168,40.0,24.0,4089,45.0,70.0,4503,17.0,21.0,64
,2016-04-07,1150.0,10,4320,54.0,33.0,4305,27.0,48.0,3907,56.0,25.0,4013,71.0,61.0,3996,60.0,23.0,4512,42.0,59.0,9
,2016-04-07,1390.0,11,4171,34.0,13.0,3622,37.0,20.0,3983,63.0,40.0,4472,31.0,27.0,4292,75.0,16.0,3613,33.0,71.0,21
,2016-04-07,53880.0,12,4238,68.0,73.0,3556,13.0,67.0,3779,52.0,55.0,3959,44.0,17.0,4166,47.0,30.0,4296,50.0,52.0,59
,2016-04-08,9800.0,1,4450,36.0,66.0,4512,42.0,59.0,4624,23.0,49.0,4238,68.0,73.0,3406,43.0,12.0,3842,11.0,32.0,32
,2016-04-08,1930.0,2,3721,24.0,62.0,4174,55.0,56.0,4472,31.0,27.0,3613,33.0,71.0,3779,52.0,55.0,3876,26.0,75.0,10
,2016-04-08,23890.0,3,4503,17.0,21.0,4397,32.0,46.0,4305,27.0,48.0,4444,29.0,50.0,4150,16.0,65.0,4362,66.0,44.0,48
,2016-04-08,2520.0,4,4218,48.0,31.0,4477,19.0,58.0,4168,40.0,24.0,3737,61.0,28.0,4573,57.0,11.0,3983,63.0,40.0,52
,2016-04-08,4820.0,5,4043,72.0,38.0,4399,22.0,43.0,3842,11.0,32.0,3556,13.0,67.0,4080,21.0,53.0,4188,35.0,60.0,80
,2016-04-08,1420.0,6,4608,46.0,22.0,4171,34.0,13.0,3721,24.0,62.0,4502,58.0,68.0,4624,23.0,49.0,4013,71.0,61.0,8
,2016-04-08,1240.0,7,4547,15.0,57.0,4292,75.0,16.0,4019,70.0,14.0,3876,26.0,75.0,3907,56.0,25.0,4238,68.0,73.0,18
,2016-04-08,2250.0,8,4174,55.0,56.0,4459,38.0,35.0,3406,43.0,12.0,4320,54.0,33.0,4296,50.0,52.0,4150,16.0,65.0,2
,2016-04-08,1550.0,9,4477,19.0,58.0,3613,33.0,71.0,4166,47.0,30.0,4080,21.0,53.0,4444,29.0,50.0,4448,28.0,18.0,13
,2016-04-08,1820.0,10,4089,45.0,70.0,4502,58.0,68.0,3959,44.0,17.0,4397,32.0,46.0,3737,61.0,28.0,3622,37.0,20.0,6
,2016-04-08,860.0,11,3556,13.0,67.0,4269,39.0,45.0,4013,71.0,61.0,3978,25.0,63.0,4168,40.0,24.0,4063,12.0,69.0,7
,2016-04-08,2340.0,12,3635,20.0,39.0,3996,60.0,23.0,4296,50.0,52.0,4171,34.0,13.0,4472,31.0,27.0,4019,70.0,14.0,21
,2016-04-09,8090.0,1,3876,26.0,75.0,4444,29.0,50.0,4547,15.0,57.0,4362,66.0,44.0,4477,19.0,58.0,4174,55.0,56.0,67
,2016-04-09,1250.0,2,4573,57.0,11.0,4450,36.0,66.0,4448,28.0,18.0,3983,63.0,40.0,4238,68.0,73.0,4043,72.0,38.0,15
,2016-04-09,2260.0,3,4292,75.0,16.0,3959,44.0,17.0,4472,31.0,27.0,4399,22.0,43.0,4269,39.0,45.0,4320,54.0,33.0,40
,2016-04-09,1360.0,4,4512,42.0,59.0,4063,12.0,69.0,4080,21.0,53.0,3635,20.0,39.0,4188,35.0,60.0,4166,47.0,30.0,2
,2016-04-09,60220.0,5,4459,38.0,35.0,3779,52.0,55.0,4089,45.0,70.0,4019,70.0,14.0,3978,25.0,63.0,3996,60.0,23.0,55
,2016-04-09,3950.0,6,3842,11.0,32.0,3721,24.0,62.0,3406,43.0,12.0,4296,50.0,52.0,4013,71.0,61.0,4305,27.0,48.0,29
,2016-04-09,1960.0,7,3959,44.0,17.0,4547,15.0,57.0,4624,23.0,49.0,3907,56.0,25.0,3622,37.0,20.0,4150,16.0,65.0,81
,2016-04-09,1200.0,8,4444,29.0,50.0,4503,17.0,21.0,3635,20.0,39.0,4218,48.0,31.0,4502,58.0,68.0,3556,13.0,67.0,5
,2016-04-09,890.0,9,4168,40.0,24.0,3737,61.0,28.0,4450,36.0,66.0,4166,47.0,30.0,4362,66.0,44.0,3978,25.0,63.0,2
,2016-04-09,9190.0,10,3613,33.0,71.0,4296,50.0,52.0,4063,12.0,69.0,4089,45.0,70.0,4320,54.0,64.0,4171,34.0,13.0,26
,2016-04-09,1380.0,11,3779,52.0,55.0,3983,63.0,40.0,4269,39.0,45.0,3622,37.0,20.0,4397,32.0,46.0,4608,46.0,22.0,6
,2016-04-09,1870.0,12,4399,22.0,43.0,3907,56.0,25.0,4503,17.0,21.0,4188,35.0,60.0,4305,27.0,48.0,4448,28.0,18.0,7
,2016-04-10,1000.0,1,3406,43.0,12.0,4477,19.0,58.0,4292,75.0,16.0,4043,72.0,38.0,3842,11.0,32.0,4472,31.0,27.0,2
,2016-04-10,2150.0,2,4080,21.0,53.0,4218,48.0,31.0,4188,35.0,60.0,4573,57.0,11.0,4171,34.0,13.0,4150,16.0,65.0,5
,2016-04-10,1670.0,3,4624,23.0,49.0,4269,39.0,45.0,4459,38.0,35.0,4512,42.0,59.0,3737,61.0,28.0,4399,22.0,43.0,27
,2016-04-10,26450.0,4,4448,28.0,18.0,4362,66.0,44.0,3613,33.0,71.0,4608,46.0,22.0,4503,17.0,21.0,3721,24.0,62.0,75
,2016-04-10,2280.0,5,4472,31.0,27.0,4502,58.0,68.0,3876,26.0,75.0,4450,36.0,66.0,4166,47.0,30.0,3406,43.0,12.0,1
,2016-04-10,570.0,6,4547,15.0,57.0,3842,11.0,32.0,4043,72.0,38.0,3907,56.0,25.0,4218,48.0,31.0,4080,21.0,53.0,1
,2016-04-10,1410.0,7,3737,61.0,28.0,4573,57.0,11.0,4512,42.0,59.0,4188,35.0,60.0,4292,75.0,16.0,3983,63.0,40.0,1
,2016-04-10,1410.0,8,3721,24.0,62.0,4171,34.0,13.0,4608,46.0,22.0,4459,38.0,35.0,4477,19.0,58.0,4624,23.0,49.0,5
,2016-04-10,1140.0,9,4296,50.0,52.0,3959,44.0,17.0,3996,60.0,23.0,4305,27.0,48.0,3978,25.0,63.0,3779,52.0,55.0,6
,2016-04-10,2310.0,10,4168,40.0,24.0,3635,20.0,39.0,4063,12.0,69.0,4089,45.0,70.0,4397,32.0,46.0,4238,68.0,73.0,2
,2016-04-10,4310.0,11,3622,37.0,20.0,4320,54.0,64.0,3556,13.0,67.0,4444,29.0,50.0,4013,71.0,61.0,4019,70.0,14.0,12
,2016-04-10,12580.0,12,3983,63.0,40.0,4166,47.0,30.0,4502,58.0,68.0,4362,66.0,44.0,4269,39.0,45.0,4547,15.0,57.0,42
,2016-04-11,1040.0,1,3842,11.0,32.0,3876,26.0,75.0,4450,36.0,66.0,4399,22.0,43.0,4573,57.0,11.0,3907,56.0,25.0,3
,2016-04-11,1430.0,2,4043,72.0,38.0,3556,13.0,67.0,4080,21.0,53.0,4472,31.0,27.0,4063,12.0,69.0,3613,33.0,71.0,2
,2016-04-12,1560.0,1,4080,21.0,53.0,4399,22.0,43.0,4472,31.0,27.0,3613,33.0,71.0,4450,36.0,66.0,3907,56.0,25.0,2
,2016-04-12,870.0,2,3556,13.0,67.0,4043,72.0,38.0,4063,12.0,69.0,3876,26.0,75.0,3842,11.0,32.0,4573,57.0,11.0,1
,2016-04-12,1500.0,3,4459,38.0,35.0,4503,17.0,21.0,4089,45.0,70.0,4218,48.0,31.0,4320,54.0,64.0,4512,42.0,59.0,14
,2016-04-12,1360.0,4,4238,68.0,73.0,3406,43.0,12.0,4013,71.0,61.0,4502,58.0,68.0,4608,46.0,22.0,4150,16.0,65.0,1
,2016-04-12,1160.0,5,4397,32.0,46.0,3978,25.0,63.0,4292,75.0,16.0,4269,39.0,45.0,4448,28.0,18.0,3737,61.0,28.0,4
,2016-04-12,700.0,6,3779,52.0,55.0,4624,23.0,49.0,4573,57.0,11.0,4080,21.0,53.0,3721,24.0,62.0,4305,27.0,48.0,7
,2016-04-12,2690.0,7,4019,70.0,14.0,3983,63.0,40.0,3959,44.0,17.0,4503,17.0,21.0,4472,31.0,27.0,3842,11.0,32.0,43
,2016-04-12,770.0,8,4512,42.0,59.0,4608,46.0,22.0,4477,19.0,58.0,4547,15.0,57.0,4399,22.0,43.0,4043,72.0,38.0,1
,2016-04-12,2730.0,9,3613,33.0,71.0,4188,35.0,60.0,4171,34.0,13.0,4166,47.0,30.0,4362,66.0,44.0,4459,38.0,35.0,13
,2016-04-12,3820.0,10,4320,54.0,64.0,4063,12.0,69.0,3779,52.0,55.0,4013,71.0,61.0,3978,25.0,63.0,4238,68.0,73.0,19
