,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2016-04-01,2670.0,1,3493,48.0,0.18,28.0,0.28800000000000003,1,37.0,2,2568,67.0,0.2,55.0,0.157,1,20.0,2,4613,42.0,0.2,59.0,0.102,1,93.0,1,4912,20.0,0.17,73.0,0.049,1,63.0,2,4015,37.0,0.16,76.0,0.397,1,73.0,4,3794,43.0,0.21,79.0,0.276,1,26.0,2,3
,2016-04-01,11330.0,2,3977,39.0,0.15,7.0,0.33,1,18.0,3,3329,49.0,0.14,65.0,0.532,1,61.0,4,3846,40.0,0.18,70.0,0.27,1,91.0,2,4390,30.0,0.2,58.0,0.307,1,92.0,2,4858,29.0,0.18,61.0,0.0,1,70.0,1,3858,43.0,0.17,68.0,0.319,1,94.0,2,61
,2016-04-01,7720.0,3,4533,28.0,0.18,54.0,0.25,1,88.0,2,3370,50.0,0.18,72.0,0.23,1,22.0,2,3312,51.0,0.17,19.0,0.4,1,14.0,3,3715,42.0,0.17,74.0,0.19699999999999998,1,69.0,2,3901,39.0,0.18,30.0,0.45799999999999996,1,77.0,4,4839,26.0,0.16,75.0,0.052000000000000005,1,67.0,2,25
,2016-04-01,7490.0,4,4154,36.0,0.18,57.0,0.384,1,87.0,3,4575,28.0,0.15,69.0,0.292,1,79.0,2,3398,49.0,0.21,60.0,0.134,1,76.0,2,3427,49.0,0.18,67.0,0.48100000000000004,1,30.0,4,4903,23.0,0.17,33.0,0.188,1,66.0,2,4380,32.0,0.18,23.0,0.22899999999999998,1,31.0,2,21
,2016-04-01,6620.0,5,4710,27.0,0.19,29.0,0.231,1,27.0,2,4564,29.0,0.16,11.0,0.228,1,81.0,2,2568,67.0,0.2,55.0,0.157,1,20.0,2,4293,31.0,0.18,25.0,0.321,1,19.0,2,3662,47.0,0.16,71.0,0.45799999999999996,1,64.0,3,4086,36.0,0.14,24.0,0.496,1,55.0,4,17
,2016-04-01,1470.0,6,3282,49.0,0.2,15.0,0.36700000000000005,1,89.0,3,3256,49.0,0.15,62.0,0.512,1,82.0,4,3190,54.0,0.16,63.0,0.322,1,75.0,2,3921,41.0,0.19,34.0,0.32299999999999995,1,24.0,2,3858,43.0,0.17,68.0,0.319,1,94.0,2,4015,37.0,0.16,76.0,0.397,1,73.0,4,24
,2016-04-01,1620.0,7,3370,50.0,0.18,72.0,0.23,1,22.0,2,3747,41.0,0.15,77.0,0.42,1,54.0,3,3404,49.0,0.18,3.0,0.16,1,74.0,2,4056,38.0,0.18,26.0,0.195,1,17.0,2,3794,43.0,0.21,79.0,0.276,1,26.0,2,4388,31.0,0.15,64.0,0.406,1,85.0,4,39
,2016-04-01,6350.0,8,3072,55.0,0.17,12.0,0.42,1,56.0,3,3977,39.0,0.15,7.0,0.33,1,18.0,3,3715,42.0,0.17,74.0,0.19699999999999998,1,69.0,2,3501,47.0,0.16,9.0,0.375,1,33.0,3,4528,28.0,0.15,66.0,0.465,1,86.0,4,4035,38.0,0.19,14.0,0.365,1,68.0,2,1
,2016-04-01,5360.0,9,3896,40.0,0.16,31.0,0.40399999999999997,1,80.0,3,4390,30.0,0.2,58.0,0.307,1,92.0,2,3868,41.0,0.19,10.0,0.36,1,84.0,3,3493,48.0,0.18,28.0,0.28800000000000003,1,37.0,2,4142,35.0,0.18,78.0,0.341,1,83.0,3,3398,49.0,0.21,60.0,0.134,1,76.0,2,21
,2016-04-01,4700.0,10,3708,42.0,0.18,2.0,0.409,1,21.0,3,4020,36.0,0.19,32.0,0.29600000000000004,1,90.0,2,3921,41.0,0.19,34.0,0.32299999999999995,1,24.0,2,4380,32.0,0.18,23.0,0.22899999999999998,1,31.0,2,3895,40.0,0.15,80.0,0.379,1,78.0,3,3846,40.0,0.18,70.0,0.27,1,91.0,2,4
