,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2014-04-02,10470.0,5,3492,47.0,0.16,66.0,0.14400000000000002,1,87.0,2,4489,28.0,0.17,35.0,0.252,1,50.0,2,3404,47.0,0.19,4.0,0.171,1,76.0,2,4110,34.0,0.16,8.0,0.311,1,30.0,2,3734,41.0,0.17,16.0,0.423,1,70.0,3,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,75
,2014-04-02,2140.0,6,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,4121,33.0,0.18,33.0,0.292,1,14.0,2,4520,27.0,0.19,65.0,0.25,1,37.0,2,3878,37.0,0.17,17.0,0.294,1,31.0,2,3955,37.0,0.18,75.0,0.4,1,84.0,3,4321,29.0,0.18,73.0,0.377,1,24.0,3,16
,2014-04-02,10720.0,7,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4633,25.0,0.18,38.0,0.282,1,15.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,4428,29.0,0.19,37.0,0.268,1,51.0,2,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,115
,2014-04-02,2650.0,8,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,4278,31.0,0.16,30.0,0.452,1,67.0,4,4772,21.0,0.18,54.0,0.146,1,83.0,2,4710,25.0,0.18,74.0,0.3,1,20.0,2,2380,64.0,0.19,11.0,0.302,1,73.0,2,41
,2014-04-02,10360.0,10,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,4076,36.0,0.18,14.0,0.4,1,66.0,3,3010,56.0,0.15,50.0,0.512,1,74.0,4,4119,33.0,0.18,31.0,0.342,1,68.0,3,100
,2014-04-02,1520.0,11,3915,40.0,0.18,59.0,0.581,1,71.0,4,4518,27.0,0.17,72.0,0.281,1,54.0,2,3075,52.0,0.14,62.0,0.397,1,78.0,3,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,4470,27.0,0.13,12.0,0.423,1,85.0,3,4520,27.0,0.19,65.0,0.25,1,37.0,2,11
,2014-04-02,2000.0,12,4278,31.0,0.16,30.0,0.452,1,67.0,4,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,3997,35.0,0.19,25.0,0.496,1,38.0,4,3734,41.0,0.17,16.0,0.423,1,70.0,3,4152,34.0,0.17,58.0,0.379,1,19.0,3,3955,37.0,0.18,75.0,0.4,1,84.0,3,1
,2014-04-03,2180.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,4251,31.0,0.2,29.0,0.24,1,53.0,2,2380,64.0,0.19,11.0,0.302,1,73.0,2,4750,27.0,0.19,32.0,0.065,1,77.0,1,4076,36.0,0.18,14.0,0.4,1,66.0,3,3915,40.0,0.18,59.0,0.581,1,71.0,4,18
,2014-04-03,5160.0,3,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,4470,27.0,0.13,12.0,0.423,1,85.0,3,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4793,24.0,0.23,67.0,0.034,1,75.0,1,3075,52.0,0.14,62.0,0.397,1,78.0,3,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,47
,2014-04-03,2560.0,4,4428,29.0,0.19,37.0,0.268,1,51.0,2,3492,47.0,0.16,66.0,0.14400000000000002,1,87.0,2,4489,28.0,0.17,35.0,0.252,1,50.0,2,4119,33.0,0.18,31.0,0.342,1,68.0,3,4800,21.0,0.19,9.0,0.0,1,10.0,1,3010,56.0,0.15,50.0,0.512,1,74.0,4,19
,2014-04-03,890.0,5,3955,37.0,0.18,75.0,0.4,1,84.0,3,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,4518,27.0,0.17,72.0,0.281,1,54.0,2,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,3161,54.0,0.19,71.0,0.37,1,61.0,3,4204,32.0,0.21,24.0,0.1,1,55.0,2,6
,2014-04-03,17120.0,6,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,4110,34.0,0.16,8.0,0.311,1,30.0,2,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,3915,40.0,0.18,59.0,0.581,1,71.0,4,4584,25.0,0.17,64.0,0.25,1,17.0,2,73
,2014-04-03,550.0,7,4470,27.0,0.13,12.0,0.423,1,85.0,3,4520,27.0,0.19,65.0,0.25,1,37.0,2,3878,37.0,0.17,17.0,0.294,1,31.0,2,4152,34.0,0.17,58.0,0.379,1,19.0,3,4750,27.0,0.19,32.0,0.065,1,77.0,1,4772,21.0,0.18,54.0,0.146,1,83.0,2,9
,2014-04-03,540.0,9,4518,27.0,0.17,72.0,0.281,1,54.0,2,4278,31.0,0.16,30.0,0.452,1,67.0,4,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,4710,25.0,0.18,74.0,0.3,1,20.0,2,4706,26.0,0.2,63.0,0.1,1,82.0,2,4489,28.0,0.17,35.0,0.252,1,50.0,2,2
,2014-04-03,5140.0,10,4321,29.0,0.18,73.0,0.377,1,24.0,3,4119,33.0,0.18,31.0,0.342,1,68.0,3,3161,54.0,0.19,71.0,0.37,1,61.0,3,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,4633,25.0,0.18,38.0,0.282,1,15.0,2,4076,36.0,0.18,14.0,0.4,1,66.0,3,15
,2014-04-03,980.0,11,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,4121,33.0,0.18,33.0,0.292,1,14.0,2,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,4152,34.0,0.17,58.0,0.379,1,19.0,3,3
,2014-04-04,5610.0,1,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,3161,54.0,0.19,71.0,0.37,1,61.0,3,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,4520,27.0,0.19,65.0,0.25,1,37.0,2,4204,32.0,0.21,24.0,0.1,1,55.0,2,4710,25.0,0.18,74.0,0.3,1,20.0,2,37
,2014-04-04,1700.0,2,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,3404,47.0,0.19,4.0,0.171,1,76.0,2,3075,52.0,0.14,62.0,0.397,1,78.0,3,2380,64.0,0.19,11.0,0.302,1,73.0,2,4772,21.0,0.18,54.0,0.146,1,83.0,2,4121,33.0,0.18,33.0,0.292,1,14.0,2,59
,2014-04-04,3490.0,3,4633,25.0,0.18,38.0,0.282,1,15.0,2,3915,40.0,0.18,59.0,0.581,1,71.0,4,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4800,21.0,0.19,9.0,0.0,1,10.0,1,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,3811,39.0,0.17,57.0,0.435,1,11.0,3,33
,2014-04-04,2320.0,4,4076,36.0,0.18,14.0,0.4,1,66.0,3,3492,47.0,0.16,66.0,0.14400000000000002,1,87.0,2,3997,35.0,0.19,25.0,0.496,1,38.0,4,3122,53.0,0.18,60.0,0.32,1,89.0,2,4706,26.0,0.2,63.0,0.1,1,82.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,10
,2014-04-04,40140.0,5,4520,27.0,0.19,65.0,0.25,1,37.0,2,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,4110,34.0,0.16,8.0,0.311,1,30.0,2,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,4793,24.0,0.23,67.0,0.034,1,75.0,1,4750,27.0,0.19,32.0,0.065,1,77.0,1,39
,2014-04-04,15930.0,6,3161,54.0,0.19,71.0,0.37,1,61.0,3,4251,31.0,0.2,29.0,0.24,1,53.0,2,3404,47.0,0.19,4.0,0.171,1,76.0,2,4278,31.0,0.16,30.0,0.452,1,67.0,4,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,8
,2014-04-04,4810.0,7,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,4633,25.0,0.18,38.0,0.282,1,15.0,2,3955,37.0,0.18,75.0,0.4,1,84.0,3,4772,21.0,0.18,54.0,0.146,1,83.0,2,4489,28.0,0.17,35.0,0.252,1,50.0,2,4584,25.0,0.17,64.0,0.25,1,17.0,2,58
,2014-04-04,1140.0,8,3878,37.0,0.17,17.0,0.294,1,31.0,2,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,3492,47.0,0.16,66.0,0.14400000000000002,1,87.0,2,3010,56.0,0.15,50.0,0.512,1,74.0,4,4710,25.0,0.18,74.0,0.3,1,20.0,2,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,76
,2014-04-04,1490.0,9,4152,34.0,0.17,58.0,0.379,1,19.0,3,2380,64.0,0.19,11.0,0.302,1,73.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,3811,39.0,0.17,57.0,0.435,1,11.0,3,4119,33.0,0.18,31.0,0.342,1,68.0,3,4110,34.0,0.16,8.0,0.311,1,30.0,2,7
,2014-04-04,1330.0,10,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4251,31.0,0.2,29.0,0.24,1,53.0,2,4428,29.0,0.19,37.0,0.268,1,51.0,2,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,3075,52.0,0.14,62.0,0.397,1,78.0,3,9
,2014-04-04,2190.0,11,3915,40.0,0.18,59.0,0.581,1,71.0,4,4321,29.0,0.18,73.0,0.377,1,24.0,3,4470,27.0,0.13,12.0,0.423,1,85.0,3,4518,27.0,0.17,72.0,0.281,1,54.0,2,3122,53.0,0.18,60.0,0.32,1,89.0,2,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,12
,2014-04-04,1510.0,12,4278,31.0,0.16,30.0,0.452,1,67.0,4,3997,35.0,0.19,25.0,0.496,1,38.0,4,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,4121,33.0,0.18,33.0,0.292,1,14.0,2,3010,56.0,0.15,50.0,0.512,1,74.0,4,3955,37.0,0.18,75.0,0.4,1,84.0,3,3
,2014-04-05,6030.0,1,2380,64.0,0.19,11.0,0.302,1,73.0,2,4489,28.0,0.17,35.0,0.252,1,50.0,2,4633,25.0,0.18,38.0,0.282,1,15.0,2,4750,27.0,0.19,32.0,0.065,1,77.0,1,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,4706,26.0,0.2,63.0,0.1,1,82.0,2,2
,2014-04-05,2640.0,2,4076,36.0,0.18,14.0,0.4,1,66.0,3,4428,29.0,0.19,37.0,0.268,1,51.0,2,4518,27.0,0.17,72.0,0.281,1,54.0,2,4110,34.0,0.16,8.0,0.311,1,30.0,2,4772,21.0,0.18,54.0,0.146,1,83.0,2,4800,21.0,0.19,9.0,0.0,1,10.0,1,45
,2014-04-05,1210.0,3,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,4152,34.0,0.17,58.0,0.379,1,19.0,3,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,4204,32.0,0.21,24.0,0.1,1,55.0,2,2
,2014-04-05,18080.0,4,4458,28.0,0.17,28.0,0.218,1,88.0,2,4321,29.0,0.18,73.0,0.377,1,24.0,3,4470,27.0,0.13,12.0,0.423,1,85.0,3,4793,24.0,0.23,67.0,0.034,1,75.0,1,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,18
,2014-04-05,1390.0,6,3997,35.0,0.19,25.0,0.496,1,38.0,4,3122,53.0,0.18,60.0,0.32,1,89.0,2,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,3915,40.0,0.18,59.0,0.581,1,71.0,4,3404,47.0,0.19,4.0,0.171,1,76.0,2,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,6
,2014-04-05,870.0,7,3075,52.0,0.14,62.0,0.397,1,78.0,3,3010,56.0,0.15,50.0,0.512,1,74.0,4,3161,54.0,0.19,71.0,0.37,1,61.0,3,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,4251,31.0,0.2,29.0,0.24,1,53.0,2,3878,37.0,0.17,17.0,0.294,1,31.0,2,5
,2014-04-05,5760.0,8,3811,39.0,0.17,57.0,0.435,1,11.0,3,4520,27.0,0.19,65.0,0.25,1,37.0,2,4121,33.0,0.18,33.0,0.292,1,14.0,2,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,4584,25.0,0.17,64.0,0.25,1,17.0,2,4710,25.0,0.18,74.0,0.3,1,20.0,2,22
,2014-04-05,770.0,9,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,3955,37.0,0.18,75.0,0.4,1,84.0,3,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,4518,27.0,0.17,72.0,0.281,1,54.0,2,4321,29.0,0.18,73.0,0.377,1,24.0,3,4633,25.0,0.18,38.0,0.282,1,15.0,2,1
,2014-04-05,2170.0,10,4278,31.0,0.16,30.0,0.452,1,67.0,4,3915,40.0,0.18,59.0,0.581,1,71.0,4,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,4470,27.0,0.13,12.0,0.423,1,85.0,3,3075,52.0,0.14,62.0,0.397,1,78.0,3,4076,36.0,0.18,14.0,0.4,1,66.0,3,6
,2014-04-05,3800.0,11,3010,56.0,0.15,50.0,0.512,1,74.0,4,4152,34.0,0.17,58.0,0.379,1,19.0,3,3997,35.0,0.19,25.0,0.496,1,38.0,4,4428,29.0,0.19,37.0,0.268,1,51.0,2,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,11
,2014-04-05,10390.0,12,3122,53.0,0.18,60.0,0.32,1,89.0,2,4119,33.0,0.18,31.0,0.342,1,68.0,3,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,3161,54.0,0.19,71.0,0.37,1,61.0,3,4121,33.0,0.18,33.0,0.292,1,14.0,2,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,75
,2014-04-06,20130.0,1,4119,33.0,0.18,31.0,0.342,1,68.0,3,3190,52.0,0.19,69.0,0.19399999999999998,1,56.0,2,3122,53.0,0.18,60.0,0.32,1,89.0,2,4204,32.0,0.21,24.0,0.1,1,55.0,2,4800,21.0,0.19,9.0,0.0,1,10.0,1,4750,27.0,0.19,32.0,0.065,1,77.0,1,106
,2014-04-06,2190.0,2,4633,25.0,0.18,38.0,0.282,1,15.0,2,3997,35.0,0.19,25.0,0.496,1,60.0,4,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,4706,26.0,0.2,63.0,0.1,1,82.0,2,4793,24.0,0.23,67.0,0.034,1,75.0,1,6
,2014-04-06,46440.0,3,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,4772,21.0,0.18,54.0,0.146,1,83.0,2,4710,25.0,0.18,74.0,0.3,1,20.0,2,3878,37.0,0.17,17.0,0.294,1,31.0,2,102
,2014-04-06,1180.0,4,4321,29.0,0.18,73.0,0.377,1,24.0,3,4110,34.0,0.16,8.0,0.311,1,30.0,2,4520,27.0,0.19,65.0,0.25,1,37.0,2,4152,34.0,0.17,58.0,0.379,1,19.0,3,3161,54.0,0.19,71.0,0.37,1,61.0,3,4800,21.0,0.19,9.0,0.0,1,10.0,1,11
,2014-04-06,1310.0,5,4121,33.0,0.18,33.0,0.292,1,14.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,3915,40.0,0.18,59.0,0.581,1,71.0,4,2380,64.0,0.19,11.0,0.302,1,73.0,2,4793,24.0,0.23,67.0,0.034,1,75.0,1,4251,31.0,0.2,29.0,0.24,1,53.0,2,6
,2014-04-06,340.0,6,4518,27.0,0.17,72.0,0.281,1,54.0,2,3075,52.0,0.14,62.0,0.397,1,78.0,3,4623,30.0,0.25,52.0,0.16399999999999998,1,16.0,2,2606,64.0,0.24,56.0,0.17300000000000001,1,28.0,2,4204,32.0,0.21,24.0,0.1,1,55.0,2,4706,26.0,0.2,63.0,0.1,1,82.0,2,1
,2014-04-06,15890.0,7,4200,32.0,0.18,7.0,0.27399999999999997,1,86.0,2,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,4076,36.0,0.18,14.0,0.4,1,66.0,3,4710,25.0,0.18,74.0,0.3,1,20.0,2,4152,34.0,0.17,58.0,0.379,1,19.0,3,3404,47.0,0.19,4.0,0.171,1,76.0,2,49
,2014-04-06,5810.0,8,4470,27.0,0.13,12.0,0.423,1,85.0,3,3905,37.0,0.16,27.0,0.32299999999999995,1,79.0,3,3161,54.0,0.19,71.0,0.37,1,61.0,3,3122,53.0,0.18,60.0,0.32,1,89.0,2,3492,47.0,0.16,66.0,0.14400000000000002,1,87.0,2,4584,25.0,0.17,64.0,0.25,1,17.0,2,25
,2014-04-06,16540.0,9,3523,46.0,0.18,34.0,0.29100000000000004,1,81.0,2,3811,39.0,0.17,57.0,0.435,1,11.0,3,4489,28.0,0.17,35.0,0.252,1,50.0,2,3860,41.0,0.18,68.0,0.35700000000000004,1,59.0,2,2380,64.0,0.19,11.0,0.302,1,73.0,2,4520,27.0,0.19,65.0,0.25,1,37.0,2,87
,2014-04-06,4770.0,11,3921,39.0,0.16,61.0,0.36200000000000004,1,26.0,3,4470,27.0,0.13,12.0,0.423,1,85.0,3,4704,26.0,0.15,70.0,0.34700000000000003,1,72.0,2,3075,52.0,0.14,62.0,0.397,1,78.0,3,4633,25.0,0.18,38.0,0.282,1,15.0,2,4458,28.0,0.17,28.0,0.218,1,88.0,2,14
,2014-04-06,2740.0,12,3010,56.0,0.15,50.0,0.512,1,74.0,4,3746,39.0,0.16,18.0,0.5539999999999999,1,36.0,4,4278,31.0,0.16,30.0,0.452,1,67.0,4,3955,37.0,0.18,75.0,0.4,1,84.0,3,4089,34.0,0.17,21.0,0.44799999999999995,1,25.0,4,4428,29.0,0.19,37.0,0.268,1,51.0,2,4
,2014-04-13,1580.0,1,2776,61.0,0.2,66.0,0.168,1,82.0,2,3636,44.0,0.19,63.0,0.17,1,78.0,2,3806,39.0,0.24,39.0,0.042,1,75.0,1,4417,27.0,0.19,51.0,0.319,1,64.0,3,4542,27.0,0.15,55.0,0.20800000000000002,1,73.0,1,4757,25.0,0.16,68.0,0.266,1,30.0,2,2
,2014-04-13,3950.0,2,3214,52.0,0.18,1.0,0.20199999999999999,1,71.0,2,3796,41.0,0.19,70.0,0.25,1,77.0,2,3519,46.0,0.17,4.0,0.42100000000000004,1,88.0,3,3656,41.0,0.16,60.0,0.483,1,14.0,4,3661,45.0,0.24,15.0,0.157,1,69.0,2,4164,32.0,0.21,16.0,0.151,1,39.0,2,2
,2014-04-13,7230.0,3,4390,28.0,0.2,23.0,0.192,1,24.0,2,3602,44.0,0.2,67.0,0.40299999999999997,1,79.0,3,3936,37.0,0.17,56.0,0.24,1,29.0,2,3869,39.0,0.19,69.0,0.305,1,85.0,2,4409,28.0,0.18,62.0,0.381,1,34.0,3,4718,21.0,0.18,24.0,0.191,1,52.0,2,16
,2014-04-13,1100.0,4,4124,32.0,0.18,14.0,0.336,1,83.0,3,4592,34.0,0.15,72.0,0.21,1,57.0,2,4311,30.0,0.15,36.0,0.40299999999999997,1,16.0,4,4424,29.0,0.14,61.0,0.429,1,23.0,3,3233,47.0,0.16,73.0,0.441,1,18.0,4,4116,33.0,0.17,54.0,0.375,1,19.0,3,42
,2014-04-13,1050.0,5,4227,31.0,0.16,2.0,0.41600000000000004,1,70.0,4,2223,70.0,0.2,64.0,0.121,1,58.0,2,3642,43.0,0.2,9.0,0.228,1,22.0,2,4325,31.0,0.15,26.0,0.19399999999999998,1,53.0,2,3276,48.0,0.21,53.0,0.247,1,50.0,2,4348,29.0,0.18,59.0,0.303,1,35.0,2,9
