,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2013-04-16,20380.0,2,4194,32.0,0.2,68.0,0.19,1,94.0,2,3810,38.0,0.24,35.0,0.062,1,19.0,1,4355,30.0,0.2,65.0,0.244,1,53.0,2,3281,46.0,0.22,53.0,0.21100000000000002,1,57.0,2,4128,33.0,0.17,78.0,0.409,1,27.0,3,4640,22.0,0.15,24.0,0.17800000000000002,1,79.0,1,88
,2013-04-16,5850.0,3,4121,32.0,0.16,13.0,0.423,1,74.0,3,2504,62.0,0.22,51.0,0.20199999999999999,1,59.0,2,3915,39.0,0.19,57.0,0.491,1,73.0,4,4060,34.0,0.19,15.0,0.315,1,88.0,2,4572,25.0,0.17,59.0,0.265,1,36.0,2,3877,36.0,0.19,50.0,0.359,1,17.0,3,12
,2013-04-16,5430.0,4,3293,48.0,0.21,76.0,0.28,1,84.0,2,2752,61.0,0.2,52.0,0.10400000000000001,1,87.0,2,3658,39.0,0.18,2.0,0.217,1,21.0,2,3360,44.0,0.2,28.0,0.38299999999999995,1,67.0,3,2763,56.0,0.17,79.0,0.309,1,75.0,2,3997,34.0,0.19,71.0,0.39399999999999996,1,82.0,3,20
,2013-04-16,1820.0,5,3564,43.0,0.14,38.0,0.304,1,32.0,2,3507,42.0,0.2,16.0,0.34299999999999997,1,55.0,3,4152,33.0,0.18,20.0,0.485,1,14.0,3,2776,60.0,0.2,27.0,0.242,1,66.0,2,3898,37.0,0.16,29.0,0.528,1,81.0,4,3393,48.0,0.18,18.0,0.264,1,76.0,2,54
,2013-04-16,1360.0,6,3888,38.0,0.15,32.0,0.615,1,68.0,4,4256,30.0,0.15,8.0,0.557,1,31.0,4,3120,52.0,0.19,74.0,0.23600000000000002,1,37.0,2,3829,40.0,0.2,30.0,0.177,1,69.0,2,4249,31.0,0.19,3.0,0.228,1,29.0,2,3951,37.0,0.27,31.0,0.11599999999999999,1,70.0,2,21
,2013-04-16,1920.0,7,3658,39.0,0.18,2.0,0.217,1,21.0,2,4194,32.0,0.2,68.0,0.19,1,94.0,2,4121,32.0,0.16,13.0,0.423,1,74.0,3,4095,32.0,0.17,69.0,0.596,1,58.0,4,4659,22.0,0.18,34.0,0.301,1,86.0,2,3869,38.0,0.18,54.0,0.23800000000000002,1,89.0,2,12
,2013-04-16,3830.0,8,4355,30.0,0.2,65.0,0.244,1,53.0,2,3556,41.0,0.16,11.0,0.495,1,93.0,4,3877,36.0,0.19,50.0,0.359,1,17.0,3,4268,28.0,0.15,33.0,0.299,1,85.0,2,2776,60.0,0.2,27.0,0.242,1,66.0,2,2763,56.0,0.17,79.0,0.309,1,75.0,2,1
,2013-04-16,1100.0,9,3507,42.0,0.2,16.0,0.34299999999999997,1,55.0,3,4060,34.0,0.19,15.0,0.315,1,88.0,2,3293,48.0,0.21,76.0,0.28,1,84.0,2,3626,44.0,0.15,26.0,0.212,1,91.0,2,3460,46.0,0.19,55.0,0.261,1,60.0,2,3683,40.0,0.17,56.0,0.308,1,34.0,2,4
,2013-04-16,1200.0,10,4152,33.0,0.18,20.0,0.485,1,14.0,3,3702,40.0,0.17,70.0,0.345,1,83.0,3,3951,37.0,0.27,31.0,0.11599999999999999,1,70.0,2,3902,36.0,0.2,39.0,0.37799999999999995,1,77.0,3,3869,38.0,0.18,54.0,0.23800000000000002,1,89.0,2,3881,40.0,0.18,19.0,0.37799999999999995,1,90.0,3,9
,2013-04-16,590.0,11,4256,30.0,0.15,8.0,0.557,1,31.0,4,3963,34.0,0.19,37.0,0.349,1,80.0,3,4128,33.0,0.17,78.0,0.409,1,27.0,3,3997,34.0,0.19,71.0,0.39399999999999996,1,82.0,3,3747,38.0,0.16,64.0,0.36700000000000005,1,23.0,3,4104,34.0,0.17,17.0,0.294,1,78.0,2,2
