,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2015-04-04,15,10,4015,3443,4488,4466,3842,4313,5710.0,41.0,20.0,35.0,59.0,20.0,69.0,49.0,62.0,6.0,28.0,22.0,43.0
,2015-04-04,5,11,4364,4498,4208,4759,3234,4737,1190.0,51.0,12.0,26.0,16.0,33.0,73.0,16.0,27.0,44.0,56.0,31.0,65.0
,2015-04-04,29,12,4008,4236,3902,4233,3379,3584,9540.0,42.0,32.0,55.0,47.0,37.0,41.0,53.0,68.0,10.0,17.0,1.0,61.0
,2015-04-05,12,1,4498,3296,4743,4525,4765,4151,1630.0,26.0,16.0,15.0,23.0,40.0,66.0,59.0,71.0,28.0,39.0,47.0,55.0
,2015-04-05,11,2,4488,4382,4625,4047,4757,4674,800.0,20.0,69.0,54.0,51.0,48.0,54.0,3.0,50.0,14.0,48.0,29.0,75.0
,2015-04-05,41,3,3379,2380,4008,4479,3333,4373,1970.0,10.0,17.0,38.0,34.0,42.0,32.0,24.0,49.0,7.0,53.0,46.0,21.0
,2015-04-05,10,4,3443,4737,3455,4529,4313,4661,2580.0,35.0,59.0,31.0,65.0,60.0,72.0,43.0,18.0,22.0,43.0,21.0,22.0
,2015-04-05,21,5,3885,4466,4759,4434,4744,4765,1520.0,32.0,42.0,49.0,62.0,16.0,27.0,25.0,33.0,11.0,58.0,28.0,39.0
,2015-04-05,22,6,3902,4502,3559,4359,4743,4757,2030.0,37.0,41.0,4.0,57.0,23.0,30.0,27.0,36.0,40.0,66.0,14.0,48.0
,2015-04-05,2,7,3584,4625,4674,3296,4151,3234,5350.0,1.0,61.0,48.0,54.0,29.0,75.0,15.0,23.0,47.0,55.0,44.0,56.0
,2015-04-05,92,8,4047,4479,4382,2380,4529,4525,23700.0,3.0,50.0,24.0,49.0,54.0,51.0,38.0,34.0,43.0,18.0,59.0,71.0
,2015-04-05,2,9,3559,3455,3885,3333,4373,3950,1420.0,23.0,30.0,60.0,72.0,32.0,42.0,7.0,53.0,46.0,21.0,5.0,44.0
,2015-04-05,14,10,4466,3234,3902,3443,3379,4737,2380.0,49.0,62.0,44.0,56.0,37.0,41.0,35.0,59.0,10.0,17.0,31.0,65.0
,2015-04-05,2,11,4008,4498,4488,4759,3584,4313,680.0,42.0,32.0,26.0,16.0,20.0,69.0,16.0,27.0,1.0,61.0,22.0,43.0
,2015-04-05,9,12,4364,4236,4015,4233,4208,3842,1960.0,51.0,12.0,55.0,47.0,41.0,20.0,53.0,68.0,33.0,73.0,6.0,28.0
,2015-04-14,2,1,3514,4020,4650,3293,4250,4691,820.0,35.0,29.0,1.0,37.0,7.0,46.0,43.0,68.0,55.0,12.0,20.0,18.0
,2015-04-14,42,2,3699,4145,3807,3946,3951,4697,8120.0,4.0,36.0,56.0,27.0,31.0,69.0,49.0,20.0,18.0,33.0,11.0,62.0
,2015-04-14,47,3,3305,3587,4528,2997,4378,4527,1280.0,2.0,32.0,57.0,65.0,54.0,70.0,5.0,51.0,40.0,44.0,16.0,16.0
,2015-04-14,7,4,3484,3463,3527,3825,3353,4816,1280.0,3.0,49.0,53.0,38.0,42.0,28.0,10.0,60.0,14.0,35.0,58.0,67.0
,2015-04-14,28,5,3745,3329,4272,4020,4709,4821,36700.0,21.0,31.0,59.0,48.0,23.0,13.0,1.0,37.0,26.0,47.0,33.0,45.0
,2015-04-14,53,6,4053,4650,3663,4145,3907,4684,3430.0,41.0,21.0,7.0,46.0,44.0,15.0,56.0,27.0,48.0,63.0,38.0,34.0
,2015-04-14,63,7,2585,4195,4167,4588,4697,3293,8950.0,29.0,66.0,25.0,11.0,6.0,17.0,15.0,53.0,11.0,62.0,43.0,68.0
,2015-04-14,77,8,3463,4087,4527,3699,4691,4808,2750.0,53.0,38.0,46.0,30.0,16.0,16.0,4.0,36.0,20.0,18.0,37.0,61.0
,2015-04-14,76,9,3694,3825,3305,4709,3712,4301,6910.0,28.0,54.0,10.0,60.0,2.0,32.0,26.0,47.0,52.0,19.0,32.0,64.0
,2015-04-14,1,10,3663,4272,3353,3641,3807,4086,2270.0,44.0,15.0,23.0,13.0,14.0,35.0,51.0,14.0,31.0,69.0,22.0,52.0
,2015-04-14,6,11,3527,4588,4053,3745,3708,4378,1230.0,42.0,28.0,15.0,53.0,41.0,21.0,21.0,31.0,24.0,50.0,40.0,44.0
,2015-04-14,3,12,3946,3484,3329,3514,4528,3907,1040.0,49.0,20.0,3.0,49.0,59.0,48.0,35.0,29.0,54.0,70.0,48.0,63.0
,2015-04-15,61,1,3907,4250,4145,3587,4821,4816,2670.0,48.0,63.0,55.0,12.0,56.0,27.0,57.0,65.0,33.0,45.0,58.0,67.0
,2015-04-15,64,2,3712,4808,2997,4528,4087,4272,1070.0,52.0,19.0,37.0,61.0,5.0,51.0,54.0,70.0,46.0,30.0,23.0,13.0
,2015-04-15,41,3,3353,3951,3946,4588,3463,4684,1210.0,14.0,35.0,18.0,33.0,49.0,20.0,15.0,53.0,53.0,38.0,38.0,34.0
,2015-04-15,7,4,3329,3694,4195,4697,3745,4691,1070.0,59.0,48.0,28.0,54.0,25.0,11.0,11.0,62.0,21.0,31.0,20.0,18.0
,2015-04-15,1,5,4301,3514,4167,2585,4527,4821,640.0,32.0,64.0,35.0,29.0,6.0,17.0,29.0,66.0,16.0,16.0,33.0,45.0
,2015-04-15,32,6,3825,4378,4808,3484,4086,4053,4270.0,10.0,60.0,40.0,44.0,37.0,61.0,3.0,49.0,22.0,52.0,41.0,21.0
,2015-04-15,99,7,2997,3807,3951,4020,3587,4650,11820.0,5.0,51.0,31.0,69.0,18.0,33.0,1.0,37.0,57.0,65.0,7.0,46.0
,2015-04-15,5,9,3527,3712,2585,3907,4684,4086,2180.0,42.0,28.0,52.0,19.0,29.0,66.0,48.0,63.0,38.0,34.0,22.0,52.0
,2015-04-15,23,11,3641,3946,4250,3514,4053,3745,1130.0,51.0,14.0,49.0,20.0,55.0,12.0,35.0,29.0,41.0,21.0,21.0,31.0
,2015-04-15,7,12,4528,4301,3708,3694,3484,3463,1360.0,54.0,70.0,32.0,64.0,24.0,50.0,28.0,54.0,3.0,49.0,53.0,38.0
,2015-04-16,9,1,3946,4167,4527,4145,4691,4588,860.0,49.0,20.0,6.0,17.0,16.0,16.0,56.0,27.0,20.0,18.0,15.0,53.0
,2015-04-16,61,2,3353,3293,4250,3484,4697,4821,620.0,14.0,35.0,43.0,68.0,55.0,12.0,3.0,49.0,11.0,62.0,33.0,45.0
,2015-04-16,5,3,3641,4087,3329,4709,3527,3807,2820.0,51.0,14.0,46.0,30.0,59.0,48.0,26.0,47.0,42.0,28.0,31.0,69.0
,2015-04-16,2,4,3514,3708,4378,3712,4650,4684,470.0,35.0,29.0,24.0,50.0,40.0,44.0,52.0,19.0,7.0,46.0,38.0,34.0
,2015-04-16,98,5,3663,3907,3825,2997,4020,4195,46230.0,44.0,15.0,48.0,63.0,10.0,60.0,5.0,51.0,1.0,37.0,25.0,11.0
,2015-04-16,27,6,3293,4528,3745,3694,4816,4086,3240.0,43.0,68.0,54.0,70.0,21.0,31.0,28.0,54.0,58.0,67.0,22.0,52.0
,2015-04-16,89,7,4272,2585,4588,3807,4808,4691,16530.0,23.0,13.0,29.0,66.0,15.0,53.0,31.0,69.0,37.0,61.0,20.0,18.0
,2015-04-16,2,8,4053,4527,4650,3951,3699,4697,3050.0,41.0,21.0,16.0,16.0,7.0,46.0,18.0,33.0,4.0,36.0,11.0,62.0
,2015-04-16,34,9,3587,3641,3712,3463,3825,4709,18280.0,57.0,65.0,51.0,14.0,52.0,19.0,53.0,38.0,10.0,60.0,26.0,47.0
,2015-04-16,49,10,3745,3514,4301,4528,4145,4020,5690.0,21.0,31.0,35.0,29.0,32.0,64.0,54.0,70.0,56.0,27.0,1.0,37.0
,2015-04-16,14,11,3708,3663,3484,4272,3329,3527,3710.0,24.0,50.0,44.0,15.0,3.0,49.0,23.0,13.0,59.0,48.0,42.0,28.0
,2015-04-16,8,12,3907,3353,3946,4378,3694,3699,1650.0,48.0,63.0,14.0,35.0,49.0,20.0,40.0,44.0,28.0,54.0,4.0,36.0
,2015-04-17,15,1,3484,4250,2585,4167,4808,4684,1190.0,3.0,49.0,55.0,12.0,29.0,66.0,6.0,17.0,37.0,61.0,38.0,34.0
,2015-04-17,78,2,3463,4020,3951,3514,4697,4691,23700.0,53.0,38.0,1.0,37.0,18.0,33.0,35.0,29.0,11.0,62.0,20.0,18.0
,2015-04-17,89,3,3699,4650,4301,4087,3946,4816,990.0,4.0,36.0,7.0,46.0,32.0,64.0,46.0,30.0,49.0,20.0,58.0,67.0
,2015-04-17,1,4,4528,4053,3641,3663,4821,4086,380.0,54.0,70.0,41.0,21.0,51.0,14.0,44.0,15.0,33.0,45.0,22.0,52.0
,2015-04-17,1,5,4378,3329,4250,4272,2585,4145,2750.0,40.0,44.0,59.0,48.0,55.0,12.0,23.0,13.0,29.0,66.0,56.0,27.0
,2015-04-17,21,6,3807,3907,3587,3353,4684,2997,1480.0,31.0,69.0,48.0,63.0,57.0,65.0,14.0,35.0,38.0,34.0,5.0,51.0
,2015-04-17,35,7,4195,3825,4167,4527,4816,4709,54130.0,25.0,11.0,10.0,60.0,6.0,17.0,16.0,16.0,58.0,67.0,26.0,47.0
,2015-04-17,2,8,3712,4588,4808,3527,3293,4821,1380.0,52.0,19.0,15.0,53.0,37.0,61.0,42.0,28.0,43.0,68.0,33.0,45.0
,2015-04-17,9,9,3951,3484,4087,3699,4086,3708,2780.0,18.0,33.0,3.0,49.0,46.0,30.0,4.0,36.0,22.0,52.0,24.0,50.0
,2015-04-17,1,11,4301,3527,3946,4195,3514,3587,1080.0,32.0,64.0,42.0,28.0,49.0,20.0,25.0,11.0,35.0,29.0,57.0,65.0
,2015-04-17,42,12,3329,3712,4528,3463,3663,3353,2070.0,59.0,48.0,52.0,19.0,54.0,70.0,53.0,38.0,44.0,15.0,14.0,35.0
,2015-04-18,9,1,3329,4527,3807,3825,4697,3951,1470.0,59.0,48.0,16.0,16.0,31.0,69.0,10.0,60.0,11.0,62.0,18.0,33.0
,2015-04-18,75,2,3712,4145,4650,3946,4709,4167,9650.0,52.0,19.0,56.0,27.0,7.0,46.0,49.0,20.0,26.0,47.0,6.0,17.0
,2015-04-18,55,3,3708,4020,4528,4588,3694,4684,3090.0,24.0,50.0,1.0,37.0,54.0,70.0,15.0,53.0,28.0,54.0,38.0,34.0
,2015-04-18,2,4,3907,3353,4195,3641,4378,4816,570.0,48.0,63.0,14.0,35.0,25.0,11.0,51.0,14.0,40.0,44.0,58.0,67.0
,2015-04-18,21,5,3699,3484,4527,4272,4821,2997,790.0,4.0,36.0,3.0,49.0,16.0,16.0,23.0,13.0,33.0,45.0,5.0,51.0
,2015-04-18,11,6,3527,3293,3663,3745,4053,4086,810.0,42.0,28.0,43.0,68.0,44.0,15.0,21.0,31.0,41.0,21.0,22.0,52.0
,2015-04-18,9,7,4588,2585,4020,4808,4691,4650,1260.0,15.0,53.0,29.0,66.0,1.0,37.0,37.0,61.0,20.0,18.0,7.0,46.0
