,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2013-04-01,13,1,3679,3137,4420,4390,4176,3564,1300.0,37.0,35.0,26.0,60.0,11.0,42.0,56.0,75.0,61.0,76.0,20.0,38.0
,2013-04-01,9,2,4021,2776,3310,3615,4511,4705,660.0,59.0,56.0,19.0,36.0,10.0,65.0,4.0,74.0,42.0,45.0,35.0,78.0
,2013-04-01,81,3,3121,3344,4096,3758,3834,4732,15400.0,1.0,63.0,64.0,64.0,15.0,57.0,39.0,68.0,7.0,77.0,41.0,72.0
,2013-04-01,6,4,3555,2788,2920,4365,4343,4745,1210.0,29.0,67.0,57.0,59.0,53.0,48.0,17.0,44.0,54.0,50.0,43.0,71.0
,2013-04-01,81,5,3975,4370,3614,4420,4073,4607,5450.0,49.0,52.0,5.0,46.0,63.0,55.0,11.0,42.0,40.0,47.0,21.0,58.0
,2013-04-01,39,6,2997,3550,3538,3747,3820,3920,2640.0,46.0,41.0,28.0,49.0,33.0,43.0,12.0,69.0,52.0,54.0,23.0,51.0
,2013-04-01,66,7,2776,3121,3576,4076,3912,3489,11440.0,19.0,36.0,1.0,63.0,24.0,40.0,50.0,61.0,9.0,53.0,36.0,73.0
,2013-04-01,19,9,2920,3614,3344,3564,4521,3310,17690.0,53.0,48.0,63.0,55.0,64.0,64.0,20.0,38.0,22.0,39.0,10.0,65.0
,2013-04-01,30,10,2788,3615,3550,3975,3489,3834,5320.0,57.0,59.0,4.0,74.0,28.0,49.0,49.0,52.0,36.0,73.0,7.0,77.0
,2013-04-01,53,11,4076,3555,3912,4021,3747,3692,24830.0,50.0,61.0,29.0,67.0,9.0,53.0,59.0,56.0,12.0,69.0,60.0,66.0
,2013-04-01,5,12,3576,3484,3679,4370,3920,4096,1810.0,24.0,40.0,65.0,11.0,37.0,35.0,5.0,46.0,23.0,51.0,15.0,57.0
,2013-04-02,2,1,3489,4511,4607,4521,3137,3344,690.0,36.0,73.0,42.0,45.0,21.0,58.0,22.0,39.0,26.0,60.0,64.0,64.0
,2013-04-02,5,2,4370,2997,4390,4091,2920,4705,2250.0,5.0,46.0,46.0,41.0,56.0,75.0,58.0,37.0,53.0,48.0,35.0,78.0
,2013-04-02,7,3,3912,4365,3692,4343,3484,3614,690.0,9.0,53.0,17.0,44.0,60.0,66.0,54.0,50.0,65.0,11.0,63.0,55.0
,2013-04-02,49,4,3920,3747,3615,4176,3850,4420,14020.0,23.0,51.0,12.0,69.0,4.0,74.0,61.0,76.0,2.0,62.0,11.0,42.0
,2013-04-02,29,5,3820,4096,3758,3137,2776,4745,1480.0,52.0,54.0,15.0,57.0,39.0,68.0,26.0,60.0,19.0,36.0,43.0,71.0
,2013-04-02,12,6,4073,3834,2997,3679,3121,3975,1410.0,40.0,47.0,7.0,77.0,46.0,41.0,37.0,35.0,1.0,63.0,49.0,52.0
,2013-04-02,72,7,3310,3692,4521,3576,4705,4076,3090.0,10.0,65.0,60.0,66.0,22.0,39.0,24.0,40.0,35.0,78.0,50.0,61.0
,2013-04-02,15,8,3550,4343,2788,3538,4607,3850,4650.0,28.0,49.0,54.0,50.0,57.0,59.0,33.0,43.0,21.0,58.0,2.0,62.0
