,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
51,1.0,4.0,102.0,158640.0,164500.0,331.0,1645.0,96.43768996960486,11.367781155015196,187.0
52,1.0,4.0,103.0,150660.0,158100.0,331.0,1581.0,95.29411764705881,11.321948134092347,179.0
53,1.0,4.0,104.0,138670.0,148000.0,331.0,1480.0,93.69594594594595,11.216216216216218,166.0
54,1.0,4.0,105.0,129300.0,142400.0,331.0,1424.0,90.8005617977528,11.095505617977528,158.0
55,1.0,4.0,106.0,124340.0,134000.0,331.0,1340.0,92.7910447761194,11.417910447761194,153.0
56,1.0,4.0,107.0,115180.0,125300.0,331.0,1253.0,91.92338387869114,11.332801276935355,142.0
57,1.0,4.0,108.0,107580.0,118700.0,331.0,1187.0,90.6318449873631,11.457455770850885,136.0
58,1.0,4.0,109.0,104480.0,111700.0,331.0,1117.0,93.53625783348254,11.817367949865712,132.0
59,1.0,4.0,110.0,99240.0,104000.0,331.0,1040.0,95.42307692307692,12.115384615384615,126.0
60,1.0,4.0,111.0,86400.0,94100.0,331.0,941.0,91.81721572794899,11.79596174282678,111.0
61,1.0,4.0,112.0,66470.0,80000.0,331.0,800.0,83.0875,11.75,94.0
62,1.0,4.0,113.0,69770.0,79100.0,331.0,791.0,88.204804045512,11.883691529709228,94.0
63,1.0,4.0,114.0,51490.0,63200.0,331.0,632.0,81.47151898734177,12.183544303797468,77.0
64,1.0,4.0,115.0,47110.0,57100.0,331.0,571.0,82.50437828371278,11.733800350262696,67.0
65,1.0,4.0,116.0,35970.0,50800.0,331.0,508.0,70.80708661417323,10.826771653543307,55.0
66,1.0,4.0,117.0,28380.0,33700.0,331.0,337.0,84.21364985163204,13.056379821958458,44.0
67,1.0,4.0,118.0,25230.0,32500.0,331.0,325.0,77.63076923076923,11.692307692307692,38.0
68,1.0,4.0,119.0,18800.0,24500.0,331.0,245.0,76.73469387755102,11.428571428571429,28.0
69,1.0,4.0,120.0,18430.0,22700.0,331.0,227.0,81.18942731277534,11.894273127753303,27.0
