,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8586,18.0,5.0,123.0,31260.0,22500.0,54.0,225.0,138.93333333333334,7.111111111111112,16.0,72.0
8587,18.0,5.0,124.0,31260.0,18300.0,54.0,183.0,170.81967213114754,8.743169398907106,16.0,73.0
8588,18.0,5.0,125.0,24280.0,14100.0,54.0,141.0,172.19858156028369,9.929078014184398,14.0,74.0
8589,18.0,5.0,126.0,25320.0,15200.0,54.0,152.0,166.57894736842104,9.868421052631579,15.0,75.0
8590,18.0,5.0,127.0,25320.0,12700.0,54.0,127.0,199.37007874015748,11.811023622047243,15.0,76.0
8591,18.0,5.0,128.0,24090.0,11400.0,54.0,114.0,211.31578947368425,12.280701754385964,14.0,77.0
8592,18.0,5.0,129.0,23070.0,10500.0,54.0,105.0,219.7142857142857,12.38095238095238,13.0,78.0
8687,18.0,6.0,125.0,25320.0,22400.0,54.0,224.0,113.03571428571428,6.696428571428571,15.0,74.0
8688,18.0,6.0,126.0,25320.0,22900.0,54.0,229.0,110.56768558951966,6.5502183406113526,15.0,75.0
8689,18.0,6.0,127.0,25320.0,18100.0,54.0,181.0,139.88950276243094,8.287292817679559,15.0,76.0
8690,18.0,6.0,128.0,31260.0,17200.0,54.0,172.0,181.7441860465116,9.30232558139535,16.0,77.0
8691,18.0,6.0,129.0,24110.0,16700.0,54.0,167.0,144.37125748502996,8.383233532934131,14.0,78.0
8692,18.0,6.0,130.0,25320.0,15100.0,54.0,151.0,167.68211920529802,9.933774834437086,15.0,79.0
8693,18.0,6.0,131.0,25320.0,13900.0,54.0,139.0,182.1582733812949,10.791366906474819,15.0,80.0
8694,18.0,6.0,132.0,25320.0,13700.0,54.0,137.0,184.8175182481752,10.948905109489052,15.0,81.0
8695,18.0,6.0,133.0,24110.0,13000.0,54.0,130.0,185.46153846153842,10.769230769230768,14.0,82.0
8696,18.0,6.0,134.0,21920.0,10200.0,54.0,102.0,214.90196078431373,11.764705882352938,12.0,83.0
8697,18.0,6.0,135.0,21790.0,10300.0,54.0,103.0,211.5533980582524,11.650485436893206,12.0,84.0
8788,18.0,7.0,127.0,31260.0,24900.0,54.0,249.0,125.54216867469879,6.425702811244979,16.0,76.0
8789,18.0,7.0,128.0,31260.0,23100.0,54.0,231.0,135.32467532467533,6.926406926406926,16.0,77.0
8790,18.0,7.0,129.0,25320.0,21400.0,54.0,214.0,118.3177570093458,7.009345794392522,15.0,78.0
8791,18.0,7.0,130.0,25320.0,20100.0,54.0,201.0,125.97014925373135,7.4626865671641776,15.0,79.0
8792,18.0,7.0,131.0,31260.0,19700.0,54.0,197.0,158.68020304568532,8.121827411167514,16.0,80.0
8793,18.0,7.0,132.0,25320.0,17400.0,54.0,174.0,145.51724137931038,8.620689655172415,15.0,81.0
8794,18.0,7.0,133.0,31260.0,18300.0,54.0,183.0,170.81967213114754,8.743169398907106,16.0,82.0
8795,18.0,7.0,134.0,24640.0,15800.0,54.0,158.0,155.9493670886076,8.860759493670884,14.0,83.0
8796,18.0,7.0,135.0,23410.0,13300.0,54.0,133.0,176.015037593985,10.526315789473683,14.0,84.0
8797,18.0,7.0,136.0,24640.0,12300.0,54.0,123.0,200.32520325203254,11.38211382113821,14.0,85.0
8798,18.0,7.0,137.0,24640.0,12300.0,54.0,123.0,200.32520325203254,11.38211382113821,14.0,86.0
8799,18.0,7.0,138.0,21500.0,10700.0,54.0,107.0,200.9345794392524,11.214953271028037,12.0,87.0
8800,18.0,7.0,139.0,24560.0,11500.0,54.0,115.0,213.56521739130437,12.173913043478262,14.0,88.0
8801,18.0,7.0,140.0,22670.0,11200.0,54.0,112.0,202.41071428571428,10.714285714285714,12.0,89.0
8802,18.0,7.0,141.0,22340.0,10300.0,54.0,103.0,216.89320388349515,11.650485436893206,12.0,90.0
