,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13446,28.0,4.0,132.0,28490.0,17500.0,17.0,175.0,162.79999999999995,2.8571428571428568,5.0,81.0
13447,28.0,4.0,133.0,27140.0,16300.0,17.0,163.0,166.50306748466258,2.4539877300613497,4.0,82.0
13448,28.0,4.0,134.0,27140.0,16300.0,17.0,163.0,166.50306748466258,2.4539877300613497,4.0,83.0
13449,28.0,4.0,135.0,18190.0,15500.0,17.0,155.0,117.35483870967742,1.935483870967742,3.0,84.0
13450,28.0,4.0,136.0,33180.0,14100.0,17.0,141.0,235.31914893617022,2.8368794326241136,4.0,85.0
13451,28.0,4.0,137.0,33180.0,14100.0,17.0,141.0,235.31914893617022,2.8368794326241136,4.0,86.0
13493,28.0,5.0,80.0,246280.0,223500.0,17.0,2235.0,110.19239373601792,0.6711409395973155,15.0,29.0
13494,28.0,5.0,81.0,246280.0,223500.0,17.0,2235.0,110.19239373601792,0.6711409395973155,15.0,30.0
13495,28.0,5.0,82.0,246280.0,217300.0,17.0,2173.0,113.33640128854118,0.6902899217671422,15.0,31.0
13496,28.0,5.0,83.0,246280.0,201400.0,17.0,2014.0,122.2840119165839,0.7447864945382324,15.0,32.0
13497,28.0,5.0,84.0,246280.0,201400.0,17.0,2014.0,122.2840119165839,0.7447864945382324,15.0,33.0
13498,28.0,5.0,85.0,231480.0,205600.0,17.0,2056.0,112.58754863813229,0.6809338521400778,14.0,34.0
13499,28.0,5.0,86.0,227880.0,189900.0,17.0,1899.0,120.0,0.6845708267509215,13.0,35.0
13500,28.0,5.0,87.0,227880.0,189900.0,17.0,1899.0,120.0,0.6845708267509215,13.0,36.0
13501,28.0,5.0,88.0,225520.0,178200.0,17.0,1782.0,126.55443322109991,0.7295173961840629,13.0,37.0
13502,28.0,5.0,89.0,225520.0,181200.0,17.0,1812.0,124.45916114790288,0.7174392935982341,13.0,38.0
13503,28.0,5.0,90.0,213080.0,168200.0,17.0,1682.0,126.68252080856124,0.7134363852556479,12.0,39.0
13504,28.0,5.0,91.0,213080.0,168200.0,17.0,1682.0,126.68252080856124,0.7134363852556479,12.0,40.0
13505,28.0,5.0,92.0,225520.0,155200.0,17.0,1552.0,145.30927835051546,0.8376288659793815,13.0,41.0
13511,28.0,5.0,98.0,185360.0,128500.0,17.0,1285.0,144.24902723735408,0.8560311284046693,11.0,47.0
13512,28.0,5.0,99.0,167490.0,117500.0,17.0,1175.0,142.54468085106382,0.7659574468085106,9.0,48.0
13513,28.0,5.0,100.0,126780.0,106400.0,17.0,1064.0,119.15413533834587,0.9398496240601504,10.0,49.0
13514,28.0,5.0,101.0,126780.0,106400.0,17.0,1064.0,119.15413533834587,0.9398496240601504,10.0,50.0
13515,28.0,5.0,102.0,119980.0,104600.0,17.0,1046.0,114.70363288718929,0.8604206500956023,9.0,51.0
13516,28.0,5.0,103.0,126780.0,105400.0,17.0,1054.0,120.28462998102465,0.9487666034155596,10.0,52.0
13533,28.0,5.0,120.0,75730.0,38900.0,17.0,389.0,194.67866323907452,1.7994858611825193,7.0,69.0
13534,28.0,5.0,121.0,75730.0,38900.0,17.0,389.0,194.67866323907452,1.7994858611825193,7.0,70.0
13535,28.0,5.0,122.0,75730.0,37800.0,17.0,378.0,200.34391534391537,1.851851851851852,7.0,71.0
13536,28.0,5.0,123.0,75730.0,32600.0,17.0,326.0,232.3006134969325,2.147239263803681,7.0,72.0
13537,28.0,5.0,124.0,75730.0,32600.0,17.0,326.0,232.3006134969325,2.147239263803681,7.0,73.0
13538,28.0,5.0,125.0,75730.0,31400.0,17.0,314.0,241.1783439490446,2.2292993630573252,7.0,74.0
13539,28.0,5.0,126.0,43480.0,30500.0,17.0,305.0,142.5573770491803,1.9672131147540983,6.0,75.0
13540,28.0,5.0,127.0,43480.0,30500.0,17.0,305.0,142.5573770491803,1.9672131147540983,6.0,76.0
13541,28.0,5.0,128.0,43480.0,28500.0,17.0,285.0,152.56140350877192,2.1052631578947367,6.0,77.0
13542,28.0,5.0,129.0,75730.0,28800.0,17.0,288.0,262.9513888888889,2.4305555555555562,7.0,78.0
13543,28.0,5.0,130.0,43480.0,25300.0,17.0,253.0,171.85770750988144,2.371541501976284,6.0,79.0
13544,28.0,5.0,131.0,43480.0,25300.0,17.0,253.0,171.85770750988144,2.371541501976284,6.0,80.0
13545,28.0,5.0,132.0,34530.0,22100.0,17.0,221.0,156.24434389140268,2.262443438914027,5.0,81.0
13546,28.0,5.0,133.0,43480.0,22100.0,17.0,221.0,196.74208144796376,2.7149321266968327,6.0,82.0
13547,28.0,5.0,134.0,43480.0,22100.0,17.0,221.0,196.74208144796376,2.7149321266968327,6.0,83.0
13548,28.0,5.0,135.0,43480.0,20100.0,17.0,201.0,216.318407960199,2.985074626865672,6.0,84.0
