,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2019-04-01,5780.0,2,4501,31.0,0.16,19.0,0.45299999999999996,0,72.0,4,4924,27.0,0.16,4.0,0.17,0,24.0,1,3357,51.0,0.2,8.0,0.254,0,70.0,2,3845,43.0,0.17,43.0,0.521,0,67.0,4,4984,22.0,0.19,7.0,0.191,0,56.0,2,3604,49.0,0.2,49.0,0.225,0,11.0,2,7
,2019-04-01,790.0,3,3302,52.0,0.18,17.0,0.32799999999999996,0,15.0,3,4670,34.0,0.21,44.0,0.121,0,37.0,1,4885,23.0,0.12,34.0,0.564,0,74.0,4,4993,22.0,0.21,24.0,0.09300000000000001,0,46.0,1,3334,51.0,0.21,55.0,0.391,0,60.0,3,3943,41.0,0.17,31.0,0.207,0,23.0,2,5
,2019-04-01,390.0,4,4050,38.0,0.16,13.0,0.525,0,68.0,4,3142,57.0,0.22,54.0,0.078,0,25.0,2,4347,34.0,0.16,56.0,0.491,0,38.0,4,4183,33.0,0.13,35.0,0.39299999999999996,0,42.0,3,4938,22.0,0.17,50.0,0.2,0,14.0,2,4947,27.0,0.2,65.0,0.1,0,41.0,2,6
,2019-04-01,3060.0,5,4373,31.0,0.19,51.0,0.344,0,44.0,3,4117,38.0,0.18,39.0,0.45,0,21.0,4,4694,34.0,0.2,30.0,0.16399999999999998,0,29.0,2,3932,43.0,0.18,2.0,0.285,0,53.0,2,4065,40.0,0.2,48.0,0.319,0,30.0,2,5057,23.0,0.18,1.0,0.013999999999999999,0,20.0,1,31
,2019-04-01,1360.0,6,4419,32.0,0.2,63.0,0.245,0,50.0,2,3674,47.0,0.15,33.0,0.38799999999999996,0,51.0,3,4447,32.0,0.17,3.0,0.37799999999999995,0,69.0,3,3357,51.0,0.2,8.0,0.254,0,70.0,2,4806,32.0,0.19,21.0,0.177,0,54.0,1,3900,42.0,0.16,14.0,0.526,0,57.0,4,1
,2019-04-01,3200.0,7,3177,55.0,0.24,6.0,0.095,0,71.0,2,3604,49.0,0.2,49.0,0.225,0,11.0,2,3580,46.0,0.18,25.0,0.35200000000000004,0,17.0,3,3943,41.0,0.17,31.0,0.207,0,23.0,2,4893,29.0,0.17,32.0,0.18899999999999997,0,27.0,2,4744,27.0,0.18,20.0,0.19699999999999998,0,58.0,2,21
,2019-04-01,4750.0,8,3801,45.0,0.17,45.0,0.408,0,39.0,3,3474,49.0,0.18,38.0,0.35600000000000004,0,47.0,3,4929,24.0,0.24,59.0,0.043,0,34.0,1,3188,58.0,0.17,42.0,0.467,0,52.0,4,4924,27.0,0.16,4.0,0.17,0,24.0,1,4993,22.0,0.21,24.0,0.09300000000000001,0,46.0,1,67
,2019-04-01,560.0,10,4347,34.0,0.16,56.0,0.491,0,38.0,4,4447,32.0,0.17,3.0,0.37799999999999995,0,69.0,3,4501,31.0,0.16,19.0,0.45299999999999996,0,72.0,4,4670,34.0,0.21,44.0,0.121,0,37.0,1,4373,31.0,0.19,51.0,0.344,0,44.0,3,4961,23.0,0.15,12.0,0.295,0,75.0,2,1
,2019-04-01,68240.0,11,3334,51.0,0.21,55.0,0.391,0,60.0,3,3932,43.0,0.18,2.0,0.285,0,53.0,2,4183,33.0,0.13,35.0,0.39299999999999996,0,42.0,3,3801,45.0,0.17,45.0,0.408,0,39.0,3,3674,47.0,0.15,33.0,0.38799999999999996,0,51.0,3,4893,29.0,0.17,32.0,0.18899999999999997,0,27.0,2,58
,2019-04-01,2370.0,12,4885,23.0,0.12,34.0,0.564,0,74.0,4,3845,43.0,0.17,43.0,0.521,0,67.0,4,3188,58.0,0.17,42.0,0.467,0,52.0,4,4050,38.0,0.16,13.0,0.525,0,68.0,4,4304,36.0,0.17,27.0,0.387,0,64.0,3,4117,38.0,0.18,39.0,0.45,0,21.0,4,9
