,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,700.0,1,4065,59.0,57.0,4525,60.0,56.0,4473,5.0,12.0,4546,43.0,59.0,2995,32.0,19.0,4585,31.0,37.0,2
,390.0,3,4478,47.0,49.0,4806,38.0,41.0,3334,49.0,48.0,4569,21.0,39.0,3435,35.0,45.0,4893,19.0,15.0,14
,200.0,5,4183,39.0,13.0,3188,16.0,38.0,4689,1.0,20.0,4525,60.0,56.0,4891,13.0,64.0,4927,20.0,21.0,1
,410.0,6,2995,32.0,19.0,4611,52.0,28.0,3232,46.0,68.0,3801,11.0,33.0,3943,56.0,11.0,4283,48.0,24.0,12
,990.0,8,4117,40.0,66.0,4473,5.0,12.0,4400,15.0,58.0,3302,36.0,34.0,4893,19.0,15.0,4841,4.0,40.0,8
,620.0,9,3317,51.0,70.0,3435,35.0,45.0,4849,55.0,43.0,4065,59.0,57.0,4929,33.0,65.0,4891,13.0,64.0,17
,370.0,10,3801,11.0,33.0,4045,9.0,26.0,4546,43.0,59.0,4689,1.0,20.0,4286,45.0,35.0,4569,21.0,39.0,1
,280.0,11,3232,46.0,68.0,4373,57.0,31.0,4738,26.0,25.0,4183,39.0,13.0,4478,47.0,49.0,4746,18.0,42.0,3
,980.0,12,3188,16.0,38.0,4050,2.0,50.0,3302,36.0,34.0,3334,49.0,48.0,3470,29.0,14.0,4611,52.0,28.0,2
,290.0,1,4045,9.0,26.0,3943,56.0,11.0,4781,28.0,27.0,4283,48.0,24.0,4947,24.0,62.0,4806,38.0,41.0,3
,18160.0,2,4611,52.0,28.0,4849,55.0,43.0,3317,51.0,70.0,3232,46.0,68.0,3207,41.0,55.0,4738,26.0,25.0,14
,660.0,3,4746,18.0,42.0,4400,15.0,58.0,4050,2.0,50.0,4770,27.0,69.0,3188,16.0,38.0,4473,5.0,12.0,11
,690.0,4,3334,49.0,48.0,4841,4.0,40.0,3470,29.0,14.0,4286,45.0,35.0,4936,10.0,60.0,4929,33.0,65.0,11
,270.0,6,4569,21.0,39.0,4065,59.0,57.0,4478,47.0,49.0,4726,23.0,30.0,4781,28.0,27.0,4722,3.0,63.0,7
,450.0,7,4689,1.0,20.0,4183,39.0,13.0,2995,32.0,19.0,4893,19.0,15.0,4849,55.0,43.0,4947,24.0,62.0,1
,1680.0,8,4546,43.0,59.0,3470,29.0,14.0,3801,11.0,33.0,4891,13.0,64.0,3317,51.0,70.0,4936,10.0,60.0,11
,640.0,9,3207,41.0,55.0,3334,49.0,48.0,4117,40.0,66.0,3435,35.0,45.0,4770,27.0,69.0,4286,45.0,35.0,17
,3120.0,10,4726,23.0,30.0,3188,16.0,38.0,4525,60.0,56.0,4611,52.0,28.0,4373,57.0,31.0,4400,15.0,67.0,12
,1450.0,11,3302,36.0,34.0,4738,26.0,25.0,4746,18.0,42.0,4050,2.0,50.0,4927,20.0,21.0,3943,56.0,11.0,11
,2840.0,12,3435,35.0,45.0,3232,46.0,68.0,4065,59.0,57.0,4045,9.0,26.0,4183,39.0,13.0,4478,47.0,49.0,7
,300.0,1,4050,2.0,50.0,4569,21.0,39.0,4585,31.0,37.0,4117,40.0,66.0,4738,26.0,25.0,4546,43.0,59.0,3
,550.0,2,3317,51.0,70.0,4689,1.0,20.0,4841,4.0,40.0,3232,46.0,68.0,4929,33.0,65.0,4893,19.0,15.0,17
,720.0,3,4286,45.0,35.0,2995,32.0,19.0,4611,52.0,28.0,4849,55.0,43.0,4065,59.0,57.0,4525,60.0,56.0,11
,420.0,4,3188,16.0,38.0,4283,48.0,24.0,4781,28.0,27.0,4746,18.0,42.0,4891,13.0,64.0,4936,10.0,60.0,1
,1200.0,5,4045,9.0,26.0,3435,35.0,45.0,3470,29.0,14.0,4947,24.0,62.0,4569,21.0,39.0,4722,3.0,44.0,11
,970.0,6,4400,15.0,67.0,3801,11.0,33.0,3207,41.0,55.0,3302,36.0,34.0,3334,49.0,48.0,4806,38.0,41.0,7
,16100.0,7,4478,47.0,49.0,4546,43.0,59.0,4770,27.0,69.0,4473,5.0,12.0,4927,20.0,21.0,4849,55.0,43.0,10
,310.0,8,4746,18.0,42.0,4585,31.0,37.0,4183,39.0,13.0,4891,13.0,64.0,4841,4.0,40.0,4929,33.0,65.0,11
,1540.0,9,3943,56.0,11.0,4045,9.0,26.0,3188,16.0,38.0,2995,32.0,19.0,4893,19.0,15.0,4117,40.0,66.0,15
,490.0,10,3302,36.0,34.0,4286,45.0,35.0,4478,47.0,49.0,3435,35.0,45.0,4525,60.0,56.0,4726,23.0,30.0,16
,300.0,11,4183,39.0,13.0,3470,29.0,14.0,4473,5.0,12.0,4050,2.0,50.0,3317,51.0,70.0,4689,1.0,20.0,1
,2540.0,12,4065,59.0,57.0,3334,49.0,48.0,3232,46.0,68.0,4373,57.0,31.0,4611,52.0,28.0,3801,11.0,33.0,5
,260.0,1,3334,49.0,48.0,4525,60.0,56.0,4546,43.0,59.0,3943,56.0,11.0,4722,3.0,44.0,4929,33.0,65.0,2
,1070.0,2,4611,52.0,28.0,4585,31.0,37.0,4770,27.0,69.0,3302,36.0,34.0,4283,48.0,24.0,4947,24.0,62.0,4
,1410.0,3,3470,29.0,14.0,4781,28.0,27.0,4065,59.0,57.0,4738,26.0,25.0,4045,9.0,26.0,4936,10.0,60.0,3
,440.0,4,3435,35.0,45.0,3207,41.0,55.0,4183,39.0,13.0,4893,19.0,15.0,4927,20.0,21.0,4806,38.0,41.0,1
,280.0,5,4726,23.0,30.0,3188,16.0,38.0,4569,21.0,39.0,4841,4.0,40.0,4400,15.0,67.0,4891,13.0,64.0,6
,650.0,6,4283,48.0,24.0,3232,46.0,68.0,4689,1.0,20.0,4050,2.0,50.0,4478,47.0,49.0,4722,3.0,44.0,17
,400.0,7,4525,60.0,56.0,3317,51.0,70.0,3801,11.0,33.0,4373,57.0,31.0,4936,10.0,60.0,4770,27.0,69.0,11
,4170.0,8,4473,5.0,12.0,3943,56.0,11.0,4286,45.0,35.0,3470,29.0,14.0,4947,24.0,62.0,4849,55.0,43.0,15
,290.0,11,3801,11.0,33.0,4050,2.0,50.0,3435,35.0,45.0,4726,23.0,30.0,4546,43.0,59.0,4045,9.0,26.0,1
,240.0,12,3232,46.0,68.0,4738,26.0,25.0,3302,36.0,34.0,4473,5.0,12.0,4183,39.0,13.0,4373,57.0,31.0,2
,180.0,1,3435,35.0,45.0,4525,60.0,56.0,4841,4.0,52.0,4689,1.0,20.0,4806,38.0,41.0,4936,10.0,60.0,1
,1960.0,2,4183,39.0,13.0,4585,31.0,37.0,4117,40.0,66.0,4065,59.0,57.0,4569,21.0,39.0,4891,13.0,64.0,4
,2160.0,3,3334,49.0,48.0,4849,55.0,43.0,3188,16.0,38.0,4893,19.0,15.0,4746,18.0,42.0,4929,33.0,65.0,1
,140.0,4,3232,46.0,68.0,3801,11.0,33.0,2995,32.0,19.0,4473,5.0,12.0,4722,3.0,44.0,4927,20.0,21.0,1
,690.0,5,4050,2.0,50.0,3317,51.0,70.0,4400,15.0,67.0,3943,56.0,11.0,4478,47.0,49.0,4947,24.0,62.0,2
,480.0,7,3470,29.0,14.0,4569,21.0,39.0,4373,57.0,31.0,4738,26.0,25.0,4893,19.0,15.0,3207,41.0,55.0,3
,530.0,8,3302,36.0,34.0,4726,23.0,30.0,4849,55.0,43.0,4283,48.0,24.0,4117,40.0,66.0,2995,32.0,19.0,4
,260.0,9,4611,52.0,28.0,4841,4.0,52.0,4473,5.0,12.0,4478,47.0,49.0,4929,33.0,65.0,4585,31.0,37.0,3
,620.0,10,3801,11.0,33.0,4050,2.0,50.0,3470,29.0,14.0,4045,9.0,26.0,3334,49.0,48.0,4689,1.0,20.0,6
,4370.0,11,4065,59.0,57.0,3232,46.0,68.0,4746,18.0,42.0,3302,36.0,34.0,3317,51.0,70.0,4525,60.0,56.0,17
,310.0,12,3188,16.0,38.0,4183,39.0,13.0,3435,35.0,45.0,4611,52.0,28.0,4546,43.0,59.0,4373,57.0,31.0,1
,280.0,1,4065,59.0,57.0,4585,31.0,37.0,4283,48.0,24.0,4927,20.0,21.0,4893,19.0,15.0,4947,24.0,62.0,1
,10550.0,3,4611,52.0,28.0,4738,26.0,25.0,4726,23.0,30.0,4400,15.0,67.0,4373,57.0,31.0,4936,10.0,60.0,13
,210.0,4,3435,35.0,45.0,4117,40.0,66.0,4478,47.0,49.0,4689,1.0,20.0,4929,33.0,65.0,4770,27.0,69.0,1
,190.0,5,3470,29.0,14.0,4286,45.0,35.0,4841,4.0,52.0,4473,5.0,12.0,4927,20.0,21.0,4806,38.0,41.0,1
,6480.0,6,4546,43.0,59.0,4045,9.0,26.0,2995,32.0,19.0,4585,31.0,37.0,4947,24.0,17.0,3207,41.0,55.0,12
,2160.0,7,4746,18.0,42.0,4283,48.0,24.0,3943,56.0,11.0,4722,3.0,44.0,4936,10.0,60.0,4893,19.0,15.0,4
,9650.0,8,3317,51.0,70.0,4400,15.0,67.0,4849,55.0,43.0,4569,21.0,39.0,4770,27.0,69.0,4929,33.0,65.0,21
,1230.0,9,4286,45.0,35.0,4478,47.0,49.0,4117,40.0,66.0,4738,26.0,25.0,4473,5.0,12.0,4726,23.0,30.0,6
,3300.0,10,4373,57.0,31.0,4065,59.0,57.0,4689,1.0,20.0,4746,18.0,42.0,3435,35.0,45.0,3334,49.0,48.0,17
,670.0,11,4045,9.0,26.0,4525,60.0,56.0,4546,43.0,59.0,3470,29.0,14.0,4611,52.0,28.0,3317,51.0,70.0,2
,2860.0,12,3188,16.0,38.0,4050,2.0,50.0,3302,36.0,34.0,3801,11.0,33.0,3232,46.0,68.0,4183,39.0,13.0,19
,7780.0,1,3505,40.0,12.0,4315,60.0,34.0,3776,4.0,63.0,4474,55.0,37.0,4169,1.0,30.0,3701,26.0,51.0,7
,280.0,2,4450,22.0,35.0,3518,21.0,44.0,4349,24.0,69.0,4823,44.0,20.0,4317,47.0,50.0,4642,5.0,28.0,3
,980.0,3,3747,52.0,66.0,3588,41.0,13.0,4460,36.0,32.0,3932,15.0,45.0,3645,29.0,68.0,4196,13.0,61.0,3
,370.0,4,4096,32.0,29.0,3823,34.0,17.0,3662,25.0,36.0,4156,31.0,33.0,3708,6.0,47.0,4631,2.0,53.0,3
,270.0,5,3834,49.0,49.0,3854,3.0,65.0,4169,1.0,30.0,3804,46.0,18.0,3596,9.0,54.0,3392,18.0,67.0,1
,800.0,6,4718,33.0,11.0,4216,39.0,15.0,3726,10.0,38.0,3452,53.0,64.0,4342,51.0,16.0,4319,11.0,19.0,6
,470.0,7,3932,15.0,45.0,4474,55.0,37.0,3064,38.0,46.0,4349,24.0,69.0,4615,54.0,14.0,4162,20.0,62.0,1
,250.0,8,3645,29.0,68.0,2816,43.0,48.0,4258,16.0,60.0,3588,41.0,13.0,4315,60.0,34.0,3827,48.0,31.0,2
,480.0,9,3662,25.0,36.0,3392,18.0,67.0,4642,5.0,28.0,3776,4.0,63.0,3747,52.0,66.0,4654,30.0,52.0,3
,7150.0,10,3970,50.0,21.0,3701,26.0,51.0,4319,11.0,19.0,3834,49.0,49.0,4718,33.0,11.0,4156,31.0,33.0,21
,710.0,11,4342,51.0,16.0,3708,6.0,47.0,4450,22.0,35.0,3726,10.0,38.0,4258,16.0,60.0,3823,34.0,17.0,11
,340.0,12,3854,3.0,65.0,3505,40.0,12.0,4096,32.0,29.0,4216,39.0,15.0,4460,36.0,32.0,4823,44.0,20.0,1
,2800.0,1,4823,44.0,20.0,3827,48.0,31.0,3932,15.0,45.0,3804,46.0,18.0,4349,24.0,69.0,4631,2.0,53.0,12
,3490.0,2,3452,53.0,64.0,4162,20.0,62.0,4196,13.0,61.0,4216,39.0,15.0,2816,43.0,48.0,3588,41.0,13.0,13
,490.0,3,3726,10.0,38.0,3596,9.0,54.0,3970,50.0,21.0,3518,21.0,44.0,3505,40.0,12.0,3776,4.0,63.0,4
,980.0,4,4460,36.0,32.0,4317,47.0,50.0,3747,52.0,66.0,4615,54.0,14.0,3834,49.0,49.0,4718,33.0,11.0,4
,250.0,5,3823,34.0,17.0,4096,32.0,29.0,3827,48.0,31.0,3701,26.0,51.0,3064,38.0,46.0,4474,55.0,37.0,1
,580.0,6,4319,11.0,19.0,3804,46.0,18.0,4342,51.0,16.0,4162,20.0,62.0,3662,25.0,36.0,3645,29.0,68.0,1
,730.0,7,2816,43.0,48.0,4654,30.0,52.0,3596,9.0,54.0,4169,1.0,30.0,4642,5.0,28.0,4315,60.0,34.0,6
,960.0,8,4156,31.0,33.0,4615,54.0,14.0,3854,3.0,65.0,3392,18.0,67.0,4631,2.0,53.0,3518,21.0,44.0,13
,990.0,9,3064,38.0,46.0,4450,22.0,35.0,3452,53.0,64.0,4317,47.0,50.0,3932,15.0,45.0,3970,50.0,21.0,9
,1450.0,10,3708,6.0,47.0,4196,13.0,61.0,4460,36.0,32.0,4654,30.0,52.0,4096,32.0,29.0,4342,51.0,16.0,14
,6980.0,11,4258,16.0,60.0,4823,44.0,20.0,3662,25.0,36.0,3854,3.0,65.0,3823,34.0,17.0,3834,49.0,49.0,5
,560.0,12,4216,39.0,15.0,3645,29.0,68.0,4718,33.0,11.0,3505,40.0,12.0,4450,22.0,35.0,3747,52.0,66.0,2
,320.0,1,4450,22.0,35.0,4642,5.0,28.0,4349,24.0,69.0,3518,21.0,44.0,3932,15.0,45.0,4317,47.0,50.0,4
,500.0,2,4096,32.0,29.0,4196,13.0,61.0,4315,60.0,34.0,4258,16.0,60.0,4474,55.0,37.0,3804,46.0,18.0,2
,260.0,3,3645,29.0,68.0,3392,18.0,67.0,4216,39.0,15.0,3701,26.0,51.0,4156,31.0,33.0,2816,43.0,48.0,2
,2170.0,4,4823,44.0,20.0,3747,52.0,66.0,4169,1.0,30.0,3823,34.0,17.0,3970,50.0,21.0,3708,6.0,47.0,4
,760.0,5,4718,33.0,11.0,3854,3.0,65.0,4654,30.0,52.0,4615,54.0,14.0,4162,20.0,62.0,3064,38.0,46.0,7
,440.0,6,4460,36.0,32.0,3834,49.0,49.0,3518,21.0,44.0,4319,11.0,19.0,4315,60.0,34.0,3596,9.0,54.0,3
,790.0,7,3776,4.0,63.0,3827,48.0,31.0,3701,26.0,51.0,4317,47.0,50.0,4196,13.0,61.0,4631,2.0,53.0,4
,180.0,8,3505,40.0,12.0,3588,41.0,13.0,4342,51.0,16.0,3662,25.0,36.0,3392,18.0,67.0,4349,24.0,69.0,2
,1520.0,9,3726,10.0,38.0,4156,31.0,33.0,4615,54.0,14.0,3708,6.0,47.0,4319,11.0,19.0,3452,53.0,64.0,16
,870.0,11,4216,39.0,15.0,4450,22.0,35.0,3505,40.0,12.0,3776,4.0,63.0,4654,30.0,52.0,4823,44.0,20.0,6
,3080.0,12,3854,3.0,65.0,4460,36.0,32.0,4258,16.0,60.0,3726,10.0,38.0,2816,43.0,48.0,3827,48.0,31.0,4
,610.0,1,3726,10.0,38.0,3596,9.0,54.0,3392,18.0,67.0,4349,24.0,69.0,4196,13.0,61.0,3064,38.0,46.0,2
,3340.0,2,3505,40.0,12.0,4162,20.0,62.0,3588,41.0,13.0,3662,25.0,36.0,4642,5.0,28.0,3932,15.0,45.0,20
,270.0,3,4319,11.0,19.0,4169,1.0,30.0,4823,44.0,20.0,4315,60.0,34.0,3823,34.0,17.0,4631,2.0,53.0,2
,220.0,4,3645,29.0,68.0,4474,55.0,37.0,3827,48.0,31.0,3747,52.0,66.0,3452,53.0,64.0,4615,54.0,14.0,3
,500.0,5,4342,51.0,16.0,4156,31.0,33.0,4196,13.0,61.0,4317,47.0,50.0,3776,4.0,63.0,3392,18.0,67.0,2
,520.0,6,4258,16.0,60.0,3064,38.0,46.0,4460,36.0,32.0,3588,41.0,13.0,3708,6.0,47.0,3970,50.0,21.0,1
,920.0,7,4654,30.0,52.0,3804,46.0,18.0,4315,60.0,34.0,4162,20.0,62.0,3596,9.0,54.0,4169,1.0,30.0,4
,510.0,8,3662,25.0,36.0,4349,24.0,69.0,3701,26.0,51.0,3452,53.0,64.0,4631,2.0,53.0,4642,5.0,28.0,2
,9100.0,9,3970,50.0,21.0,3823,34.0,17.0,4156,31.0,33.0,4474,55.0,37.0,4319,11.0,19.0,3747,52.0,66.0,23
,4410.0,10,4460,36.0,32.0,3776,4.0,63.0,3505,40.0,12.0,3645,29.0,68.0,3726,10.0,38.0,3804,46.0,18.0,8
,340.0,11,4823,44.0,20.0,3932,15.0,45.0,4258,16.0,60.0,3827,48.0,31.0,4654,30.0,52.0,4342,51.0,16.0,2
,550.0,12,3854,3.0,65.0,4450,22.0,35.0,3834,49.0,49.0,4216,39.0,15.0,2816,43.0,48.0,4096,32.0,29.0,2
,850.0,1,4556,19.0,25.0,4558,20.0,13.0,4829,31.0,29.0,4423,38.0,55.0,4694,46.0,61.0,4853,5.0,58.0,4
,290.0,2,3161,36.0,44.0,4750,27.0,12.0,4733,3.0,48.0,2992,29.0,49.0,3825,43.0,23.0,4797,59.0,27.0,3
,500.0,3,3684,10.0,31.0,4229,11.0,33.0,4719,60.0,30.0,4639,15.0,24.0,3746,4.0,45.0,4761,1.0,22.0,4
,190.0,4,3304,21.0,42.0,3293,51.0,62.0,4610,48.0,32.0,4181,26.0,11.0,4622,9.0,63.0,4933,24.0,72.0,2
,610.0,5,3543,32.0,46.0,4295,13.0,56.0,4694,46.0,61.0,3585,28.0,74.0,4520,2.0,26.0,4861,33.0,14.0,3
,1400.0,6,2910,22.0,71.0,3627,40.0,75.0,4325,57.0,28.0,4733,3.0,48.0,4833,34.0,60.0,4448,50.0,15.0,8
