,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2160.0,1,3302,2.0,73.0,3469,47.0,70.0,3169,8.0,59.0,3299,43.0,28.0,4829,53.0,42.0,3693,7.0,39.0,4
,3740.0,2,2983,52.0,13.0,3355,6.0,41.0,3528,50.0,48.0,3579,24.0,30.0,4283,44.0,32.0,4819,40.0,24.0,8
,260.0,3,4243,25.0,34.0,4071,37.0,65.0,3801,42.0,56.0,4733,20.0,71.0,3518,17.0,49.0,4913,28.0,22.0,2
,460.0,4,3618,54.0,31.0,4098,10.0,52.0,3334,12.0,60.0,3611,16.0,51.0,4443,33.0,36.0,4784,48.0,75.0,2
,720.0,5,3674,63.0,62.0,3175,57.0,63.0,3299,43.0,28.0,3483,19.0,64.0,4773,29.0,57.0,4884,58.0,54.0,6
,820.0,6,3254,35.0,38.0,4304,49.0,17.0,3355,6.0,41.0,3469,47.0,70.0,3435,11.0,11.0,3845,31.0,40.0,10
,330.0,7,3994,60.0,74.0,3604,51.0,25.0,3117,32.0,18.0,4385,55.0,61.0,4819,40.0,24.0,4806,1.0,67.0,3
,550.0,8,3334,12.0,60.0,4642,45.0,23.0,4733,20.0,71.0,4556,4.0,15.0,4738,39.0,46.0,4829,53.0,42.0,16
,510.0,9,3509,5.0,29.0,3188,22.0,14.0,4243,25.0,34.0,3169,8.0,59.0,4884,58.0,54.0,3611,16.0,51.0,6
,950.0,10,4071,37.0,65.0,2983,52.0,13.0,3674,63.0,62.0,4443,33.0,36.0,3693,7.0,39.0,3435,11.0,11.0,15
,480.0,11,4304,49.0,17.0,4385,55.0,61.0,3175,57.0,63.0,4098,10.0,52.0,3579,24.0,30.0,3518,17.0,49.0,4
,430.0,12,3188,22.0,14.0,3302,2.0,73.0,3618,54.0,31.0,3845,31.0,40.0,3801,42.0,56.0,4556,4.0,15.0,2
,5370.0,1,3801,42.0,56.0,3483,19.0,64.0,4773,29.0,57.0,4806,1.0,67.0,3469,47.0,70.0,4784,48.0,75.0,22
,1210.0,2,3518,17.0,49.0,4738,39.0,46.0,3604,51.0,25.0,3188,22.0,14.0,3528,50.0,48.0,4071,37.0,65.0,19
,2780.0,3,3175,57.0,63.0,3509,5.0,29.0,4556,4.0,15.0,3117,32.0,18.0,3674,63.0,62.0,3254,35.0,38.0,22
,1960.0,4,3845,31.0,40.0,4443,33.0,36.0,4283,44.0,32.0,4304,49.0,17.0,4642,45.0,23.0,4913,28.0,22.0,17
,460.0,5,3579,24.0,30.0,3618,54.0,31.0,3994,60.0,74.0,4819,40.0,24.0,3169,8.0,59.0,4773,29.0,57.0,6
,1160.0,6,3299,43.0,28.0,3518,17.0,49.0,3483,19.0,64.0,3334,12.0,60.0,3302,2.0,73.0,4243,25.0,34.0,17
,2050.0,7,3693,7.0,39.0,4733,20.0,71.0,4098,10.0,52.0,3509,5.0,29.0,4784,48.0,75.0,3528,50.0,48.0,7
,2240.0,8,3611,16.0,51.0,3117,32.0,18.0,4738,39.0,46.0,3801,42.0,56.0,4884,58.0,54.0,4283,44.0,32.0,5
,910.0,9,4385,55.0,61.0,3435,11.0,11.0,3845,31.0,40.0,4829,53.0,42.0,4806,1.0,67.0,2983,52.0,13.0,12
,1080.0,10,3604,51.0,25.0,3334,12.0,60.0,3254,35.0,38.0,3618,54.0,31.0,4913,28.0,22.0,3188,22.0,14.0,16
,3950.0,11,4556,4.0,15.0,3994,60.0,74.0,4642,45.0,23.0,3175,57.0,63.0,3355,6.0,41.0,3302,2.0,73.0,15
,4560.0,12,3435,11.0,11.0,3579,24.0,30.0,3611,16.0,51.0,3674,63.0,62.0,4243,25.0,34.0,4304,49.0,17.0,18
,1360.0,1,3611,16.0,51.0,3299,43.0,28.0,4071,37.0,65.0,3355,6.0,41.0,4385,55.0,61.0,3469,47.0,70.0,11
,270.0,3,3579,24.0,30.0,4283,44.0,32.0,3435,11.0,11.0,4784,48.0,75.0,3334,12.0,60.0,4806,1.0,67.0,2
,630.0,4,3188,22.0,14.0,4773,29.0,57.0,2983,52.0,13.0,3528,50.0,48.0,4829,53.0,42.0,4819,40.0,24.0,4
,1080.0,5,4243,25.0,34.0,3302,2.0,73.0,4443,33.0,36.0,3604,51.0,25.0,3509,5.0,29.0,3994,60.0,74.0,3
,550.0,6,3355,6.0,41.0,3845,31.0,40.0,4556,4.0,15.0,3518,17.0,49.0,4304,49.0,17.0,4098,10.0,52.0,9
,4480.0,7,3483,19.0,64.0,4642,45.0,23.0,3299,43.0,28.0,3117,32.0,18.0,4071,37.0,65.0,4884,58.0,54.0,5
,420.0,8,3801,42.0,56.0,3254,35.0,38.0,4733,20.0,71.0,3188,22.0,14.0,4819,40.0,24.0,4385,55.0,61.0,3
,360.0,9,3169,8.0,59.0,3611,16.0,51.0,3579,24.0,30.0,3175,57.0,63.0,2983,52.0,13.0,4913,28.0,22.0,7
,390.0,10,4443,33.0,36.0,3674,63.0,62.0,4304,49.0,17.0,3302,2.0,73.0,4738,39.0,46.0,4829,53.0,42.0,7
,440.0,11,3845,31.0,40.0,3693,7.0,39.0,3469,47.0,70.0,3435,11.0,11.0,4556,4.0,15.0,3334,12.0,60.0,16
,750.0,12,3618,54.0,31.0,3801,42.0,56.0,3518,17.0,49.0,4243,25.0,34.0,4098,10.0,52.0,3175,57.0,63.0,2
,1690.0,1,4556,4.0,15.0,3693,7.0,39.0,3117,32.0,18.0,4773,29.0,57.0,4819,40.0,24.0,4806,1.0,67.0,3
,740.0,2,3334,12.0,60.0,3528,50.0,48.0,3509,5.0,29.0,3579,24.0,30.0,4913,28.0,22.0,3604,51.0,25.0,1
,1010.0,3,2983,52.0,13.0,4738,39.0,46.0,3801,42.0,56.0,3169,8.0,59.0,3188,22.0,14.0,3483,19.0,64.0,14
,210.0,4,3302,2.0,73.0,3299,43.0,28.0,3254,35.0,38.0,3845,31.0,40.0,4784,48.0,75.0,4884,58.0,54.0,3
,290.0,5,3175,57.0,63.0,3435,11.0,11.0,3994,60.0,74.0,4283,44.0,32.0,4829,53.0,42.0,3355,6.0,41.0,6
,1760.0,6,3469,47.0,70.0,3334,12.0,60.0,4642,45.0,23.0,4243,25.0,34.0,3611,16.0,51.0,4443,33.0,36.0,7
,640.0,7,3117,32.0,18.0,4385,55.0,61.0,4738,39.0,46.0,4806,1.0,67.0,3604,51.0,25.0,4913,28.0,22.0,9
,1020.0,9,3528,50.0,48.0,4243,25.0,34.0,3175,57.0,63.0,3674,63.0,62.0,3483,19.0,64.0,3509,5.0,29.0,1
,770.0,10,4098,10.0,52.0,4556,4.0,15.0,4283,44.0,32.0,3302,2.0,73.0,4733,20.0,71.0,3801,42.0,56.0,17
,400.0,12,3435,11.0,11.0,3518,17.0,49.0,3845,31.0,40.0,3611,16.0,51.0,3994,60.0,74.0,3674,63.0,62.0,3
,3040.0,1,3579,24.0,30.0,4283,44.0,32.0,4443,33.0,36.0,4385,55.0,61.0,3299,43.0,28.0,3693,7.0,39.0,11
,8690.0,2,4243,25.0,34.0,3604,51.0,25.0,3469,47.0,70.0,3801,42.0,56.0,4819,40.0,24.0,4884,58.0,54.0,13
,580.0,3,3302,2.0,73.0,3483,19.0,64.0,3674,63.0,62.0,3355,6.0,41.0,3618,54.0,31.0,4829,53.0,42.0,4
,160.0,4,3435,11.0,11.0,3169,8.0,59.0,4304,49.0,17.0,4733,20.0,71.0,4773,29.0,57.0,4806,1.0,67.0,2
,240.0,5,3334,12.0,60.0,3188,22.0,14.0,3693,7.0,39.0,4098,10.0,52.0,4784,48.0,75.0,3528,50.0,48.0,6
,510.0,6,3845,31.0,40.0,4071,37.0,65.0,4385,55.0,16.0,4819,40.0,24.0,3518,17.0,49.0,2983,52.0,13.0,4
,340.0,7,4642,45.0,23.0,3994,60.0,74.0,3355,6.0,41.0,3509,5.0,29.0,4738,39.0,46.0,3299,43.0,28.0,1
,490.0,8,4556,4.0,15.0,4733,20.0,71.0,3175,57.0,63.0,4829,53.0,42.0,4443,33.0,36.0,4913,28.0,22.0,4
,370.0,9,3611,16.0,51.0,3469,47.0,70.0,3169,8.0,33.0,3254,35.0,38.0,3117,32.0,18.0,4098,10.0,52.0,3
,200.0,10,4304,49.0,17.0,3302,2.0,73.0,3579,24.0,30.0,3334,12.0,60.0,3801,42.0,56.0,3994,60.0,74.0,1
,1050.0,11,3674,63.0,62.0,3435,11.0,11.0,4243,25.0,34.0,4556,4.0,15.0,4642,45.0,23.0,4071,37.0,65.0,3
,310.0,12,3188,22.0,14.0,3611,16.0,51.0,3845,31.0,40.0,3528,50.0,48.0,3604,51.0,25.0,3175,57.0,63.0,2
,2650.0,1,3334,12.0,60.0,4738,39.0,46.0,3117,32.0,18.0,3693,7.0,39.0,4806,1.0,67.0,4829,53.0,42.0,6
,1640.0,2,3175,57.0,63.0,3254,35.0,38.0,4773,29.0,57.0,3618,54.0,31.0,4784,48.0,75.0,3509,5.0,29.0,8
,3320.0,3,3801,42.0,56.0,4443,33.0,36.0,4071,37.0,65.0,4733,20.0,71.0,3994,60.0,74.0,4884,58.0,54.0,19
,240.0,4,3579,24.0,30.0,3299,43.0,28.0,4098,10.0,52.0,3483,19.0,64.0,4385,55.0,16.0,4913,28.0,22.0,2
,3150.0,5,3518,17.0,49.0,3435,11.0,11.0,4283,44.0,32.0,4829,53.0,42.0,3355,6.0,41.0,4642,45.0,23.0,8
,700.0,6,3528,50.0,48.0,3611,16.0,51.0,3693,7.0,39.0,3509,5.0,29.0,2983,52.0,13.0,3169,8.0,33.0,9
,1700.0,7,3604,51.0,25.0,3469,47.0,70.0,3254,35.0,38.0,4773,29.0,57.0,4884,58.0,54.0,4819,40.0,24.0,7
,200.0,8,4243,25.0,34.0,3117,32.0,18.0,4733,20.0,71.0,4738,39.0,46.0,4913,28.0,22.0,4784,48.0,75.0,2
,3830.0,9,4283,44.0,32.0,3518,17.0,49.0,3483,19.0,64.0,4443,33.0,36.0,3618,54.0,31.0,4806,1.0,67.0,23
,200.0,10,3611,16.0,51.0,3579,24.0,30.0,4642,45.0,23.0,3528,50.0,48.0,3801,42.0,56.0,4071,37.0,65.0,1
,7650.0,11,3435,11.0,11.0,3994,60.0,74.0,3175,57.0,63.0,3334,12.0,60.0,4243,25.0,34.0,3604,51.0,25.0,22
,6930.0,12,3188,22.0,14.0,4304,49.0,17.0,3674,63.0,62.0,3302,2.0,73.0,3845,31.0,40.0,4556,4.0,15.0,19
,390.0,1,3576,24.0,68.0,4669,51.0,31.0,4541,42.0,11.0,3755,12.0,40.0,3831,16.0,57.0,4485,33.0,46.0,4
,5120.0,2,4022,6.0,18.0,3477,35.0,13.0,4802,17.0,26.0,4254,25.0,51.0,4273,29.0,14.0,4708,63.0,36.0,21
,540.0,3,3921,20.0,38.0,3631,39.0,63.0,3659,22.0,55.0,3643,50.0,56.0,3303,5.0,25.0,4511,10.0,52.0,1
,450.0,4,3505,55.0,24.0,3655,45.0,17.0,3690,58.0,70.0,4402,34.0,41.0,4379,37.0,49.0,4798,44.0,54.0,4
,230.0,5,4475,11.0,48.0,3422,60.0,33.0,4251,19.0,53.0,4669,51.0,31.0,3916,48.0,42.0,4785,4.0,22.0,1
,790.0,6,3755,12.0,40.0,4116,49.0,75.0,3563,53.0,34.0,4258,31.0,23.0,4382,8.0,74.0,4353,57.0,69.0,13
,1930.0,7,3631,39.0,63.0,4792,1.0,71.0,4273,29.0,14.0,4485,33.0,46.0,4213,47.0,47.0,4768,52.0,28.0,23
,630.0,8,3245,54.0,73.0,4151,40.0,62.0,4511,10.0,52.0,4379,37.0,49.0,4802,17.0,26.0,3503,32.0,39.0,16
,750.0,9,3643,50.0,56.0,4452,56.0,15.0,3655,45.0,17.0,4335,28.0,32.0,3890,2.0,60.0,4541,42.0,11.0,19
,3170.0,10,4402,34.0,41.0,4258,31.0,23.0,3916,48.0,42.0,4116,49.0,75.0,4254,25.0,51.0,3303,5.0,25.0,18
,3220.0,11,3563,53.0,34.0,3921,20.0,38.0,3245,54.0,73.0,4475,11.0,48.0,3690,58.0,70.0,4382,8.0,74.0,21
,270.0,12,3422,60.0,33.0,3576,24.0,68.0,4022,6.0,18.0,3505,55.0,24.0,3659,22.0,55.0,4335,28.0,32.0,1
,1620.0,1,3659,22.0,55.0,4353,57.0,69.0,3503,32.0,39.0,4151,40.0,62.0,4251,19.0,53.0,3477,35.0,13.0,16
,2030.0,2,4452,56.0,15.0,4802,17.0,26.0,4213,47.0,47.0,3576,24.0,68.0,4798,44.0,54.0,3655,45.0,17.0,2
,3500.0,3,4382,8.0,74.0,4541,42.0,11.0,3422,60.0,33.0,4785,4.0,22.0,3921,20.0,38.0,4273,29.0,14.0,3
,5880.0,5,3690,58.0,70.0,3505,55.0,24.0,4792,1.0,71.0,4353,57.0,69.0,4669,51.0,31.0,4251,19.0,29.0,17
,1670.0,6,3916,48.0,42.0,4402,34.0,41.0,4379,37.0,49.0,3245,54.0,73.0,4022,6.0,18.0,3563,53.0,34.0,23
,620.0,7,3831,16.0,57.0,3503,32.0,39.0,3477,35.0,13.0,4798,44.0,54.0,4708,63.0,36.0,3755,12.0,40.0,3
,3030.0,8,3303,5.0,25.0,4785,4.0,22.0,4768,52.0,28.0,4213,47.0,47.0,4116,49.0,75.0,3643,50.0,56.0,25
,1000.0,9,4151,40.0,62.0,4254,25.0,51.0,4485,33.0,46.0,4452,56.0,15.0,4792,1.0,71.0,4258,31.0,23.0,2
,590.0,10,3890,2.0,60.0,3690,58.0,70.0,4022,6.0,18.0,3659,22.0,55.0,3631,39.0,63.0,3245,54.0,73.0,2
,4100.0,12,3505,55.0,24.0,3303,5.0,25.0,4254,25.0,51.0,3563,53.0,34.0,3422,60.0,33.0,4475,11.0,48.0,14
,1050.0,1,4335,28.0,32.0,4708,63.0,36.0,3831,16.0,57.0,3655,45.0,17.0,3643,50.0,56.0,4802,17.0,26.0,11
,670.0,2,3563,53.0,34.0,4485,33.0,46.0,4273,29.0,14.0,3505,55.0,24.0,4768,52.0,28.0,3916,48.0,42.0,2
,710.0,3,4258,31.0,23.0,4213,47.0,47.0,3576,24.0,68.0,4511,10.0,52.0,4402,34.0,41.0,4669,51.0,31.0,1
