,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,210.0,2,3297,14.0,14.0,3964,2.0,23.0,5008,42.0,55.0,3826,60.0,12.0,3310,33.0,29.0,5084,49.0,51.0,3
,340.0,3,3712,38.0,39.0,3553,24.0,58.0,3959,46.0,40.0,3663,7.0,47.0,4486,30.0,27.0,5111,48.0,37.0,11
,220.0,4,3717,54.0,15.0,4057,25.0,70.0,4198,50.0,42.0,4703,19.0,61.0,4815,5.0,63.0,5081,16.0,13.0,1
,290.0,5,4080,23.0,16.0,3868,37.0,68.0,2903,31.0,49.0,3945,34.0,45.0,3800,41.0,52.0,4292,6.0,41.0,4
,900.0,6,4633,47.0,20.0,3522,10.0,36.0,4437,28.0,26.0,5029,59.0,22.0,4583,52.0,62.0,4702,58.0,57.0,7
,4480.0,7,3265,11.0,66.0,3325,13.0,34.0,3463,29.0,17.0,3553,24.0,58.0,4461,45.0,24.0,5008,42.0,55.0,5
,390.0,8,4175,27.0,50.0,4815,5.0,63.0,3612,40.0,67.0,4486,30.0,27.0,3964,2.0,23.0,5025,20.0,21.0,1
,340.0,9,4395,17.0,69.0,3629,57.0,28.0,4292,6.0,41.0,4945,3.0,32.0,5084,49.0,51.0,4396,35.0,56.0,6
,310.0,10,3800,41.0,52.0,3663,7.0,47.0,3297,14.0,14.0,4702,58.0,57.0,3987,1.0,11.0,4057,25.0,70.0,2
,1980.0,11,3612,40.0,67.0,4703,19.0,61.0,3265,11.0,66.0,3868,37.0,68.0,3712,38.0,39.0,4423,43.0,44.0,12
,210.0,1,3717,54.0,15.0,3310,33.0,29.0,4461,45.0,24.0,5025,20.0,21.0,5029,59.0,22.0,3265,11.0,66.0,5
,990.0,2,4292,6.0,41.0,3463,29.0,17.0,3945,34.0,45.0,3959,46.0,40.0,4945,3.0,32.0,5081,16.0,13.0,19
,440.0,3,3629,57.0,28.0,4423,43.0,44.0,4080,23.0,16.0,4198,50.0,42.0,4175,27.0,50.0,3553,24.0,58.0,11
,3360.0,4,4437,28.0,26.0,4583,52.0,62.0,4395,17.0,69.0,3800,41.0,52.0,3325,13.0,34.0,5111,48.0,37.0,8
,3520.0,5,4057,25.0,70.0,3826,60.0,12.0,5029,59.0,22.0,5008,42.0,55.0,3522,10.0,36.0,4703,19.0,61.0,22
,3050.0,6,3463,29.0,17.0,4486,30.0,27.0,3987,1.0,11.0,5084,49.0,51.0,3297,14.0,14.0,4545,12.0,53.0,13
,690.0,8,4702,58.0,57.0,3945,34.0,45.0,3553,24.0,58.0,3717,54.0,15.0,5111,48.0,37.0,3868,37.0,68.0,2
,550.0,10,4080,23.0,16.0,3800,41.0,52.0,3712,38.0,39.0,4461,45.0,24.0,4703,19.0,61.0,3663,7.0,47.0,4
,220.0,11,3522,10.0,36.0,3959,46.0,40.0,4633,47.0,20.0,3629,57.0,28.0,4395,17.0,69.0,4486,30.0,27.0,1
,4510.0,12,3826,60.0,12.0,4702,58.0,57.0,4175,27.0,50.0,4396,35.0,56.0,4292,6.0,41.0,4583,52.0,62.0,8
,220.0,1,3826,60.0,12.0,4461,45.0,24.0,3663,7.0,47.0,3463,29.0,17.0,5081,16.0,13.0,5111,48.0,37.0,3
,250.0,2,4703,19.0,61.0,2903,31.0,49.0,4633,47.0,20.0,4437,28.0,26.0,5084,49.0,51.0,5029,59.0,22.0,3
,170.0,3,4702,58.0,57.0,5008,42.0,55.0,3717,54.0,15.0,3964,2.0,23.0,4057,25.0,70.0,3310,33.0,29.0,2
,290.0,4,3959,46.0,40.0,3712,38.0,39.0,4396,35.0,56.0,3987,1.0,11.0,5025,20.0,21.0,4545,12.0,53.0,3
,1210.0,5,4583,52.0,62.0,4080,23.0,16.0,4945,3.0,32.0,4461,45.0,24.0,3868,37.0,68.0,3522,10.0,36.0,10
,2460.0,6,3553,24.0,58.0,3612,40.0,67.0,4815,5.0,18.0,3297,14.0,14.0,4633,47.0,20.0,4175,27.0,50.0,12
,1380.0,7,3663,7.0,47.0,4395,17.0,69.0,3310,33.0,29.0,3325,13.0,34.0,3945,34.0,45.0,5084,49.0,51.0,4
