,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1470.0,12,3514,7.0,65.0,4191,62.0,54.0,3572,47.0,56.0,3290,41.0,52.0,3862,50.0,74.0,4457,18.0,53.0,11
,360.0,1,3862,50.0,74.0,3368,56.0,33.0,3170,46.0,48.0,3660,53.0,44.0,4632,52.0,34.0,4774,14.0,72.0,4
,1680.0,2,4191,62.0,54.0,3189,6.0,32.0,4595,17.0,35.0,2876,61.0,31.0,2816,38.0,62.0,4745,20.0,67.0,24
,1680.0,3,4167,42.0,55.0,3397,57.0,36.0,3434,11.0,42.0,3745,48.0,43.0,4292,36.0,70.0,4753,1.0,40.0,16
,410.0,4,3290,41.0,52.0,3005,5.0,75.0,3338,63.0,61.0,3789,34.0,51.0,4012,13.0,73.0,4777,43.0,37.0,4
,350.0,5,3233,49.0,63.0,4163,33.0,41.0,2997,28.0,64.0,4663,59.0,45.0,4774,14.0,72.0,3535,21.0,68.0,6
,840.0,6,3684,30.0,49.0,4457,18.0,53.0,3189,6.0,32.0,4632,52.0,34.0,3372,26.0,60.0,4356,40.0,47.0,26
,290.0,8,4236,35.0,50.0,3660,53.0,44.0,3789,34.0,51.0,3368,56.0,33.0,4777,43.0,37.0,3745,48.0,43.0,1
,1570.0,9,3397,57.0,36.0,3170,46.0,48.0,4663,59.0,45.0,2816,38.0,62.0,4745,20.0,67.0,3338,63.0,61.0,1
,1660.0,10,4163,33.0,41.0,3862,50.0,74.0,4167,42.0,55.0,4012,13.0,73.0,4191,62.0,54.0,3684,30.0,49.0,5
,570.0,12,4472,25.0,66.0,4410,24.0,57.0,3572,47.0,56.0,3641,45.0,39.0,3514,7.0,65.0,2992,8.0,69.0,4
,270.0,1,3550,2.0,18.0,4607,35.0,17.0,4670,17.0,23.0,3922,52.0,54.0,4449,54.0,71.0,4315,44.0,72.0,1
,28850.0,2,4432,51.0,19.0,2380,61.0,14.0,3951,27.0,63.0,3966,6.0,24.0,3976,12.0,65.0,4720,24.0,55.0,21
,2280.0,3,3890,26.0,74.0,2907,15.0,60.0,3952,59.0,68.0,4590,34.0,51.0,4057,42.0,28.0,3846,30.0,15.0,16
,400.0,4,3942,28.0,30.0,4060,50.0,66.0,4366,47.0,11.0,4510,65.0,73.0,4578,8.0,21.0,4327,20.0,61.0,1
,220.0,5,4271,46.0,59.0,3959,45.0,75.0,3670,56.0,57.0,2885,18.0,70.0,4291,60.0,13.0,3729,7.0,56.0,6
,1200.0,6,2883,11.0,62.0,4260,62.0,58.0,3976,12.0,65.0,4330,40.0,29.0,4315,44.0,72.0,3559,14.0,67.0,19
