,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
6205,13.0,6.0,118.0,75760.0,55300.0,107.0,553.0,136.998191681736,5.063291139240507,28.0,67.0
6206,13.0,6.0,119.0,85250.0,54600.0,107.0,546.0,156.13553113553112,4.945054945054945,27.0,68.0
6207,13.0,6.0,120.0,66200.0,47200.0,107.0,472.0,140.25423728813558,5.084745762711865,24.0,69.0
6208,13.0,6.0,121.0,59110.0,41300.0,107.0,413.0,143.12348668280873,5.326876513317192,22.0,70.0
6209,13.0,6.0,122.0,61270.0,38500.0,107.0,385.0,159.14285714285714,6.233766233766234,24.0,71.0
6280,13.0,7.0,94.0,282720.0,249600.0,107.0,2496.0,113.26923076923076,3.525641025641025,88.0,43.0
6293,13.0,7.0,107.0,169900.0,144300.0,107.0,1443.0,117.74081774081776,4.227304227304227,61.0,56.0
6294,13.0,7.0,108.0,167090.0,138100.0,107.0,1381.0,120.99203475742216,4.272266473569877,59.0,57.0
6295,13.0,7.0,109.0,162170.0,134500.0,107.0,1345.0,120.5724907063197,4.237918215613383,57.0,58.0
6296,13.0,7.0,110.0,145160.0,127000.0,107.0,1270.0,114.2992125984252,4.2519685039370065,54.0,59.0
6297,13.0,7.0,111.0,139270.0,125800.0,107.0,1258.0,110.7074721780604,4.0540540540540535,51.0,60.0
6298,13.0,7.0,112.0,141050.0,111400.0,107.0,1114.0,126.6157989228007,4.488330341113107,50.0,61.0
6299,13.0,7.0,113.0,141020.0,113200.0,107.0,1132.0,124.57597173144876,4.5053003533568905,51.0,62.0
6300,13.0,7.0,114.0,138200.0,103600.0,107.0,1036.0,133.3976833976834,4.729729729729731,49.0,63.0
6301,13.0,7.0,115.0,117020.0,99000.0,107.0,990.0,118.20202020202021,4.4444444444444455,44.0,64.0
6302,13.0,7.0,116.0,110350.0,86500.0,107.0,865.0,127.57225433526013,4.624277456647398,40.0,65.0
6303,13.0,7.0,117.0,112200.0,82100.0,107.0,821.0,136.6626065773447,4.8721071863580985,40.0,66.0
6304,13.0,7.0,118.0,79620.0,70600.0,107.0,706.0,112.77620396600568,4.2492917847025495,30.0,67.0
6305,13.0,7.0,119.0,94080.0,66300.0,107.0,663.0,141.90045248868782,4.826546003016592,32.0,68.0
6306,13.0,7.0,120.0,82520.0,63200.0,107.0,632.0,130.56962025316457,4.746835443037975,30.0,69.0
6307,13.0,7.0,121.0,73380.0,56300.0,107.0,563.0,130.33747779751332,4.6181172291296635,26.0,70.0
6308,13.0,7.0,122.0,87720.0,50600.0,107.0,506.0,173.3596837944664,5.731225296442688,29.0,71.0
6309,13.0,7.0,123.0,70870.0,45300.0,107.0,453.0,156.4459161147903,5.518763796909492,25.0,72.0
6310,13.0,7.0,124.0,67030.0,46000.0,107.0,460.0,145.7173913043478,5.434782608695652,25.0,73.0
6378,13.0,8.0,93.0,287970.0,250500.0,107.0,2505.0,114.95808383233532,3.6327345309381234,91.0,42.0
6393,13.0,8.0,108.0,169410.0,143700.0,107.0,1437.0,117.89144050104383,4.244954766875435,61.0,57.0
6394,13.0,8.0,109.0,154440.0,137200.0,107.0,1372.0,112.5655976676385,4.008746355685132,55.0,58.0
6395,13.0,8.0,110.0,157430.0,135300.0,107.0,1353.0,116.35624538063564,4.065040650406504,55.0,59.0
6396,13.0,8.0,111.0,149580.0,130800.0,107.0,1308.0,114.35779816513764,4.128440366972478,54.0,60.0
6397,13.0,8.0,112.0,149970.0,123500.0,107.0,1235.0,121.4331983805668,4.2105263157894735,52.0,61.0
6398,13.0,8.0,113.0,153770.0,119800.0,107.0,1198.0,128.35559265442404,4.590984974958262,55.0,62.0
6399,13.0,8.0,114.0,139030.0,113700.0,107.0,1137.0,122.27792436235708,4.485488126649076,51.0,63.0
6400,13.0,8.0,115.0,133610.0,109600.0,107.0,1096.0,121.90693430656935,4.37956204379562,48.0,64.0
6401,13.0,8.0,116.0,119820.0,100800.0,107.0,1008.0,118.86904761904762,4.563492063492063,46.0,65.0
6402,13.0,8.0,117.0,113880.0,93700.0,107.0,937.0,121.5368196371398,4.589114194236927,43.0,66.0
6403,13.0,8.0,118.0,109430.0,78500.0,107.0,785.0,139.4012738853503,4.968152866242039,39.0,67.0
6404,13.0,8.0,119.0,107530.0,80100.0,107.0,801.0,134.2446941323346,4.744069912609239,38.0,68.0
6405,13.0,8.0,120.0,109210.0,73500.0,107.0,735.0,148.5850340136054,5.306122448979592,39.0,69.0
6406,13.0,8.0,121.0,93210.0,69200.0,107.0,692.0,134.6965317919075,4.76878612716763,33.0,70.0
6407,13.0,8.0,122.0,78310.0,62500.0,107.0,625.0,125.296,4.64,29.0,71.0
6408,13.0,8.0,123.0,72400.0,55600.0,107.0,556.0,130.21582733812951,5.035971223021583,28.0,72.0
6409,13.0,8.0,124.0,71190.0,53800.0,107.0,538.0,132.32342007434946,5.018587360594796,27.0,73.0
6410,13.0,8.0,125.0,63890.0,46100.0,107.0,461.0,138.59002169197396,5.42299349240781,25.0,74.0
6411,13.0,8.0,126.0,58080.0,45300.0,107.0,453.0,128.21192052980132,5.298013245033113,24.0,75.0
6412,13.0,8.0,127.0,54200.0,39900.0,107.0,399.0,135.83959899749374,5.764411027568923,23.0,76.0
6414,13.0,8.0,129.0,50530.0,37300.0,107.0,373.0,135.46916890080428,5.898123324396782,22.0,78.0
6775,14.0,7.0,94.0,249750.0,221100.0,108.0,2211.0,112.95793758480326,3.844414292175486,85.0,43.0
9488,20.0,4.0,134.0,18030.0,14500.0,23.0,145.0,124.34482758620692,3.4482758620689653,5.0,83.0
9490,20.0,4.0,136.0,18030.0,10800.0,23.0,108.0,166.94444444444446,4.62962962962963,5.0,85.0
9577,20.0,5.0,124.0,55840.0,50700.0,23.0,507.0,110.13806706114396,1.5779092702169626,8.0,73.0
9578,20.0,5.0,125.0,71190.0,46200.0,23.0,462.0,154.0909090909091,1.9480519480519483,9.0,74.0
9579,20.0,5.0,126.0,49760.0,43600.0,23.0,436.0,114.12844036697248,1.834862385321101,8.0,75.0
9698,20.0,6.0,146.0,18030.0,15400.0,23.0,154.0,117.07792207792208,3.2467532467532463,5.0,95.0
9889,20.0,8.0,139.0,49760.0,36700.0,23.0,367.0,135.58583106267028,2.17983651226158,8.0,88.0
9890,20.0,8.0,140.0,49760.0,37200.0,23.0,372.0,133.76344086021504,2.1505376344086025,8.0,89.0
9891,20.0,8.0,141.0,49760.0,37200.0,23.0,372.0,133.76344086021504,2.1505376344086025,8.0,90.0
10178,21.0,6.0,131.0,29730.0,24700.0,91.0,247.0,120.36437246963564,8.502024291497975,21.0,80.0
10179,21.0,6.0,132.0,29020.0,24200.0,91.0,242.0,119.91735537190084,8.264462809917356,20.0,81.0
10387,21.0,8.0,142.0,27770.0,25000.0,91.0,250.0,111.08,8.0,20.0,91.0
13443,28.0,4.0,129.0,42430.0,30400.0,19.0,304.0,139.57236842105266,2.302631578947368,7.0,78.0
13444,28.0,4.0,130.0,36420.0,26800.0,19.0,268.0,135.8955223880597,1.8656716417910448,5.0,79.0
13445,28.0,4.0,131.0,36420.0,21900.0,19.0,219.0,166.3013698630137,2.28310502283105,5.0,80.0
13446,28.0,4.0,132.0,36420.0,21900.0,19.0,219.0,166.3013698630137,2.28310502283105,5.0,81.0
13447,28.0,4.0,133.0,36420.0,19500.0,19.0,195.0,186.7692307692308,2.564102564102564,5.0,82.0
13448,28.0,4.0,134.0,36420.0,24700.0,19.0,247.0,147.4493927125506,2.0242914979757085,5.0,83.0
13449,28.0,4.0,135.0,36420.0,24700.0,19.0,247.0,147.4493927125506,2.0242914979757085,5.0,84.0
13450,28.0,4.0,136.0,36420.0,20400.0,19.0,204.0,178.52941176470588,2.4509803921568634,5.0,85.0
13451,28.0,4.0,137.0,36420.0,15600.0,19.0,156.0,233.46153846153848,3.205128205128205,5.0,86.0
13452,28.0,4.0,138.0,36420.0,15600.0,19.0,156.0,233.46153846153848,3.205128205128205,5.0,87.0
13453,28.0,4.0,139.0,36420.0,17200.0,19.0,172.0,211.7441860465116,2.9069767441860463,5.0,88.0
13454,28.0,4.0,140.0,36420.0,14700.0,19.0,147.0,247.75510204081638,3.4013605442176877,5.0,89.0
13455,28.0,4.0,141.0,36420.0,14700.0,19.0,147.0,247.75510204081638,3.4013605442176877,5.0,90.0
13456,28.0,4.0,142.0,36420.0,13000.0,19.0,130.0,280.15384615384613,3.8461538461538463,5.0,91.0
13457,28.0,4.0,143.0,36420.0,13000.0,19.0,130.0,280.15384615384613,3.8461538461538463,5.0,92.0
13458,28.0,4.0,144.0,36420.0,12500.0,19.0,125.0,291.36,4.0,5.0,93.0
13459,28.0,4.0,145.0,27400.0,10900.0,19.0,109.0,251.37614678899087,3.669724770642202,4.0,94.0
13460,28.0,4.0,146.0,27400.0,10900.0,19.0,109.0,251.37614678899087,3.669724770642202,4.0,95.0
