,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
6109,13.0,5.0,121.0,43810.0,24300.0,107.0,243.0,180.2880658436214,7.4074074074074066,18.0,70.0
6193,13.0,6.0,106.0,164750.0,145600.0,107.0,1456.0,113.15247252747255,3.9835164835164827,58.0,55.0
6194,13.0,6.0,107.0,159760.0,137400.0,107.0,1374.0,116.27365356623,4.148471615720524,57.0,56.0
6195,13.0,6.0,108.0,165360.0,132300.0,107.0,1323.0,124.98866213151926,4.459561602418747,59.0,57.0
6196,13.0,6.0,109.0,157460.0,128100.0,107.0,1281.0,122.91959406713505,4.4496487119437935,57.0,58.0
6197,13.0,6.0,110.0,144390.0,116500.0,107.0,1165.0,123.93991416309014,4.4635193133047215,52.0,59.0
6198,13.0,6.0,111.0,131930.0,115600.0,107.0,1156.0,114.12629757785466,4.1522491349480966,48.0,60.0
6199,13.0,6.0,112.0,127000.0,104400.0,107.0,1044.0,121.64750957854406,4.406130268199234,46.0,61.0
6200,13.0,6.0,113.0,119970.0,99600.0,107.0,996.0,120.4518072289157,4.417670682730924,44.0,62.0
6201,13.0,6.0,114.0,126540.0,91100.0,107.0,911.0,138.90230515916576,4.829857299670691,44.0,63.0
6202,13.0,6.0,115.0,102840.0,85100.0,107.0,851.0,120.8460634547591,4.3478260869565215,37.0,64.0
6203,13.0,6.0,116.0,103470.0,73100.0,107.0,731.0,141.5458276333789,4.9247606019151835,36.0,65.0
6204,13.0,6.0,117.0,96290.0,65500.0,107.0,655.0,147.00763358778624,4.885496183206106,32.0,66.0
6205,13.0,6.0,118.0,75760.0,55300.0,107.0,553.0,136.998191681736,5.063291139240507,28.0,67.0
6206,13.0,6.0,119.0,84580.0,53000.0,107.0,530.0,159.58490566037736,4.905660377358491,26.0,68.0
6207,13.0,6.0,120.0,68970.0,47400.0,107.0,474.0,145.50632911392404,5.063291139240507,24.0,69.0
6208,13.0,6.0,121.0,61420.0,41000.0,107.0,410.0,149.8048780487805,5.609756097560977,23.0,70.0
6209,13.0,6.0,122.0,61300.0,37800.0,107.0,378.0,162.16931216931215,6.349206349206349,24.0,71.0
6210,13.0,6.0,123.0,46520.0,32400.0,107.0,324.0,143.58024691358025,5.5555555555555545,18.0,72.0
6211,13.0,6.0,124.0,47660.0,28400.0,107.0,284.0,167.81690140845072,6.690140845070423,19.0,73.0
6212,13.0,6.0,125.0,46160.0,24800.0,107.0,248.0,186.1290322580645,7.258064516129032,18.0,74.0
6280,13.0,7.0,94.0,278270.0,249500.0,107.0,2495.0,111.5310621242485,3.486973947895792,87.0,43.0
6281,13.0,7.0,95.0,264010.0,237900.0,107.0,2379.0,110.97519966372423,3.5308953341740232,84.0,44.0
6293,13.0,7.0,107.0,167370.0,145300.0,107.0,1453.0,115.18926359256709,4.129387474191328,60.0,56.0
6294,13.0,7.0,108.0,169850.0,139100.0,107.0,1391.0,122.10639827462258,4.313443565780013,60.0,57.0
6295,13.0,7.0,109.0,163600.0,135100.0,107.0,1351.0,121.09548482605476,4.293116210214656,58.0,58.0
6296,13.0,7.0,110.0,143480.0,127300.0,107.0,1273.0,112.71013354281227,4.163393558523174,53.0,59.0
6297,13.0,7.0,111.0,140270.0,125200.0,107.0,1252.0,112.03674121405753,3.9936102236421718,50.0,60.0
6298,13.0,7.0,112.0,144220.0,114800.0,107.0,1148.0,125.62717770034844,4.529616724738676,52.0,61.0
6299,13.0,7.0,113.0,142020.0,112300.0,107.0,1123.0,126.46482635796973,4.452359750667854,50.0,62.0
6300,13.0,7.0,114.0,136240.0,102500.0,107.0,1025.0,132.91707317073173,4.682926829268292,48.0,63.0
6301,13.0,7.0,115.0,117320.0,97800.0,107.0,978.0,119.95910020449898,4.4989775051124745,44.0,64.0
6302,13.0,7.0,116.0,112600.0,86700.0,107.0,867.0,129.8731257208766,4.728950403690888,41.0,65.0
6303,13.0,7.0,117.0,111030.0,82300.0,107.0,823.0,134.9088699878493,4.738760631834751,39.0,66.0
6304,13.0,7.0,118.0,87800.0,68900.0,107.0,689.0,127.4310595065312,4.78955007256894,33.0,67.0
6305,13.0,7.0,119.0,95900.0,66900.0,107.0,669.0,143.34828101644246,5.0822122571001485,34.0,68.0
6306,13.0,7.0,120.0,79530.0,61300.0,107.0,613.0,129.7389885807504,4.567699836867863,28.0,69.0
6307,13.0,7.0,121.0,76510.0,56100.0,107.0,561.0,136.38146167557932,4.81283422459893,27.0,70.0
6308,13.0,7.0,122.0,86620.0,49200.0,107.0,492.0,176.0569105691057,5.894308943089431,29.0,71.0
6309,13.0,7.0,123.0,75800.0,43800.0,107.0,438.0,173.0593607305936,5.707762557077626,25.0,72.0
6310,13.0,7.0,124.0,65210.0,44300.0,107.0,443.0,147.20090293453725,5.643340857787812,25.0,73.0
6311,13.0,7.0,125.0,47660.0,35700.0,107.0,357.0,133.50140056022408,5.322128851540616,19.0,74.0
6312,13.0,7.0,126.0,53220.0,34900.0,107.0,349.0,152.49283667621773,6.0171919770773625,21.0,75.0
6313,13.0,7.0,127.0,43860.0,32800.0,107.0,328.0,133.71951219512195,5.487804878048781,18.0,76.0
6314,13.0,7.0,128.0,44850.0,29300.0,107.0,293.0,153.07167235494882,6.4846416382252565,19.0,77.0
6315,13.0,7.0,129.0,46160.0,28800.0,107.0,288.0,160.27777777777774,6.25,18.0,78.0
6316,13.0,7.0,130.0,45010.0,22100.0,107.0,221.0,203.66515837104072,7.6923076923076925,17.0,79.0
6378,13.0,8.0,93.0,285930.0,250000.0,107.0,2500.0,114.372,3.6,90.0,42.0
6379,13.0,8.0,94.0,281620.0,243700.0,107.0,2437.0,115.56011489536316,3.6109971276159216,88.0,43.0
6380,13.0,8.0,95.0,256600.0,228700.0,107.0,2287.0,112.19938784433756,3.585483165719283,82.0,44.0
6394,13.0,8.0,109.0,162450.0,137900.0,107.0,1379.0,117.8027556200145,4.133430021754895,57.0,58.0
6396,13.0,8.0,111.0,146320.0,129700.0,107.0,1297.0,112.81418658442558,4.086353122590594,53.0,60.0
6397,13.0,8.0,112.0,147550.0,121300.0,107.0,1213.0,121.64056059356967,4.204451772464963,51.0,61.0
6398,13.0,8.0,113.0,148150.0,119300.0,107.0,1193.0,124.18273260687343,4.526404023470243,54.0,62.0
6399,13.0,8.0,114.0,126680.0,112500.0,107.0,1125.0,112.60444444444445,4.177777777777777,47.0,63.0
6400,13.0,8.0,115.0,135020.0,107300.0,107.0,1073.0,125.83410997204099,4.6598322460391435,50.0,64.0
6401,13.0,8.0,116.0,126490.0,97400.0,107.0,974.0,129.86652977412732,4.928131416837783,48.0,65.0
6402,13.0,8.0,117.0,121560.0,91000.0,107.0,910.0,133.58241758241758,4.835164835164836,44.0,66.0
6403,13.0,8.0,118.0,106320.0,79100.0,107.0,791.0,134.41213653603037,4.804045512010113,38.0,67.0
6404,13.0,8.0,119.0,106310.0,80300.0,107.0,803.0,132.39103362391035,4.732254047322541,38.0,68.0
6405,13.0,8.0,120.0,102200.0,72600.0,107.0,726.0,140.77134986225894,4.958677685950414,36.0,69.0
6406,13.0,8.0,121.0,97950.0,66800.0,107.0,668.0,146.6317365269461,4.940119760479042,33.0,70.0
