,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2330.0,1,4052,13.0,29.0,3020,34.0,25.0,3036,12.0,49.0,4917,63.0,41.0,4380,74.0,70.0,5054,20.0,13.0,8
,10200.0,2,3915,64.0,53.0,4163,70.0,48.0,5011,58.0,66.0,4195,62.0,75.0,3161,19.0,56.0,3385,56.0,54.0,63
,1990.0,3,4816,17.0,14.0,4657,38.0,20.0,3757,61.0,22.0,4425,71.0,16.0,4466,69.0,26.0,5067,68.0,73.0,6
,550.0,4,4166,32.0,21.0,3885,39.0,46.0,4768,15.0,65.0,3617,75.0,30.0,3443,24.0,71.0,4790,50.0,67.0,4
,1360.0,5,4284,22.0,50.0,4239,23.0,40.0,4835,11.0,72.0,3696,35.0,11.0,4526,59.0,39.0,4957,65.0,57.0,23
,730.0,6,4299,67.0,27.0,3430,40.0,61.0,4340,55.0,36.0,3036,12.0,49.0,5070,29.0,23.0,4650,57.0,69.0,4
,3380.0,7,3537,30.0,59.0,5011,58.0,66.0,3974,72.0,64.0,5067,68.0,73.0,3020,34.0,25.0,4811,46.0,32.0,17
,7550.0,8,3443,24.0,71.0,4209,54.0,45.0,4917,63.0,41.0,3161,19.0,56.0,4607,51.0,63.0,4899,25.0,38.0,21
,490.0,10,3385,56.0,54.0,4526,59.0,39.0,4816,17.0,14.0,4790,50.0,67.0,4340,55.0,36.0,4195,62.0,75.0,5
,1890.0,11,4239,23.0,40.0,4052,13.0,29.0,4657,38.0,20.0,3430,40.0,61.0,4299,67.0,27.0,3885,39.0,46.0,22
,1190.0,12,4650,57.0,69.0,4166,32.0,21.0,4466,69.0,26.0,4607,51.0,63.0,4835,11.0,72.0,3915,64.0,53.0,5
,570.0,2,3430,40.0,61.0,3036,12.0,49.0,3696,35.0,11.0,4768,15.0,65.0,4607,51.0,63.0,5054,20.0,13.0,1
,550.0,3,4163,70.0,48.0,4195,62.0,75.0,4917,63.0,41.0,4299,67.0,27.0,4526,59.0,39.0,3537,30.0,59.0,3
,24220.0,4,3022,27.0,60.0,3915,64.0,53.0,4899,25.0,38.0,3020,34.0,25.0,4811,46.0,32.0,3617,75.0,30.0,98
,34610.0,5,3974,72.0,64.0,4340,55.0,36.0,3161,19.0,56.0,4425,71.0,16.0,4380,74.0,70.0,4166,32.0,21.0,27
,9340.0,7,4835,11.0,72.0,4899,25.0,38.0,3537,30.0,59.0,5054,20.0,13.0,3036,12.0,49.0,3443,24.0,71.0,27
,740.0,8,4380,74.0,70.0,4957,65.0,57.0,4596,42.0,42.0,3757,61.0,22.0,4768,15.0,65.0,3696,35.0,11.0,6
,1090.0,9,4811,46.0,32.0,3161,19.0,56.0,4209,54.0,45.0,4163,70.0,48.0,4425,71.0,16.0,5067,68.0,73.0,5
,630.0,10,4526,59.0,39.0,4657,38.0,20.0,4340,55.0,36.0,3915,64.0,53.0,4835,11.0,72.0,4299,67.0,27.0,1
,4980.0,11,4166,32.0,21.0,3430,40.0,61.0,3885,39.0,46.0,4195,62.0,75.0,4790,50.0,67.0,4596,42.0,42.0,7
,2030.0,12,4650,57.0,69.0,3385,56.0,54.0,4052,13.0,29.0,4239,23.0,40.0,4816,17.0,14.0,4466,69.0,26.0,3
,8530.0,1,3350,51.0,31.0,4153,63.0,50.0,3846,30.0,62.0,3661,35.0,55.0,3878,12.0,60.0,5064,65.0,52.0,12
,22750.0,2,4384,19.0,66.0,3458,29.0,26.0,3562,15.0,58.0,4375,17.0,18.0,3581,69.0,13.0,4950,38.0,24.0,20
,880.0,4,4064,24.0,27.0,3731,61.0,22.0,4966,36.0,43.0,3752,55.0,59.0,4041,68.0,16.0,5083,48.0,32.0,9
,800.0,5,3775,70.0,11.0,3942,32.0,36.0,4153,63.0,50.0,4263,62.0,75.0,4592,39.0,64.0,3273,11.0,38.0,32
,7900.0,6,3246,25.0,14.0,4950,38.0,24.0,4136,74.0,19.0,4703,42.0,56.0,3846,30.0,62.0,4264,64.0,51.0,12
,7150.0,7,3878,12.0,60.0,3684,67.0,37.0,3372,56.0,68.0,3458,29.0,26.0,4133,22.0,17.0,4675,18.0,70.0,61
,34700.0,8,3661,35.0,55.0,3581,69.0,13.0,3427,23.0,74.0,4789,75.0,57.0,4278,34.0,49.0,3571,59.0,69.0,52
,1570.0,9,4592,39.0,64.0,2930,50.0,30.0,3350,51.0,31.0,3559,72.0,35.0,4966,36.0,43.0,3562,15.0,58.0,1
,46960.0,10,4041,68.0,16.0,4384,19.0,66.0,4394,54.0,23.0,3273,11.0,38.0,4158,71.0,44.0,5055,45.0,28.0,53
,960.0,11,4375,17.0,18.0,3901,20.0,33.0,4259,58.0,34.0,4136,74.0,19.0,4708,57.0,29.0,4251,13.0,21.0,6
,800.0,12,3942,32.0,36.0,3427,23.0,74.0,4064,24.0,27.0,3684,67.0,37.0,4015,46.0,71.0,4703,42.0,56.0,7
,6850.0,1,3684,67.0,37.0,3372,56.0,68.0,4251,13.0,21.0,3775,70.0,11.0,3559,72.0,35.0,5083,48.0,32.0,43
,1970.0,2,4015,46.0,71.0,4394,54.0,23.0,3942,32.0,36.0,3350,51.0,31.0,3901,20.0,33.0,3752,55.0,59.0,7
,3210.0,3,3427,23.0,74.0,3246,25.0,14.0,4789,75.0,57.0,4259,58.0,34.0,5055,45.0,28.0,4384,19.0,66.0,64
,2420.0,4,4136,74.0,19.0,3930,40.0,12.0,4708,57.0,29.0,5064,65.0,52.0,4263,62.0,75.0,3661,35.0,55.0,16
,97240.0,5,3571,59.0,69.0,4064,24.0,27.0,2930,50.0,30.0,4133,22.0,17.0,4950,38.0,24.0,3372,56.0,68.0,91
,13530.0,6,4675,18.0,70.0,4592,39.0,64.0,4264,64.0,51.0,4394,54.0,23.0,5083,48.0,32.0,3731,61.0,22.0,61
,930.0,7,4158,71.0,44.0,3559,72.0,35.0,4278,34.0,49.0,3846,30.0,62.0,3350,51.0,31.0,4259,58.0,34.0,5
,8220.0,8,4263,62.0,75.0,3752,55.0,59.0,3684,67.0,37.0,3562,15.0,58.0,4153,63.0,50.0,4041,68.0,16.0,4
,4660.0,9,2930,50.0,30.0,4703,42.0,56.0,3878,12.0,60.0,3901,20.0,33.0,5064,65.0,52.0,3458,29.0,26.0,32
,9530.0,10,4708,57.0,29.0,4264,64.0,51.0,3571,59.0,69.0,3427,23.0,74.0,3775,70.0,11.0,4375,17.0,18.0,31
,4910.0,11,3273,11.0,38.0,4675,18.0,70.0,3930,40.0,12.0,3246,25.0,14.0,4064,24.0,27.0,4966,36.0,43.0,53
,31010.0,12,3562,15.0,58.0,4278,34.0,49.0,3731,61.0,22.0,4384,19.0,66.0,4136,74.0,19.0,4133,22.0,17.0,66
,4080.0,1,4703,42.0,56.0,4041,68.0,16.0,3901,20.0,33.0,4950,38.0,24.0,4675,18.0,70.0,5055,45.0,28.0,14
,1550.0,2,4136,74.0,19.0,3273,11.0,38.0,2930,50.0,30.0,4015,46.0,71.0,4259,58.0,34.0,4158,71.0,44.0,15
,4870.0,4,4278,34.0,49.0,3684,67.0,37.0,3246,25.0,14.0,4153,63.0,50.0,3661,35.0,55.0,4708,57.0,29.0,23
,3540.0,5,4966,36.0,43.0,3846,30.0,62.0,4384,19.0,66.0,4264,64.0,51.0,3458,29.0,26.0,4263,62.0,75.0,1
,700.0,6,3901,20.0,33.0,3731,61.0,22.0,4158,71.0,44.0,4064,24.0,27.0,4789,75.0,57.0,5064,65.0,52.0,9
,5410.0,7,4950,38.0,24.0,4259,58.0,34.0,4133,22.0,17.0,3878,12.0,60.0,4394,54.0,23.0,5083,48.0,32.0,41
,760.0,8,4251,13.0,21.0,3562,15.0,40.0,3752,55.0,59.0,3372,56.0,68.0,4703,42.0,56.0,2930,50.0,30.0,3
,1320.0,9,4153,63.0,50.0,4136,74.0,19.0,4375,17.0,18.0,4041,68.0,16.0,3427,23.0,74.0,3846,30.0,62.0,21
,1370.0,10,4789,75.0,57.0,3350,51.0,31.0,4675,18.0,70.0,3571,59.0,69.0,3273,11.0,38.0,3942,32.0,36.0,105
,10590.0,11,3731,61.0,22.0,3775,70.0,11.0,3458,29.0,26.0,4592,39.0,64.0,5055,45.0,28.0,4015,46.0,71.0,55
,1600.0,12,4064,24.0,27.0,3930,40.0,12.0,4263,62.0,75.0,4278,34.0,49.0,4251,13.0,21.0,4394,54.0,23.0,12
,2070.0,1,3562,15.0,40.0,3571,59.0,69.0,4708,57.0,29.0,5064,65.0,52.0,3372,56.0,68.0,4153,63.0,50.0,9
,1640.0,2,4278,34.0,49.0,3427,23.0,74.0,3661,35.0,55.0,3458,29.0,26.0,4264,64.0,51.0,4592,39.0,64.0,5
,12910.0,3,4259,58.0,34.0,3775,70.0,11.0,4133,22.0,17.0,4675,18.0,70.0,3752,55.0,59.0,4136,74.0,19.0,103
,22280.0,4,4015,46.0,71.0,3350,51.0,31.0,4041,68.0,16.0,2930,50.0,30.0,3901,20.0,33.0,5083,48.0,32.0,25
,2650.0,5,3846,30.0,62.0,4375,17.0,18.0,4158,71.0,44.0,3731,61.0,22.0,3942,32.0,36.0,5055,45.0,28.0,83
,1340.0,6,3559,72.0,35.0,4703,42.0,56.0,4966,36.0,43.0,3684,67.0,37.0,4278,34.0,49.0,3930,40.0,12.0,22
,5060.0,7,4394,54.0,23.0,3661,35.0,55.0,3273,11.0,38.0,3562,15.0,40.0,3246,25.0,14.0,3775,70.0,11.0,65
,4560.0,8,3372,56.0,68.0,4384,19.0,66.0,4950,38.0,24.0,4259,58.0,34.0,4789,75.0,57.0,3350,51.0,31.0,70
,820.0,10,3458,29.0,26.0,4251,13.0,21.0,3559,72.0,35.0,5083,48.0,32.0,3571,59.0,69.0,4064,24.0,27.0,18
,1790.0,11,4264,64.0,51.0,4263,62.0,75.0,4394,54.0,23.0,5055,45.0,28.0,4708,57.0,29.0,3684,67.0,37.0,21
,1900.0,12,3942,32.0,36.0,4133,22.0,17.0,4703,42.0,56.0,3246,25.0,14.0,4384,19.0,66.0,3878,12.0,60.0,6
,1860.0,1,4015,46.0,71.0,4789,75.0,57.0,3559,72.0,35.0,3846,30.0,62.0,4592,39.0,64.0,5055,45.0,28.0,13
,5370.0,2,4384,19.0,66.0,2930,50.0,30.0,4950,38.0,24.0,3273,11.0,38.0,3878,12.0,60.0,4278,34.0,49.0,20
,2380.0,3,3427,23.0,74.0,3661,35.0,55.0,3562,15.0,40.0,4153,63.0,50.0,4703,42.0,56.0,3930,40.0,12.0,8
,300.0,4,4136,74.0,19.0,3458,29.0,26.0,3752,55.0,59.0,4708,57.0,29.0,3571,59.0,69.0,3901,20.0,33.0,1
,17460.0,5,4263,62.0,75.0,4251,13.0,21.0,3942,32.0,36.0,4133,22.0,17.0,5064,65.0,52.0,4394,54.0,23.0,4
,1280.0,6,4259,58.0,34.0,4375,17.0,18.0,4158,71.0,44.0,4064,24.0,27.0,4041,68.0,16.0,3246,25.0,14.0,11
,7200.0,7,3846,30.0,62.0,3372,56.0,68.0,4153,63.0,50.0,3878,12.0,60.0,3775,70.0,11.0,5083,48.0,32.0,65
,2080.0,8,3350,51.0,31.0,3571,59.0,69.0,4264,64.0,51.0,4675,18.0,70.0,4251,13.0,21.0,3731,61.0,39.0,2
,22690.0,9,3684,67.0,37.0,3273,11.0,38.0,2930,50.0,30.0,3559,72.0,35.0,4375,17.0,18.0,5064,65.0,52.0,64
,940.0,10,4703,42.0,56.0,4259,58.0,34.0,4015,46.0,71.0,4263,62.0,75.0,3562,15.0,40.0,3752,55.0,59.0,3
,15620.0,11,4064,24.0,27.0,4136,74.0,19.0,4394,54.0,23.0,4950,38.0,24.0,3661,35.0,55.0,4133,22.0,17.0,27
,630.0,12,3942,32.0,36.0,4278,34.0,49.0,3458,29.0,26.0,3901,20.0,33.0,3350,51.0,31.0,4158,71.0,44.0,2
,5400.0,1,4264,64.0,51.0,3246,25.0,14.0,3372,56.0,68.0,4041,68.0,16.0,4675,18.0,70.0,5083,48.0,32.0,83
,2300.0,2,4133,22.0,17.0,4592,39.0,64.0,3775,70.0,11.0,3427,23.0,74.0,3684,67.0,37.0,4708,57.0,29.0,10
,13840.0,3,3458,29.0,26.0,3559,72.0,35.0,4251,13.0,21.0,5064,65.0,52.0,3731,61.0,39.0,4015,46.0,71.0,103
,1380.0,4,3562,15.0,40.0,3350,51.0,31.0,4789,75.0,57.0,3571,59.0,69.0,4153,63.0,50.0,3846,30.0,62.0,4
,5250.0,5,3752,55.0,59.0,3878,12.0,60.0,3273,11.0,38.0,4263,62.0,75.0,5083,48.0,32.0,4064,24.0,27.0,24
,3470.0,6,4158,71.0,44.0,4264,64.0,51.0,3901,20.0,33.0,5055,45.0,28.0,3372,56.0,68.0,4384,19.0,66.0,6
,21780.0,7,4950,38.0,24.0,4708,57.0,29.0,3246,25.0,14.0,4592,39.0,64.0,2930,50.0,30.0,5064,65.0,52.0,24
,880.0,8,3661,35.0,55.0,4675,18.0,70.0,4375,17.0,18.0,3775,70.0,11.0,3559,72.0,35.0,3930,40.0,12.0,5
,8270.0,9,3731,61.0,39.0,4041,68.0,16.0,3878,12.0,60.0,4789,75.0,57.0,3427,23.0,74.0,5055,45.0,28.0,27
,4340.0,10,4064,24.0,27.0,4015,46.0,71.0,3350,51.0,31.0,4950,38.0,24.0,4158,71.0,44.0,3752,55.0,59.0,14
,1490.0,12,3942,32.0,36.0,4703,42.0,56.0,4136,74.0,19.0,4259,58.0,34.0,4278,34.0,49.0,4394,54.0,23.0,3
,1070.0,1,4514,28.0,22.0,4126,50.0,14.0,4007,35.0,42.0,4065,20.0,34.0,4293,13.0,59.0,4694,54.0,41.0,10
,10100.0,2,4579,39.0,13.0,4739,52.0,11.0,4486,37.0,68.0,3919,43.0,54.0,4513,15.0,56.0,5068,46.0,65.0,47
,3410.0,3,4033,32.0,50.0,4874,48.0,40.0,4960,12.0,64.0,4445,53.0,36.0,4226,24.0,47.0,3975,29.0,72.0,7
,540.0,4,4070,26.0,46.0,4410,19.0,27.0,4985,23.0,20.0,4569,11.0,63.0,4196,47.0,69.0,4273,45.0,53.0,1
,6590.0,5,3742,55.0,28.0,4884,36.0,57.0,4126,50.0,14.0,3200,33.0,25.0,4879,21.0,70.0,3968,34.0,21.0,15
,1900.0,6,4513,15.0,56.0,4030,51.0,74.0,4948,42.0,60.0,4694,54.0,41.0,4396,27.0,67.0,4677,25.0,61.0,2
,1340.0,7,3615,30.0,23.0,4514,28.0,22.0,4808,18.0,24.0,5068,46.0,65.0,4272,22.0,45.0,4924,44.0,15.0,6
