,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2015-04-08,1950.0,1,3996,36.0,0.18,62.0,0.43799999999999994,1,20.0,4,4259,31.0,0.15,11.0,0.456,1,53.0,4,4645,35.0,0.13,24.0,0.44299999999999995,1,64.0,3,3562,46.0,0.18,75.0,0.552,1,55.0,4,3952,39.0,0.14,40.0,0.552,1,68.0,4,4459,29.0,0.14,51.0,0.466,1,40.0,4,14
,2015-04-08,2050.0,2,4042,36.0,0.16,64.0,0.575,1,51.0,4,4452,28.0,0.18,23.0,0.35,1,47.0,3,3655,42.0,0.19,14.0,0.28800000000000003,1,41.0,2,3573,43.0,0.17,13.0,0.575,1,19.0,4,4539,25.0,0.17,36.0,0.368,1,24.0,3,4101,36.0,0.19,39.0,0.535,1,36.0,4,19
,2015-04-08,10240.0,3,4052,34.0,0.15,37.0,0.507,1,15.0,4,3554,43.0,0.17,22.0,0.5429999999999999,1,73.0,4,4237,32.0,0.17,48.0,0.589,1,34.0,4,3555,43.0,0.16,42.0,0.52,1,54.0,4,4685,25.0,0.18,29.0,0.43,1,75.0,3,4262,31.0,0.16,34.0,0.526,1,22.0,4,64
,2015-04-08,4030.0,4,3744,41.0,0.14,71.0,0.451,1,17.0,4,4166,33.0,0.13,45.0,0.461,1,66.0,4,4140,35.0,0.15,59.0,0.406,1,52.0,3,4451,28.0,0.17,20.0,0.439,1,25.0,4,3947,39.0,0.16,28.0,0.433,1,42.0,3,4063,36.0,0.14,68.0,0.493,1,26.0,4,12
,2015-04-08,4400.0,5,3903,38.0,0.13,35.0,0.5579999999999999,1,46.0,3,3497,47.0,0.18,47.0,0.47600000000000003,1,38.0,4,4396,29.0,0.17,66.0,0.43799999999999994,1,49.0,3,4019,35.0,0.17,19.0,0.6729999999999999,1,48.0,4,3906,38.0,0.17,74.0,0.341,1,72.0,2,3556,43.0,0.13,15.0,0.7,1,30.0,4,77
,2015-04-08,890.0,6,3685,41.0,0.16,72.0,0.457,1,32.0,3,4042,36.0,0.16,64.0,0.575,1,51.0,4,4512,26.0,0.16,63.0,0.503,1,58.0,4,3952,39.0,0.14,40.0,0.552,1,68.0,4,4102,36.0,0.16,12.0,0.41200000000000003,1,65.0,3,4012,36.0,0.16,54.0,0.48100000000000004,1,43.0,4,2
,2015-04-08,1760.0,7,4259,31.0,0.15,11.0,0.456,1,53.0,4,3983,38.0,0.13,67.0,0.525,1,11.0,4,4515,29.0,0.2,50.0,0.271,1,28.0,2,4269,30.0,0.16,25.0,0.53,1,31.0,4,3573,43.0,0.17,13.0,0.575,1,19.0,4,3555,43.0,0.16,42.0,0.52,1,54.0,4,13
,2015-04-08,4040.0,8,3908,37.0,0.13,44.0,0.517,1,14.0,4,4379,31.0,0.17,53.0,0.376,1,69.0,3,4685,25.0,0.18,29.0,0.43,1,44.0,3,4539,25.0,0.17,36.0,0.368,1,24.0,3,4063,36.0,0.14,68.0,0.493,1,26.0,4,4131,35.0,0.19,65.0,0.375,1,16.0,3,16
,2015-04-08,20900.0,9,3406,47.0,0.17,16.0,0.45899999999999996,1,23.0,4,4424,30.0,0.14,18.0,0.5,1,74.0,4,3996,36.0,0.18,62.0,0.43799999999999994,1,20.0,4,3903,38.0,0.13,35.0,0.5579999999999999,1,46.0,3,4140,35.0,0.15,59.0,0.406,1,52.0,3,4237,32.0,0.17,48.0,0.589,1,34.0,4,82
,2015-04-08,6030.0,10,4512,26.0,0.16,63.0,0.503,1,58.0,4,4604,27.0,0.13,33.0,0.424,1,50.0,4,4166,33.0,0.13,45.0,0.461,1,66.0,4,4262,31.0,0.16,34.0,0.526,1,22.0,4,3562,46.0,0.18,75.0,0.552,1,55.0,4,4019,35.0,0.17,19.0,0.6729999999999999,1,48.0,4,19
,2015-04-08,8280.0,11,4269,30.0,0.16,25.0,0.53,1,31.0,4,4052,34.0,0.15,37.0,0.507,1,15.0,4,3744,41.0,0.14,71.0,0.451,1,17.0,4,4101,36.0,0.19,39.0,0.535,1,36.0,4,3556,43.0,0.13,15.0,0.7,1,30.0,4,4102,36.0,0.16,12.0,0.41200000000000003,1,65.0,3,8
,2015-04-08,1920.0,12,3622,41.0,0.17,41.0,0.562,1,67.0,4,3499,47.0,0.15,52.0,0.452,1,29.0,4,3422,44.0,0.16,56.0,0.395,1,70.0,4,3780,40.0,0.15,30.0,0.434,1,18.0,4,3716,41.0,0.13,21.0,0.513,1,57.0,4,4296,28.0,0.15,60.0,0.557,1,62.0,4,4
,2015-04-09,13970.0,1,4452,28.0,0.18,23.0,0.35,1,47.0,3,3422,44.0,0.16,56.0,0.395,1,70.0,4,4102,36.0,0.16,12.0,0.41200000000000003,1,65.0,3,3497,47.0,0.18,47.0,0.47600000000000003,1,38.0,4,4451,28.0,0.17,20.0,0.439,1,25.0,4,3947,39.0,0.16,28.0,0.433,1,42.0,3,82
,2015-04-09,19600.0,2,4012,36.0,0.16,54.0,0.48100000000000004,1,43.0,4,3716,41.0,0.13,21.0,0.513,1,57.0,4,4539,25.0,0.17,36.0,0.368,1,24.0,3,4459,29.0,0.14,51.0,0.466,1,40.0,4,3903,38.0,0.13,35.0,0.5579999999999999,1,46.0,3,4515,29.0,0.2,50.0,0.271,1,28.0,2,19
,2015-04-09,1490.0,3,3983,38.0,0.13,67.0,0.525,1,11.0,4,3685,41.0,0.16,72.0,0.457,1,32.0,3,4131,35.0,0.19,65.0,0.375,1,16.0,3,3906,38.0,0.17,74.0,0.341,1,72.0,2,3655,42.0,0.19,14.0,0.28800000000000003,1,41.0,2,4424,30.0,0.14,18.0,0.5,1,74.0,4,6
,2015-04-09,1550.0,4,4296,28.0,0.15,60.0,0.557,1,62.0,4,4645,35.0,0.13,24.0,0.44299999999999995,1,64.0,3,3499,47.0,0.15,52.0,0.452,1,29.0,4,4604,27.0,0.13,33.0,0.424,1,50.0,4,4396,29.0,0.17,66.0,0.43799999999999994,1,49.0,3,4140,35.0,0.15,59.0,0.406,1,52.0,3,2
,2015-04-09,32900.0,5,3562,46.0,0.18,75.0,0.552,1,55.0,4,4685,25.0,0.18,29.0,0.43,1,44.0,3,4052,34.0,0.15,37.0,0.507,1,15.0,4,3622,41.0,0.17,41.0,0.562,1,67.0,4,3406,47.0,0.17,16.0,0.45899999999999996,1,23.0,4,4379,31.0,0.17,53.0,0.376,1,69.0,3,47
,2015-04-09,2640.0,6,3497,47.0,0.18,47.0,0.47600000000000003,1,38.0,4,3780,40.0,0.15,30.0,0.434,1,18.0,4,4262,31.0,0.16,34.0,0.526,1,22.0,4,4063,36.0,0.14,68.0,0.493,1,26.0,4,4042,36.0,0.16,64.0,0.575,1,51.0,4,3903,38.0,0.13,35.0,0.5579999999999999,1,46.0,3,6
,2015-04-09,1540.0,7,4131,35.0,0.19,65.0,0.375,1,16.0,3,4237,32.0,0.17,48.0,0.589,1,34.0,4,3952,39.0,0.14,40.0,0.552,1,68.0,4,4452,28.0,0.18,23.0,0.35,1,47.0,3,3744,41.0,0.14,71.0,0.451,1,17.0,4,4259,31.0,0.15,11.0,0.456,1,53.0,4,1
,2015-04-09,28730.0,8,3716,41.0,0.13,21.0,0.513,1,57.0,4,4512,26.0,0.16,63.0,0.503,1,58.0,4,3983,38.0,0.13,67.0,0.525,1,11.0,4,4396,29.0,0.17,66.0,0.43799999999999994,1,49.0,3,3555,43.0,0.16,42.0,0.52,1,54.0,4,4451,28.0,0.17,20.0,0.439,1,25.0,4,46
,2015-04-09,970.0,10,3499,47.0,0.15,52.0,0.452,1,29.0,4,4269,30.0,0.16,25.0,0.53,1,31.0,4,3685,41.0,0.16,72.0,0.457,1,32.0,3,3422,44.0,0.16,56.0,0.395,1,70.0,4,4459,29.0,0.14,51.0,0.466,1,40.0,4,3406,47.0,0.17,16.0,0.45899999999999996,1,23.0,4,1
,2015-04-09,2060.0,11,3780,40.0,0.15,30.0,0.434,1,18.0,4,3622,41.0,0.17,41.0,0.562,1,67.0,4,4424,30.0,0.14,18.0,0.5,1,74.0,4,3947,39.0,0.16,28.0,0.433,1,42.0,3,4515,29.0,0.2,50.0,0.271,1,28.0,2,4604,27.0,0.13,33.0,0.424,1,50.0,4,5
,2015-04-09,880.0,12,4166,33.0,0.13,45.0,0.461,1,66.0,4,3556,43.0,0.13,15.0,0.7,1,30.0,4,3573,43.0,0.17,13.0,0.575,1,19.0,4,3996,36.0,0.18,62.0,0.43799999999999994,1,20.0,4,3908,37.0,0.13,44.0,0.517,1,14.0,4,3554,43.0,0.17,22.0,0.5429999999999999,1,73.0,4,1
,2015-04-10,4480.0,1,4424,30.0,0.14,18.0,0.5,1,74.0,4,4396,29.0,0.17,66.0,0.43799999999999994,1,49.0,3,3716,41.0,0.13,21.0,0.513,1,57.0,4,3655,42.0,0.19,14.0,0.28800000000000003,1,41.0,2,4259,31.0,0.15,11.0,0.456,1,53.0,4,3422,44.0,0.16,56.0,0.395,1,70.0,4,3
,2015-04-10,920.0,2,4685,25.0,0.18,29.0,0.43,1,44.0,3,3947,39.0,0.16,28.0,0.433,1,42.0,3,3556,43.0,0.13,15.0,0.7,1,30.0,4,4237,32.0,0.17,48.0,0.589,1,34.0,4,4645,35.0,0.13,24.0,0.44299999999999995,1,64.0,3,3562,46.0,0.18,75.0,0.552,1,55.0,4,42
