,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2014-04-03,2620.0,1,3924,39.0,0.22,49.0,0.17,1,56.0,1,4638,24.0,0.19,48.0,0.273,1,11.0,2,4649,30.0,0.18,21.0,0.244,1,22.0,2,4015,35.0,0.21,52.0,0.44799999999999995,1,21.0,4,3916,40.0,0.18,40.0,0.18,1,59.0,2,3989,36.0,0.23,20.0,0.245,1,54.0,2,61
,2014-04-03,4210.0,3,3051,52.0,0.16,60.0,0.38299999999999995,1,36.0,3,3922,39.0,0.2,59.0,0.203,1,35.0,2,3516,47.0,0.16,15.0,0.382,1,37.0,2,3950,38.0,0.17,66.0,0.324,1,13.0,2,3436,45.0,0.14,41.0,0.5579999999999999,1,69.0,4,4230,31.0,0.16,47.0,0.532,1,17.0,4,53
,2014-04-03,9560.0,4,3668,43.0,0.19,64.0,0.244,1,26.0,2,4483,25.0,0.13,12.0,0.452,1,55.0,4,4482,25.0,0.18,19.0,0.439,0,25.0,4,4120,33.0,0.19,57.0,0.35700000000000004,1,14.0,3,3246,50.0,0.18,70.0,0.23399999999999999,1,52.0,2,3136,55.0,0.18,61.0,0.20199999999999999,1,40.0,2,25
,2014-04-03,5510.0,5,3947,38.0,0.17,45.0,0.41100000000000003,1,27.0,3,4607,25.0,0.17,23.0,0.299,1,24.0,2,3813,38.0,0.18,11.0,0.39799999999999996,1,33.0,3,3584,41.0,0.17,58.0,0.345,1,16.0,2,4649,30.0,0.18,21.0,0.244,1,22.0,2,2904,55.0,0.2,17.0,0.20800000000000002,1,65.0,2,3
,2014-04-03,330.0,6,4055,36.0,0.15,43.0,0.48200000000000004,1,18.0,4,4078,36.0,0.18,26.0,0.24100000000000002,1,66.0,2,2871,58.0,0.17,14.0,0.107,1,50.0,2,4491,27.0,0.2,30.0,0.16,1,49.0,2,4127,34.0,0.23,53.0,0.122,1,62.0,2,4781,28.0,0.19,69.0,0.018000000000000002,0,31.0,1,2
,2014-04-03,9240.0,7,4381,30.0,0.17,42.0,0.405,1,57.0,3,4019,34.0,0.21,35.0,0.5,1,32.0,3,4226,32.0,0.16,27.0,0.233,1,58.0,2,3922,39.0,0.2,59.0,0.203,1,35.0,2,4556,25.0,0.17,32.0,0.45299999999999996,0,73.0,4,3805,40.0,0.13,44.0,0.526,1,45.0,4,18
,2014-04-03,1880.0,8,3990,36.0,0.16,62.0,0.456,1,30.0,4,3051,52.0,0.16,60.0,0.38299999999999995,1,36.0,3,3177,50.0,0.21,39.0,0.134,0,29.0,2,4638,24.0,0.19,48.0,0.273,1,11.0,2,2841,58.0,0.18,34.0,0.47200000000000003,1,39.0,4,4434,28.0,0.19,54.0,0.314,1,43.0,2,2
,2014-04-03,3220.0,9,4304,31.0,0.18,25.0,0.38799999999999996,0,46.0,3,3947,38.0,0.17,45.0,0.41100000000000003,1,27.0,3,3668,43.0,0.19,64.0,0.244,1,26.0,2,4230,31.0,0.16,47.0,0.532,1,17.0,4,3989,36.0,0.23,20.0,0.245,1,48.0,2,3381,46.0,0.15,55.0,0.423,1,53.0,3,114
,2014-04-03,1620.0,10,4399,27.0,0.16,22.0,0.479,0,68.0,4,3164,53.0,0.21,18.0,0.35700000000000004,1,38.0,3,3805,40.0,0.13,44.0,0.526,1,45.0,4,3246,50.0,0.18,70.0,0.23399999999999999,1,52.0,2,3950,38.0,0.17,66.0,0.324,1,13.0,2,3584,41.0,0.17,58.0,0.345,1,16.0,2,5
,2014-04-03,17270.0,11,4015,35.0,0.21,52.0,0.44799999999999995,1,21.0,4,4120,33.0,0.19,57.0,0.35700000000000004,1,14.0,3,4381,30.0,0.17,42.0,0.405,1,57.0,3,3990,36.0,0.16,62.0,0.456,1,30.0,4,3516,47.0,0.16,15.0,0.382,1,37.0,2,3963,35.0,0.16,33.0,0.48200000000000004,1,44.0,4,56
