,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2012-04-01,3330.0,2,3419,43.0,0.21,33.0,0.267,1,27.0,2,3777,37.0,0.18,30.0,0.384,1,26.0,3,4201,30.0,0.18,32.0,0.34299999999999997,1,34.0,2,3935,35.0,0.19,56.0,0.375,1,55.0,3,4595,30.0,0.18,20.0,0.115,1,24.0,2,4531,24.0,0.18,46.0,0.42,1,48.0,3,41
,2012-04-01,780.0,3,3044,52.0,0.16,24.0,0.321,1,74.0,2,3475,42.0,0.19,48.0,0.35,1,70.0,3,4054,34.0,0.17,42.0,0.226,1,41.0,2,3718,37.0,0.18,28.0,0.364,1,31.0,3,2843,55.0,0.19,25.0,0.18,1,29.0,2,4081,33.0,0.21,38.0,0.302,1,47.0,2,22
,2012-04-01,1240.0,4,4169,30.0,0.23,49.0,0.10800000000000001,1,23.0,2,3769,39.0,0.21,39.0,0.381,1,28.0,3,2874,55.0,0.19,34.0,0.166,1,63.0,2,3360,43.0,0.21,12.0,0.5760000000000001,1,33.0,4,4488,26.0,0.17,75.0,0.361,1,15.0,3,3757,41.0,0.17,62.0,0.32899999999999996,1,57.0,3,68
,2012-04-01,2510.0,5,3739,38.0,0.22,23.0,0.242,1,54.0,2,4486,26.0,0.22,64.0,0.2,1,51.0,1,4521,25.0,0.18,72.0,0.267,1,20.0,2,3629,43.0,0.15,21.0,0.535,1,71.0,4,3892,36.0,0.19,52.0,0.45,1,25.0,3,3329,45.0,0.16,60.0,0.515,1,16.0,4,68
,2012-04-01,830.0,7,3430,44.0,0.18,40.0,0.45899999999999996,1,68.0,3,2787,57.0,0.15,13.0,0.391,1,40.0,3,4531,24.0,0.18,46.0,0.42,1,48.0,3,3596,43.0,0.2,66.0,0.177,1,44.0,2,4054,34.0,0.17,42.0,0.226,1,41.0,2,4068,32.0,0.17,55.0,0.322,1,59.0,2,1
,2012-04-01,650.0,8,4201,30.0,0.18,32.0,0.34299999999999997,1,34.0,2,3434,43.0,0.2,50.0,0.33799999999999997,1,43.0,2,3472,42.0,0.22,43.0,0.16,1,11.0,2,3290,49.0,0.15,11.0,0.47100000000000003,1,62.0,4,2874,55.0,0.19,34.0,0.166,1,63.0,2,3060,54.0,0.2,27.0,0.171,1,45.0,2,2
,2012-04-01,27550.0,9,3950,36.0,0.17,35.0,0.278,1,46.0,2,3419,43.0,0.21,33.0,0.267,1,27.0,2,3769,39.0,0.21,39.0,0.381,1,28.0,3,4081,33.0,0.21,38.0,0.302,1,47.0,2,4386,27.0,0.2,57.0,0.29,1,69.0,2,3583,39.0,0.17,15.0,0.252,1,61.0,2,63
,2012-04-01,2890.0,10,3414,43.0,0.16,41.0,0.455,1,36.0,4,3215,50.0,0.2,51.0,0.313,1,56.0,2,3718,37.0,0.18,28.0,0.364,1,31.0,3,3757,41.0,0.17,62.0,0.32899999999999996,1,57.0,3,4139,32.0,0.17,19.0,0.359,1,53.0,2,3892,36.0,0.19,52.0,0.45,1,25.0,3,2
,2012-04-01,15000.0,11,3777,37.0,0.18,30.0,0.384,1,26.0,3,4169,30.0,0.23,49.0,0.10800000000000001,1,23.0,2,3044,52.0,0.16,24.0,0.321,1,74.0,2,4068,32.0,0.17,55.0,0.322,1,59.0,2,3036,54.0,0.17,44.0,0.375,1,67.0,3,3629,43.0,0.15,21.0,0.535,1,71.0,4,116
,2012-04-01,3610.0,12,3475,42.0,0.19,48.0,0.35,1,70.0,3,3290,49.0,0.15,11.0,0.47100000000000003,1,62.0,4,3771,38.0,0.13,54.0,0.51,1,17.0,4,3430,44.0,0.18,40.0,0.45899999999999996,1,68.0,3,3329,45.0,0.16,60.0,0.515,1,16.0,4,3360,43.0,0.21,12.0,0.5760000000000001,1,33.0,4,12
,2012-04-02,28280.0,1,3583,39.0,0.17,15.0,0.252,1,61.0,2,4299,30.0,0.21,22.0,0.18,1,58.0,2,4081,33.0,0.21,38.0,0.302,1,47.0,2,3434,43.0,0.2,50.0,0.33799999999999997,1,19.0,2,3472,42.0,0.22,43.0,0.16,1,11.0,2,3739,38.0,0.22,23.0,0.242,1,54.0,2,43
,2012-04-02,23020.0,2,2843,55.0,0.19,25.0,0.18,1,29.0,2,2874,55.0,0.19,34.0,0.166,1,63.0,2,3950,36.0,0.17,35.0,0.278,1,46.0,2,3771,38.0,0.13,54.0,0.51,1,17.0,4,3769,39.0,0.21,39.0,0.381,1,28.0,3,3560,44.0,0.2,36.0,0.21,1,42.0,2,44
,2012-04-02,32940.0,3,3629,43.0,0.15,21.0,0.535,1,71.0,4,4531,24.0,0.18,46.0,0.42,1,48.0,3,4077,34.0,0.16,31.0,0.35700000000000004,1,30.0,3,4386,27.0,0.2,57.0,0.29,1,37.0,2,4486,26.0,0.22,64.0,0.2,1,51.0,1,3036,54.0,0.17,44.0,0.375,1,67.0,3,33
