,date,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,2019-04-06,3170.0,1,4407,33.0,0.18,46.0,0.28,1,31.0,2,3398,52.0,0.21,11.0,0.096,1,38.0,2,3430,51.0,0.16,27.0,0.391,1,64.0,3,4069,39.0,0.17,32.0,0.39399999999999996,1,42.0,3,4128,39.0,0.17,42.0,0.295,1,30.0,1,4630,32.0,0.14,54.0,0.301,1,57.0,2,1
,2019-04-06,2120.0,2,3282,52.0,0.21,25.0,0.361,1,62.0,3,4498,32.0,0.18,28.0,0.359,1,46.0,2,4082,40.0,0.15,21.0,0.366,1,23.0,3,3319,52.0,0.16,67.0,0.396,1,74.0,4,4423,30.0,0.18,26.0,0.32,1,32.0,2,4077,41.0,0.18,65.0,0.27399999999999997,1,72.0,2,42
,2019-04-06,1870.0,3,3335,50.0,0.22,24.0,0.17300000000000001,1,73.0,2,4583,30.0,0.16,68.0,0.369,1,18.0,3,4258,36.0,0.22,44.0,0.19,1,37.0,2,3075,57.0,0.16,45.0,0.434,1,45.0,3,4706,31.0,0.16,49.0,0.255,1,52.0,2,4251,36.0,0.21,50.0,0.18600000000000003,1,69.0,2,1
,2019-04-06,1290.0,4,4568,31.0,0.15,16.0,0.317,1,56.0,2,4710,30.0,0.16,57.0,0.396,1,48.0,3,3227,54.0,0.17,63.0,0.455,1,67.0,3,4022,39.0,0.15,30.0,0.413,1,14.0,3,4644,40.0,0.18,69.0,0.41600000000000004,1,13.0,3,3051,57.0,0.17,73.0,0.262,1,63.0,2,2
,2019-04-06,5300.0,5,4284,35.0,0.21,22.0,0.062,1,58.0,2,4407,33.0,0.18,46.0,0.28,1,31.0,2,4643,26.0,0.15,58.0,0.465,1,54.0,4,3842,43.0,0.17,19.0,0.397,1,68.0,3,3036,61.0,0.17,23.0,0.203,1,70.0,2,3224,54.0,0.18,71.0,0.282,1,36.0,2,72
,2019-04-06,820.0,6,3541,51.0,0.14,72.0,0.47200000000000003,1,24.0,4,4198,37.0,0.18,31.0,0.218,1,53.0,2,4663,37.0,0.18,56.0,0.242,1,44.0,2,4942,29.0,0.16,43.0,0.22699999999999998,1,40.0,2,4498,32.0,0.18,28.0,0.359,1,46.0,2,3052,57.0,0.2,17.0,0.12300000000000001,1,15.0,2,3
,2019-04-06,2000.0,7,4128,39.0,0.17,42.0,0.295,1,20.0,1,3159,54.0,0.14,14.0,0.64,1,47.0,4,4154,39.0,0.17,29.0,0.39299999999999996,1,34.0,3,4999,25.0,0.18,35.0,0.0,1,12.0,1,3282,52.0,0.21,25.0,0.361,1,62.0,3,4583,30.0,0.16,68.0,0.369,1,18.0,3,34
,2019-04-06,77020.0,8,4082,40.0,0.15,21.0,0.366,1,23.0,3,3273,54.0,0.18,53.0,0.36200000000000004,1,43.0,3,3051,57.0,0.17,73.0,0.262,1,63.0,2,4973,27.0,0.22,75.0,0.064,1,33.0,2,4470,32.0,0.16,48.0,0.266,1,59.0,2,3964,40.0,0.19,37.0,0.174,1,66.0,2,58
,2019-04-06,4360.0,9,4645,39.0,0.17,34.0,0.36700000000000005,1,75.0,3,3227,54.0,0.17,63.0,0.455,1,67.0,3,4630,32.0,0.14,54.0,0.301,1,57.0,2,4980,23.0,0.2,36.0,0.209,1,26.0,2,4258,36.0,0.22,44.0,0.19,1,37.0,2,3319,52.0,0.16,67.0,0.396,1,74.0,4,14
,2019-04-06,3410.0,11,4643,26.0,0.15,58.0,0.465,1,54.0,4,4069,39.0,0.17,32.0,0.39399999999999996,1,42.0,3,3231,53.0,0.17,33.0,0.32899999999999996,1,65.0,2,4077,41.0,0.18,65.0,0.27399999999999997,1,72.0,2,3075,57.0,0.16,45.0,0.434,1,45.0,3,4710,30.0,0.16,57.0,0.396,1,48.0,3,17
