,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1230.0,1,2912,62.0,68.0,4299,75.0,60.0,3755,71.0,59.0,3729,46.0,46.0,3123,45.0,69.0,5119,48.0,71.0,6
,10190.0,2,3516,61.0,35.0,3911,64.0,31.0,4706,59.0,40.0,4782,33.0,15.0,4402,36.0,50.0,4213,55.0,17.0,4
,2980.0,3,3661,74.0,58.0,4422,53.0,36.0,4736,65.0,66.0,4323,54.0,76.0,4116,49.0,16.0,5121,56.0,30.0,41
,720.0,4,4228,63.0,32.0,3804,15.0,26.0,4173,14.0,45.0,3587,29.0,24.0,3607,19.0,72.0,3602,22.0,20.0,1
,1020.0,5,4233,41.0,12.0,3755,71.0,59.0,3670,60.0,34.0,5027,72.0,49.0,4886,66.0,55.0,3613,69.0,23.0,1
,3040.0,6,4367,51.0,63.0,3860,76.0,13.0,3965,39.0,29.0,2912,62.0,68.0,3911,64.0,31.0,4002,27.0,47.0,101
,2260.0,8,4126,31.0,61.0,3623,73.0,74.0,4323,54.0,76.0,4706,59.0,40.0,4288,58.0,54.0,4299,75.0,60.0,24
,710.0,10,4402,36.0,50.0,3906,44.0,21.0,4886,66.0,55.0,4367,51.0,63.0,3602,22.0,20.0,3538,11.0,14.0,1
,5990.0,11,3965,39.0,29.0,4288,58.0,44.0,4641,32.0,70.0,3607,19.0,72.0,4233,41.0,12.0,4736,65.0,66.0,17
,2130.0,1,3755,71.0,59.0,5027,72.0,49.0,4299,75.0,60.0,3602,22.0,20.0,4213,55.0,17.0,5119,48.0,71.0,11
,1830.0,2,3587,29.0,24.0,3729,46.0,46.0,3860,76.0,13.0,4718,68.0,22.0,4782,33.0,15.0,3906,44.0,21.0,18
,1310.0,3,3123,45.0,69.0,3538,11.0,14.0,3804,15.0,26.0,4422,53.0,36.0,5121,56.0,30.0,4126,31.0,61.0,10
,1260.0,4,3607,19.0,72.0,3516,61.0,35.0,2912,62.0,68.0,3613,69.0,23.0,4323,54.0,76.0,4367,51.0,63.0,12
,2230.0,5,4379,20.0,53.0,4706,59.0,40.0,4228,63.0,32.0,3911,64.0,31.0,5027,72.0,49.0,3623,73.0,74.0,8
,2740.0,6,3664,70.0,64.0,3602,22.0,20.0,3587,29.0,24.0,3860,76.0,13.0,3965,39.0,29.0,4402,36.0,50.0,8
,2040.0,7,4173,14.0,45.0,4233,41.0,12.0,3729,46.0,46.0,4299,75.0,60.0,4002,27.0,47.0,5121,56.0,30.0,7
,74060.0,8,4736,65.0,66.0,4886,66.0,55.0,4422,53.0,36.0,3623,73.0,74.0,4718,68.0,22.0,4288,58.0,44.0,106
,2450.0,9,4641,32.0,70.0,3123,45.0,69.0,4544,57.0,33.0,4213,55.0,17.0,3664,70.0,64.0,3670,60.0,34.0,41
,340.0,10,4002,27.0,47.0,4379,20.0,53.0,4367,51.0,63.0,4126,31.0,61.0,3516,61.0,35.0,4116,49.0,16.0,1
,590.0,11,3613,69.0,23.0,4736,65.0,66.0,4233,41.0,12.0,4402,36.0,50.0,3804,15.0,26.0,3661,74.0,58.0,2
,650.0,12,4544,57.0,33.0,4173,14.0,45.0,4288,58.0,44.0,3965,39.0,29.0,3538,11.0,14.0,4228,63.0,32.0,5
,690.0,1,4299,75.0,60.0,4718,68.0,22.0,3911,64.0,31.0,4323,54.0,76.0,5121,56.0,30.0,2912,62.0,68.0,5
,4090.0,2,4213,55.0,17.0,3607,19.0,72.0,3906,44.0,21.0,4886,66.0,55.0,3729,46.0,46.0,5119,48.0,71.0,62
,27790.0,3,3602,22.0,20.0,3664,70.0,64.0,4782,33.0,15.0,4706,59.0,40.0,3755,71.0,59.0,4641,32.0,70.0,105
,1530.0,4,4116,49.0,16.0,3661,74.0,58.0,4233,41.0,12.0,4228,63.0,32.0,3123,45.0,69.0,3965,39.0,29.0,5
,1630.0,5,3670,60.0,34.0,4323,54.0,76.0,3623,73.0,74.0,3516,61.0,35.0,3860,76.0,13.0,4173,14.0,45.0,6
