,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2013-04-12,3210.0,3,3010,53.0,30.0,4251,40.0,22.0,3202,38.0,63.0,3408,54.0,32.0,4006,64.0,27.0,4007,62.0,51.0,12
,2013-04-12,5770.0,4,3297,39.0,56.0,3728,32.0,74.0,3627,35.0,21.0,4235,17.0,68.0,4111,19.0,29.0,4396,26.0,70.0,93
,2013-04-12,38740.0,5,3974,13.0,44.0,3571,27.0,53.0,4491,23.0,41.0,3350,18.0,11.0,2844,11.0,35.0,3574,70.0,61.0,94
,2013-04-12,1650.0,6,4323,48.0,28.0,3135,60.0,64.0,4007,62.0,51.0,3641,59.0,38.0,3390,25.0,23.0,4715,15.0,47.0,62
,2013-04-12,7790.0,7,3636,68.0,72.0,3419,55.0,73.0,3408,54.0,32.0,4251,40.0,22.0,4214,28.0,67.0,2958,20.0,66.0,28
,2013-04-12,1990.0,8,3804,12.0,15.0,4221,43.0,25.0,3972,56.0,58.0,4491,23.0,41.0,4691,36.0,14.0,3728,32.0,74.0,1
,2013-04-12,780.0,9,4006,64.0,27.0,3950,45.0,33.0,2844,11.0,35.0,4396,26.0,70.0,3202,38.0,63.0,4315,33.0,24.0,1
,2013-04-12,1180.0,10,3350,18.0,11.0,3297,39.0,56.0,4111,19.0,29.0,3740,65.0,36.0,3571,27.0,53.0,3135,60.0,64.0,5
,2013-04-12,1270.0,11,3641,59.0,38.0,4323,48.0,28.0,3010,53.0,30.0,3064,67.0,39.0,4235,17.0,68.0,3974,13.0,44.0,2
,2013-04-12,890.0,12,4294,44.0,34.0,4311,14.0,59.0,4305,37.0,20.0,3713,34.0,48.0,3805,46.0,45.0,3788,57.0,46.0,2
,2013-04-23,6540.0,1,3845,39.0,43.0,3169,21.0,35.0,3802,44.0,28.0,4546,26.0,53.0,4071,40.0,68.0,4720,33.0,46.0,8
,2013-04-23,940.0,2,4074,31.0,49.0,3742,27.0,36.0,3489,42.0,13.0,3992,56.0,21.0,3693,20.0,47.0,3392,45.0,30.0,2
,2013-04-23,660.0,3,3887,12.0,16.0,4463,34.0,63.0,3365,28.0,54.0,3905,46.0,17.0,4472,24.0,67.0,4590,49.0,44.0,11
,2013-04-23,600.0,4,3744,14.0,15.0,4551,18.0,70.0,4403,38.0,42.0,4356,50.0,38.0,3696,41.0,74.0,4569,47.0,22.0,11
,2013-04-23,3440.0,5,4277,43.0,12.0,3942,52.0,60.0,3957,22.0,62.0,4321,30.0,32.0,3955,54.0,11.0,4479,29.0,75.0,86
,2013-04-23,6820.0,6,4250,25.0,25.0,4179,23.0,69.0,3693,20.0,47.0,3832,17.0,23.0,4746,55.0,56.0,3703,11.0,55.0,102
,2013-04-23,2480.0,8,4601,37.0,14.0,3083,35.0,26.0,4551,18.0,70.0,3392,45.0,30.0,3113,19.0,59.0,4546,26.0,53.0,18
,2013-04-23,2260.0,9,4403,38.0,42.0,3957,22.0,62.0,4472,24.0,67.0,4720,33.0,46.0,4049,32.0,58.0,3417,51.0,24.0,5
,2013-04-23,31080.0,10,4463,34.0,63.0,4074,31.0,49.0,4250,25.0,25.0,3845,39.0,43.0,3006,15.0,41.0,3955,54.0,11.0,44
,2013-04-23,3120.0,11,4356,50.0,38.0,4277,43.0,12.0,4156,36.0,61.0,3489,42.0,13.0,4590,49.0,44.0,3832,17.0,23.0,18
,2013-04-23,1070.0,12,3942,52.0,60.0,3295,48.0,57.0,3744,14.0,15.0,3887,12.0,16.0,3703,11.0,55.0,3543,16.0,45.0,6
,2013-04-24,1340.0,1,3696,41.0,74.0,4590,49.0,44.0,4054,53.0,27.0,3169,21.0,35.0,3417,51.0,24.0,4746,55.0,56.0,2
,2013-04-24,910.0,2,3489,42.0,13.0,3845,39.0,43.0,4179,23.0,69.0,3744,14.0,15.0,3905,46.0,17.0,4250,25.0,25.0,9
