,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2017-04-14,630.0,1,4045,42.0,25.0,2995,58.0,47.0,3483,47.0,49.0,3317,46.0,52.0,3943,32.0,67.0,4923,11.0,31.0,9
,2017-04-14,5410.0,2,4065,69.0,58.0,3334,23.0,23.0,3579,68.0,55.0,4286,43.0,12.0,3289,18.0,33.0,4525,27.0,24.0,15
,2017-04-14,670.0,3,4502,39.0,37.0,3528,40.0,54.0,3175,60.0,14.0,4014,51.0,42.0,3470,38.0,56.0,4882,31.0,74.0,6
,2017-04-14,680.0,4,3618,53.0,41.0,4443,24.0,16.0,3469,34.0,20.0,3871,52.0,68.0,3254,59.0,27.0,4913,22.0,61.0,3
,2017-04-14,2120.0,5,2995,58.0,47.0,3435,29.0,40.0,4017,28.0,45.0,4372,14.0,29.0,3604,62.0,66.0,4183,41.0,57.0,26
,2017-04-14,810.0,6,3142,20.0,43.0,4611,65.0,36.0,4373,17.0,28.0,4525,27.0,24.0,4923,11.0,31.0,4050,19.0,60.0,28
,2017-04-14,640.0,7,3802,57.0,53.0,3801,61.0,48.0,3611,25.0,62.0,3169,45.0,34.0,3483,47.0,49.0,3579,68.0,55.0,1
,2017-04-14,2370.0,8,3943,32.0,67.0,3580,55.0,70.0,3289,18.0,33.0,3139,13.0,11.0,4882,31.0,74.0,4443,24.0,16.0,1
,2017-04-14,2790.0,9,4088,36.0,22.0,3175,60.0,14.0,4065,69.0,58.0,4183,41.0,57.0,3469,34.0,20.0,4722,33.0,46.0,26
,2017-04-14,1830.0,10,4373,17.0,28.0,4478,16.0,44.0,4502,39.0,37.0,4098,30.0,75.0,3334,23.0,23.0,3317,46.0,52.0,7
,2017-04-14,1580.0,11,4286,43.0,12.0,3604,62.0,66.0,3182,44.0,35.0,4050,19.0,60.0,3801,61.0,48.0,4791,35.0,18.0,10
,2017-04-14,11110.0,12,3435,29.0,40.0,4045,42.0,25.0,3580,55.0,70.0,3618,53.0,41.0,3611,25.0,62.0,4611,65.0,36.0,13
,2017-04-15,11250.0,1,4443,24.0,16.0,3169,45.0,34.0,3871,52.0,68.0,4017,28.0,45.0,3182,44.0,35.0,4882,31.0,74.0,18
,2017-04-15,1170.0,2,3580,55.0,39.0,4014,51.0,42.0,4286,43.0,12.0,3435,29.0,40.0,4478,16.0,44.0,4088,36.0,22.0,6
,2017-04-15,930.0,3,4611,65.0,36.0,4098,30.0,75.0,3801,61.0,48.0,4065,69.0,58.0,2995,58.0,47.0,4913,22.0,61.0,2
,2017-04-15,550.0,4,3579,68.0,55.0,3334,23.0,23.0,4791,35.0,18.0,3142,20.0,43.0,3528,40.0,54.0,3483,47.0,49.0,3
,2017-04-15,1120.0,5,3169,45.0,34.0,4050,19.0,60.0,3254,59.0,27.0,3470,38.0,56.0,4722,33.0,46.0,4045,42.0,25.0,30
,2017-04-15,1370.0,6,4183,41.0,57.0,4525,27.0,24.0,3618,53.0,41.0,4478,16.0,44.0,3802,57.0,53.0,4923,11.0,31.0,43
,2017-04-15,1910.0,7,4017,28.0,45.0,3611,25.0,62.0,4088,36.0,22.0,3289,18.0,33.0,4913,22.0,61.0,4502,39.0,37.0,12
,2017-04-15,900.0,8,4098,30.0,75.0,4372,14.0,29.0,3142,20.0,43.0,3580,55.0,39.0,3175,60.0,14.0,3871,52.0,68.0,9
,2017-04-15,11940.0,10,3469,34.0,20.0,3618,53.0,41.0,3317,46.0,52.0,4791,35.0,18.0,4014,51.0,42.0,4373,17.0,28.0,32
,2017-04-15,1020.0,11,3611,25.0,62.0,3254,59.0,27.0,3604,62.0,66.0,3334,23.0,23.0,3139,13.0,11.0,3802,57.0,53.0,9
,2017-04-15,2390.0,12,4050,19.0,60.0,3579,68.0,55.0,4443,24.0,16.0,4502,39.0,37.0,4065,69.0,58.0,4372,14.0,29.0,62
,2017-04-16,1480.0,2,3611,25.0,62.0,4183,41.0,57.0,4611,65.0,36.0,3579,68.0,55.0,4050,19.0,60.0,3604,62.0,66.0,1
,2017-04-16,730.0,3,4065,69.0,58.0,4722,33.0,46.0,4525,27.0,24.0,3801,61.0,48.0,4443,24.0,16.0,3470,38.0,71.0,15
,2017-04-16,24350.0,4,3580,55.0,39.0,4045,42.0,25.0,3139,13.0,11.0,2995,58.0,47.0,3169,45.0,34.0,4882,31.0,74.0,31
,2017-04-16,1820.0,5,3289,18.0,33.0,4502,39.0,37.0,3528,40.0,54.0,4373,17.0,28.0,4286,43.0,12.0,3142,20.0,43.0,29
,2017-04-16,1020.0,6,4478,16.0,44.0,4791,35.0,18.0,4372,14.0,29.0,3604,62.0,66.0,3618,53.0,41.0,4098,30.0,75.0,14
,2017-04-16,3520.0,7,3483,47.0,49.0,3802,57.0,53.0,4443,24.0,16.0,4088,36.0,22.0,4611,65.0,36.0,3943,32.0,67.0,89
,2017-04-16,4950.0,8,3801,61.0,48.0,3871,52.0,68.0,4183,41.0,57.0,3469,34.0,20.0,3580,55.0,39.0,4923,11.0,31.0,23
,2017-04-16,1800.0,9,3254,59.0,27.0,4014,51.0,42.0,4722,33.0,46.0,3611,25.0,62.0,4373,17.0,28.0,2995,58.0,47.0,23
,2017-04-16,2350.0,10,3182,44.0,35.0,3289,18.0,33.0,4050,19.0,60.0,4882,31.0,74.0,3317,46.0,52.0,3334,23.0,23.0,25
,2017-04-16,3760.0,11,4372,14.0,29.0,4017,28.0,45.0,3579,68.0,55.0,4286,43.0,12.0,4525,27.0,24.0,3139,13.0,11.0,7
,2017-04-16,2360.0,12,3618,53.0,41.0,4065,69.0,58.0,3943,32.0,67.0,4045,42.0,25.0,4502,39.0,37.0,3175,60.0,14.0,16
,2017-04-17,1310.0,1,3334,23.0,23.0,3871,52.0,68.0,4478,16.0,44.0,3470,38.0,71.0,3289,18.0,33.0,4923,11.0,31.0,5
,2017-04-17,1780.0,2,4443,24.0,16.0,4373,17.0,28.0,4372,14.0,29.0,3618,53.0,41.0,4017,28.0,45.0,3580,55.0,39.0,1
,2017-04-17,1370.0,3,3579,68.0,55.0,3943,32.0,67.0,3469,34.0,20.0,3175,60.0,14.0,4088,36.0,22.0,4014,51.0,42.0,10
,2017-04-17,6290.0,4,4050,19.0,60.0,4286,43.0,12.0,4098,30.0,75.0,3182,44.0,35.0,4183,41.0,57.0,3169,45.0,34.0,81
,2017-04-17,3330.0,5,4525,27.0,24.0,3483,47.0,49.0,3611,25.0,62.0,4478,16.0,44.0,4045,42.0,25.0,3801,61.0,48.0,56
,2017-04-17,3140.0,6,3528,40.0,54.0,2995,58.0,47.0,3289,18.0,33.0,4065,69.0,58.0,4372,14.0,29.0,4913,22.0,61.0,73
,2017-04-17,1690.0,7,3604,62.0,66.0,3470,38.0,71.0,4502,39.0,37.0,4611,65.0,36.0,3469,34.0,20.0,4017,28.0,45.0,70
,2017-04-17,1590.0,8,3871,52.0,68.0,3139,13.0,11.0,3579,68.0,55.0,3254,59.0,27.0,4882,31.0,74.0,3618,53.0,41.0,44
,2017-04-17,3830.0,10,3175,60.0,14.0,4722,33.0,46.0,3528,40.0,54.0,4443,24.0,16.0,3182,44.0,35.0,3611,25.0,62.0,15
,2017-04-17,600.0,11,4611,65.0,36.0,4088,36.0,22.0,4045,42.0,25.0,4373,17.0,28.0,4791,35.0,18.0,4065,69.0,58.0,8
,2017-04-17,1400.0,12,4502,39.0,37.0,3801,61.0,48.0,4014,51.0,42.0,4050,19.0,60.0,3334,23.0,23.0,3254,59.0,27.0,1
,2017-04-18,1050.0,1,3611,25.0,62.0,3139,13.0,11.0,3528,40.0,54.0,3169,45.0,34.0,4791,35.0,18.0,4525,27.0,24.0,12
,2017-04-18,770.0,2,4045,42.0,25.0,3334,23.0,23.0,4373,17.0,28.0,2995,58.0,47.0,3579,68.0,55.0,3469,34.0,20.0,3
,2017-04-18,1570.0,3,4050,19.0,60.0,3254,59.0,27.0,3317,46.0,52.0,3175,60.0,14.0,4913,22.0,61.0,4443,24.0,16.0,6
,2017-04-18,6560.0,4,4065,69.0,58.0,4014,51.0,42.0,3470,38.0,71.0,4882,31.0,74.0,3802,57.0,53.0,4478,16.0,44.0,11
,2017-04-18,44050.0,5,4791,35.0,18.0,3801,61.0,48.0,4098,30.0,75.0,3580,55.0,39.0,4017,28.0,45.0,4611,65.0,36.0,55
,2017-04-18,1520.0,6,4722,33.0,46.0,3289,18.0,33.0,3871,52.0,68.0,3618,53.0,41.0,4286,43.0,12.0,3943,32.0,67.0,74
,2017-04-18,10930.0,7,3139,13.0,11.0,3469,34.0,20.0,4088,36.0,22.0,3483,47.0,49.0,3169,45.0,34.0,4913,22.0,61.0,16
,2017-04-18,1880.0,8,4372,14.0,29.0,4183,41.0,57.0,3802,57.0,53.0,4502,39.0,37.0,3604,62.0,66.0,3182,44.0,35.0,22
,2017-04-18,590.0,9,3334,23.0,23.0,4098,30.0,75.0,4722,33.0,46.0,3254,59.0,27.0,4478,16.0,44.0,4882,31.0,74.0,3
,2017-04-18,1660.0,10,4611,65.0,36.0,4443,24.0,16.0,3611,25.0,62.0,4373,17.0,28.0,3580,55.0,39.0,3289,18.0,33.0,6
,2017-04-18,1130.0,11,3618,53.0,41.0,4065,69.0,58.0,4045,42.0,25.0,4286,43.0,12.0,3801,61.0,48.0,4183,41.0,57.0,5
,2017-04-18,460.0,12,4502,39.0,37.0,4050,19.0,60.0,3175,60.0,14.0,3579,68.0,55.0,4372,14.0,29.0,4014,51.0,42.0,1
,2017-04-19,10550.0,1,4286,43.0,12.0,3604,62.0,66.0,2995,58.0,47.0,4017,28.0,45.0,3254,59.0,27.0,4722,33.0,46.0,16
,2017-04-19,27980.0,2,4443,24.0,16.0,3943,32.0,67.0,3470,38.0,71.0,3469,34.0,20.0,3528,40.0,54.0,3317,46.0,52.0,63
,2017-04-19,30470.0,3,3579,68.0,55.0,4525,27.0,24.0,3289,18.0,33.0,4478,16.0,44.0,3483,47.0,49.0,4098,30.0,75.0,48
,2017-04-19,12800.0,4,3580,55.0,39.0,3334,23.0,23.0,3169,45.0,34.0,3182,44.0,35.0,4913,22.0,61.0,3871,52.0,68.0,65
,2017-04-19,930.0,5,4014,51.0,42.0,3802,57.0,53.0,4088,36.0,22.0,4372,14.0,29.0,4373,17.0,28.0,2995,58.0,47.0,9
,2017-04-19,590.0,6,4183,41.0,57.0,3317,46.0,52.0,3175,60.0,14.0,4882,31.0,74.0,4065,69.0,58.0,3139,13.0,11.0,7
,2017-04-19,1940.0,7,4017,28.0,45.0,3483,47.0,49.0,3943,32.0,67.0,3528,40.0,54.0,3604,62.0,66.0,4791,35.0,18.0,2
,2017-04-19,3740.0,8,3801,61.0,48.0,3169,45.0,34.0,4525,27.0,24.0,4098,30.0,75.0,3470,38.0,26.0,3334,23.0,30.0,15
,2017-04-19,690.0,9,4478,16.0,44.0,3182,44.0,35.0,3254,59.0,27.0,3802,57.0,53.0,4088,36.0,22.0,4913,22.0,61.0,1
,2017-04-19,2630.0,10,3175,60.0,14.0,4443,24.0,16.0,4372,14.0,29.0,4183,41.0,57.0,4286,43.0,12.0,3580,55.0,39.0,22
,2017-04-19,5380.0,11,4065,69.0,58.0,4373,17.0,28.0,3801,61.0,48.0,3289,18.0,33.0,4014,51.0,42.0,3579,68.0,55.0,41
,2017-04-19,800.0,12,4502,39.0,37.0,4611,65.0,36.0,3618,53.0,41.0,4050,19.0,60.0,3611,25.0,62.0,4045,42.0,25.0,5
,2017-04-23,4980.0,2,4036,68.0,33.0,4215,51.0,24.0,4713,43.0,26.0,3703,58.0,19.0,3697,40.0,14.0,3220,45.0,15.0,4
,2017-04-23,780.0,3,4298,19.0,73.0,3992,55.0,28.0,4579,60.0,31.0,4753,33.0,75.0,4025,46.0,30.0,4951,13.0,63.0,14
,2017-04-23,1530.0,4,4236,35.0,56.0,4559,17.0,47.0,3433,44.0,66.0,4381,41.0,12.0,3630,30.0,38.0,4785,62.0,17.0,23
,2017-04-23,800.0,5,3879,38.0,62.0,4044,53.0,39.0,3516,65.0,64.0,3455,42.0,22.0,3346,18.0,57.0,4824,25.0,48.0,27
