,date,result_com,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,money,racer_1_b,racer_1_m,racer_2_b,racer_2_m,racer_3_b,racer_3_m,racer_4_b,racer_4_m,racer_5_b,racer_5_m,racer_6_b,racer_6_m
,2018-04-12,5,5,4713,4912,4802,4753,4782,4890,1150.0,60.0,37.0,18.0,40.0,62.0,35.0,66.0,65.0,67.0,69.0,65.0,27.0
,2018-04-12,1,6,4705,4875,4871,4747,4948,4934,520.0,57.0,68.0,63.0,32.0,69.0,59.0,48.0,20.0,23.0,15.0,21.0,26.0
,2018-04-12,12,7,4709,4877,4918,4524,4958,4787,580.0,59.0,33.0,64.0,53.0,31.0,50.0,70.0,38.0,75.0,72.0,11.0,60.0
,2018-04-12,41,8,4809,4523,4771,4873,4917,4503,10850.0,34.0,41.0,46.0,48.0,49.0,31.0,61.0,11.0,71.0,61.0,35.0,52.0
,2018-04-12,70,9,4747,4864,4551,4931,4951,4831,27050.0,48.0,20.0,68.0,16.0,72.0,70.0,20.0,19.0,44.0,56.0,74.0,74.0
,2018-04-12,6,10,4757,4713,4715,4839,4794,4832,1180.0,58.0,12.0,60.0,37.0,27.0,67.0,15.0,30.0,16.0,51.0,73.0,63.0
,2018-04-12,5,12,4524,4503,4532,4802,4759,4551,1040.0,70.0,38.0,35.0,52.0,56.0,77.0,62.0,35.0,12.0,28.0,72.0,70.0
,2018-04-13,5,1,4551,4917,4948,4747,4958,4890,790.0,72.0,70.0,71.0,61.0,23.0,15.0,48.0,20.0,75.0,72.0,65.0,27.0
,2018-04-13,2,2,4787,4875,4864,4887,4771,4695,1060.0,11.0,60.0,63.0,32.0,68.0,16.0,14.0,49.0,49.0,31.0,76.0,66.0
,2018-04-13,10,3,4703,4753,4503,4759,4951,4709,1440.0,54.0,75.0,66.0,65.0,35.0,52.0,12.0,28.0,44.0,56.0,59.0,33.0
,2018-04-13,6,5,4523,4705,4715,4931,4710,4958,740.0,46.0,48.0,57.0,68.0,27.0,67.0,20.0,19.0,24.0,47.0,75.0,72.0
,2018-04-13,5,6,4832,4747,4887,4918,4802,4713,2060.0,73.0,63.0,48.0,20.0,14.0,49.0,31.0,50.0,62.0,35.0,60.0,37.0
,2018-04-13,9,7,4776,4809,4524,4839,4877,4702,5360.0,45.0,71.0,34.0,41.0,70.0,38.0,15.0,30.0,64.0,53.0,13.0,21.0
,2018-04-13,21,8,4794,4709,4771,4523,4912,4711,4580.0,16.0,51.0,59.0,33.0,49.0,31.0,46.0,48.0,18.0,40.0,40.0,44.0
,2018-04-13,8,9,4715,4782,4695,4948,4934,4951,3530.0,27.0,67.0,67.0,69.0,76.0,66.0,23.0,15.0,21.0,26.0,44.0,56.0
,2018-04-13,3,11,4524,4787,4703,4794,4705,4802,1450.0,70.0,38.0,11.0,60.0,54.0,75.0,16.0,51.0,57.0,68.0,62.0,35.0
,2018-04-13,3,12,4831,4702,4711,4832,4551,4759,660.0,74.0,74.0,13.0,21.0,40.0,44.0,73.0,63.0,72.0,70.0,12.0,28.0
,2018-04-14,1,1,4524,4695,4864,4912,4918,4934,280.0,70.0,38.0,76.0,66.0,68.0,16.0,18.0,40.0,31.0,50.0,21.0,26.0
,2018-04-14,61,3,4802,4713,4809,4702,4709,4710,2590.0,62.0,35.0,60.0,37.0,34.0,41.0,13.0,21.0,59.0,33.0,24.0,47.0
,2018-04-14,22,4,4887,4757,4871,4503,4951,4890,1150.0,14.0,49.0,58.0,12.0,69.0,59.0,35.0,52.0,44.0,56.0,65.0,27.0
,2018-04-14,3,5,4832,4711,4753,4958,4931,4934,420.0,73.0,63.0,40.0,44.0,66.0,65.0,75.0,72.0,20.0,19.0,21.0,26.0
,2018-04-14,10,6,4747,4948,4805,4776,4912,4782,1610.0,48.0,20.0,23.0,15.0,39.0,76.0,45.0,71.0,18.0,40.0,67.0,69.0
,2018-04-14,42,7,4864,4917,4787,4703,4809,4873,1090.0,68.0,16.0,71.0,61.0,11.0,60.0,54.0,75.0,34.0,41.0,61.0,11.0
,2018-04-14,61,8,4875,4794,4877,4831,4753,4890,760.0,63.0,32.0,16.0,51.0,64.0,53.0,74.0,74.0,66.0,36.0,65.0,27.0
,2018-04-15,3,1,4503,4771,4948,4875,4871,4934,890.0,35.0,52.0,49.0,31.0,23.0,15.0,63.0,32.0,69.0,59.0,21.0,26.0
,2018-04-15,41,2,4523,4912,4802,4958,4931,4873,6350.0,46.0,48.0,18.0,40.0,62.0,35.0,75.0,72.0,20.0,19.0,61.0,11.0
,2018-04-15,2,3,4551,4747,4753,4787,4917,4890,880.0,72.0,70.0,48.0,20.0,66.0,36.0,11.0,60.0,71.0,61.0,65.0,27.0
,2018-04-15,50,4,4877,4864,4809,4831,4794,4782,21860.0,64.0,53.0,68.0,16.0,34.0,41.0,74.0,17.0,16.0,51.0,67.0,69.0
,2018-04-15,5,5,4711,4805,4703,4705,4715,4951,1510.0,40.0,44.0,39.0,76.0,54.0,75.0,57.0,68.0,27.0,67.0,44.0,56.0
,2018-04-15,12,6,4757,4839,4912,4713,4702,4875,6460.0,58.0,12.0,15.0,30.0,18.0,40.0,60.0,37.0,13.0,21.0,63.0,32.0
,2018-04-15,2,7,4871,4524,4759,4709,4864,4710,1200.0,69.0,59.0,70.0,38.0,12.0,28.0,59.0,33.0,68.0,16.0,24.0,47.0
,2018-04-15,1,8,4695,4809,4805,4948,4918,4887,450.0,76.0,66.0,34.0,41.0,39.0,76.0,23.0,15.0,31.0,50.0,14.0,49.0
,2018-04-15,17,9,4794,4832,4747,4776,4951,4958,35640.0,16.0,51.0,73.0,63.0,48.0,20.0,45.0,71.0,44.0,56.0,75.0,72.0
,2018-04-15,12,10,4702,4503,4705,4703,4523,4524,1560.0,13.0,21.0,35.0,52.0,57.0,68.0,54.0,75.0,46.0,48.0,70.0,38.0
,2018-04-15,56,12,4831,4715,4776,4551,4757,4771,20310.0,74.0,17.0,27.0,67.0,45.0,71.0,72.0,70.0,58.0,12.0,49.0,31.0
