,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1510.0,5,4711,40.0,44.0,4805,39.0,76.0,4703,54.0,75.0,4705,57.0,68.0,4715,27.0,67.0,4951,44.0,56.0,5
,6460.0,6,4757,58.0,12.0,4839,15.0,30.0,4912,18.0,40.0,4713,60.0,37.0,4702,13.0,21.0,4875,63.0,32.0,12
,1200.0,7,4871,69.0,59.0,4524,70.0,38.0,4759,12.0,28.0,4709,59.0,33.0,4864,68.0,16.0,4710,24.0,47.0,2
,450.0,8,4695,76.0,66.0,4809,34.0,41.0,4805,39.0,76.0,4948,23.0,15.0,4918,31.0,50.0,4887,14.0,49.0,1
,35640.0,9,4794,16.0,51.0,4832,73.0,63.0,4747,48.0,20.0,4776,45.0,71.0,4951,44.0,56.0,4958,75.0,72.0,17
,1560.0,10,4702,13.0,21.0,4503,35.0,52.0,4705,57.0,68.0,4703,54.0,75.0,4523,46.0,48.0,4524,70.0,38.0,12
,20310.0,12,4831,74.0,17.0,4715,27.0,67.0,4776,45.0,71.0,4551,72.0,70.0,4757,58.0,12.0,4771,49.0,31.0,56
,540.0,1,4802,62.0,35.0,4753,66.0,36.0,4948,23.0,15.0,4805,39.0,76.0,4877,64.0,53.0,4782,67.0,69.0,1
,800.0,2,4524,70.0,38.0,4912,18.0,40.0,4887,14.0,49.0,4747,48.0,20.0,4917,71.0,61.0,4873,61.0,11.0,1
,790.0,4,4715,27.0,67.0,4794,16.0,51.0,4864,68.0,16.0,4771,49.0,31.0,4523,46.0,48.0,4890,65.0,27.0,9
,630.0,5,4503,35.0,52.0,4871,69.0,59.0,4805,39.0,76.0,4958,75.0,72.0,4951,44.0,56.0,4934,21.0,26.0,2
,1390.0,6,4931,20.0,19.0,4877,64.0,53.0,4713,60.0,37.0,4551,72.0,70.0,4912,18.0,40.0,4710,24.0,47.0,5
,6970.0,7,4695,76.0,66.0,4917,71.0,61.0,4875,63.0,32.0,4831,74.0,17.0,4802,62.0,35.0,4864,68.0,16.0,83
,1140.0,8,4705,57.0,68.0,4948,23.0,15.0,4747,48.0,20.0,4709,59.0,33.0,4809,34.0,41.0,4890,65.0,27.0,10
,430.0,9,4713,60.0,37.0,4759,12.0,28.0,4794,16.0,51.0,4887,14.0,49.0,4753,66.0,36.0,4934,21.0,26.0,1
,1580.0,10,4551,72.0,70.0,4695,76.0,66.0,4771,49.0,31.0,4524,70.0,38.0,4839,15.0,30.0,4871,69.0,59.0,11
,2100.0,11,4831,74.0,17.0,4503,35.0,52.0,4931,20.0,19.0,4715,27.0,67.0,4705,57.0,68.0,4832,73.0,63.0,22
,9860.0,12,4787,11.0,60.0,4702,13.0,21.0,4776,45.0,71.0,4711,40.0,44.0,4703,54.0,75.0,4757,58.0,12.0,20
,860.0,1,3527,49.0,64.0,4315,41.0,46.0,4248,52.0,39.0,4164,25.0,16.0,4842,61.0,48.0,5011,26.0,69.0,2
,270.0,2,4096,76.0,17.0,3459,24.0,76.0,3843,57.0,30.0,4271,30.0,45.0,3491,65.0,36.0,4969,43.0,53.0,6
,1050.0,3,3936,47.0,57.0,4070,63.0,25.0,4000,13.0,72.0,4553,11.0,75.0,4171,37.0,67.0,3508,46.0,54.0,23
,1390.0,4,4498,14.0,61.0,4778,23.0,13.0,4668,55.0,32.0,3777,73.0,60.0,4747,22.0,18.0,3349,17.0,73.0,11
