,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2015-04-08,1950.0,1,3996,62.0,20.0,4259,11.0,53.0,4645,24.0,64.0,3562,75.0,55.0,3952,40.0,68.0,4459,51.0,40.0,14
,2015-04-08,2050.0,2,4042,64.0,51.0,4452,23.0,47.0,3655,14.0,41.0,3573,13.0,19.0,4539,36.0,24.0,4101,39.0,36.0,19
,2015-04-08,10240.0,3,4052,37.0,15.0,3554,22.0,73.0,4237,48.0,34.0,3555,42.0,54.0,4685,29.0,75.0,4262,34.0,22.0,64
,2015-04-08,4030.0,4,3744,71.0,17.0,4166,45.0,66.0,4140,59.0,52.0,4451,20.0,25.0,3947,28.0,42.0,4063,68.0,26.0,12
,2015-04-08,4400.0,5,3903,35.0,46.0,3497,47.0,38.0,4396,66.0,49.0,4019,19.0,48.0,3906,74.0,72.0,3556,15.0,30.0,77
,2015-04-08,890.0,6,3685,72.0,32.0,4042,64.0,51.0,4512,63.0,58.0,3952,40.0,68.0,4102,12.0,65.0,4012,54.0,43.0,2
,2015-04-08,1760.0,7,4259,11.0,53.0,3983,67.0,11.0,4515,50.0,28.0,4269,25.0,31.0,3573,13.0,19.0,3555,42.0,54.0,13
,2015-04-08,4040.0,8,3908,44.0,14.0,4379,53.0,69.0,4685,29.0,44.0,4539,36.0,24.0,4063,68.0,26.0,4131,65.0,16.0,16
,2015-04-08,20900.0,9,3406,16.0,23.0,4424,18.0,74.0,3996,62.0,20.0,3903,35.0,46.0,4140,59.0,52.0,4237,48.0,34.0,82
,2015-04-08,6030.0,10,4512,63.0,58.0,4604,33.0,50.0,4166,45.0,66.0,4262,34.0,22.0,3562,75.0,55.0,4019,19.0,48.0,19
,2015-04-08,8280.0,11,4269,25.0,31.0,4052,37.0,15.0,3744,71.0,17.0,4101,39.0,36.0,3556,15.0,30.0,4102,12.0,65.0,8
,2015-04-08,1920.0,12,3622,41.0,67.0,3499,52.0,29.0,3422,56.0,70.0,3780,30.0,18.0,3716,21.0,57.0,4296,60.0,62.0,4
,2015-04-09,13970.0,1,4452,23.0,47.0,3422,56.0,70.0,4102,12.0,65.0,3497,47.0,38.0,4451,20.0,25.0,3947,28.0,42.0,82
,2015-04-09,19600.0,2,4012,54.0,43.0,3716,21.0,57.0,4539,36.0,24.0,4459,51.0,40.0,3903,35.0,46.0,4515,50.0,28.0,19
,2015-04-09,1490.0,3,3983,67.0,11.0,3685,72.0,32.0,4131,65.0,16.0,3906,74.0,72.0,3655,14.0,41.0,4424,18.0,74.0,6
,2015-04-09,1550.0,4,4296,60.0,62.0,4645,24.0,64.0,3499,52.0,29.0,4604,33.0,50.0,4396,66.0,49.0,4140,59.0,52.0,2
,2015-04-09,32900.0,5,3562,75.0,55.0,4685,29.0,44.0,4052,37.0,15.0,3622,41.0,67.0,3406,16.0,23.0,4379,53.0,69.0,47
,2015-04-09,2640.0,6,3497,47.0,38.0,3780,30.0,18.0,4262,34.0,22.0,4063,68.0,26.0,4042,64.0,51.0,3903,35.0,46.0,6
,2015-04-09,1540.0,7,4131,65.0,16.0,4237,48.0,34.0,3952,40.0,68.0,4452,23.0,47.0,3744,71.0,17.0,4259,11.0,53.0,1
,2015-04-09,28730.0,8,3716,21.0,57.0,4512,63.0,58.0,3983,67.0,11.0,4396,66.0,49.0,3555,42.0,54.0,4451,20.0,25.0,46
,2015-04-09,970.0,10,3499,52.0,29.0,4269,25.0,31.0,3685,72.0,32.0,3422,56.0,70.0,4459,51.0,40.0,3406,16.0,23.0,1
,2015-04-09,2060.0,11,3780,30.0,18.0,3622,41.0,67.0,4424,18.0,74.0,3947,28.0,42.0,4515,50.0,28.0,4604,33.0,50.0,5
,2015-04-09,880.0,12,4166,45.0,66.0,3556,15.0,30.0,3573,13.0,19.0,3996,62.0,20.0,3908,44.0,14.0,3554,22.0,73.0,1
,2015-04-10,4480.0,1,4424,18.0,74.0,4396,66.0,49.0,3716,21.0,57.0,3655,14.0,41.0,4259,11.0,53.0,3422,56.0,70.0,3
,2015-04-10,920.0,2,4685,29.0,44.0,3947,28.0,42.0,3556,15.0,30.0,4237,48.0,34.0,4645,24.0,64.0,3562,75.0,55.0,42
,2015-04-10,38670.0,3,4379,53.0,69.0,4012,54.0,43.0,3622,41.0,67.0,4102,12.0,65.0,4166,45.0,66.0,3499,52.0,29.0,66
,2015-04-10,1330.0,4,3555,42.0,54.0,4131,65.0,16.0,3903,35.0,46.0,3908,44.0,14.0,4269,25.0,31.0,4452,23.0,47.0,6
,2015-04-10,1030.0,5,4604,33.0,50.0,3573,13.0,19.0,4296,60.0,62.0,3554,22.0,73.0,4101,39.0,36.0,3655,14.0,41.0,1
,2015-04-10,1650.0,6,3906,74.0,72.0,4515,50.0,28.0,4063,68.0,26.0,4645,24.0,64.0,3996,62.0,20.0,3716,21.0,57.0,6
,2015-04-10,2780.0,7,4459,51.0,40.0,3744,71.0,17.0,3406,16.0,23.0,4259,11.0,53.0,4512,63.0,58.0,4539,36.0,24.0,4
,2015-04-10,76210.0,8,4262,34.0,22.0,4102,12.0,65.0,4269,25.0,31.0,4685,29.0,44.0,3422,56.0,70.0,3780,30.0,18.0,118
