,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2012-04-09,4410.0,1,3006,78.0,65.0,3570,55.0,26.0,3294,23.0,78.0,3562,39.0,31.0,1485,63.0,70.0,4597,27.0,57.0,66
,2012-04-09,3050.0,2,2223,33.0,60.0,3190,20.0,36.0,4191,79.0,66.0,4256,18.0,79.0,4328,32.0,73.0,4665,68.0,68.0,26
,2012-04-09,980.0,3,3536,8.0,75.0,3882,60.0,77.0,4217,71.0,88.0,3711,35.0,91.0,3809,65.0,34.0,4649,37.0,38.0,22
,2012-04-09,2080.0,4,3633,24.0,40.0,3997,67.0,67.0,4369,62.0,74.0,3615,80.0,89.0,3927,57.0,94.0,3689,52.0,23.0,29
,2012-04-09,1060.0,5,3619,38.0,15.0,2973,4.0,62.0,3749,30.0,28.0,4597,27.0,57.0,3158,64.0,76.0,4090,3.0,81.0,56
,2012-04-09,5140.0,6,3562,39.0,31.0,3623,31.0,83.0,3820,19.0,82.0,2876,16.0,19.0,3868,40.0,80.0,4301,15.0,90.0,61
,2012-04-09,1500.0,7,3151,54.0,14.0,3309,25.0,52.0,4161,9.0,84.0,3685,58.0,69.0,3567,6.0,37.0,4328,32.0,73.0,6
,2012-04-09,550.0,8,4259,73.0,85.0,4311,34.0,72.0,3536,8.0,75.0,3633,24.0,40.0,3587,11.0,55.0,3294,23.0,78.0,1
,2012-04-09,1270.0,9,3711,35.0,91.0,3485,51.0,92.0,3444,70.0,86.0,3619,38.0,15.0,3764,29.0,71.0,3615,80.0,89.0,24
,2012-04-09,2030.0,10,2876,16.0,19.0,3532,14.0,87.0,3997,67.0,67.0,3809,65.0,34.0,3749,30.0,28.0,4191,79.0,66.0,6
,2012-04-09,4730.0,11,3623,31.0,83.0,3685,58.0,69.0,3158,64.0,76.0,3882,60.0,77.0,4256,18.0,79.0,4369,62.0,74.0,13
,2012-04-09,460.0,12,4311,34.0,72.0,4161,9.0,84.0,4090,3.0,81.0,3190,20.0,36.0,3689,52.0,23.0,4217,71.0,88.0,5
,2012-04-10,14900.0,1,3294,23.0,78.0,3567,6.0,37.0,3006,78.0,65.0,4665,68.0,68.0,3309,25.0,52.0,3532,14.0,87.0,84
,2012-04-10,1550.0,2,4301,15.0,90.0,3711,35.0,91.0,3633,24.0,40.0,3820,19.0,82.0,3570,55.0,26.0,3536,8.0,75.0,2
,2012-04-10,920.0,3,4217,71.0,88.0,3615,80.0,89.0,3151,54.0,14.0,4649,37.0,38.0,4597,27.0,57.0,2223,33.0,60.0,21
,2012-04-10,6290.0,4,3764,29.0,71.0,4191,79.0,66.0,3190,20.0,36.0,3158,64.0,76.0,2973,4.0,62.0,3444,70.0,86.0,76
,2012-04-10,1170.0,5,3587,11.0,55.0,3689,52.0,23.0,4328,32.0,73.0,3927,57.0,94.0,4665,68.0,68.0,3623,31.0,83.0,105
,2012-04-10,4170.0,7,3868,40.0,80.0,4259,73.0,85.0,2223,33.0,60.0,3006,78.0,65.0,3633,24.0,40.0,3619,38.0,15.0,12
,2012-04-10,2170.0,8,4369,62.0,74.0,4217,71.0,88.0,3309,25.0,52.0,3997,67.0,67.0,3444,70.0,86.0,3820,19.0,82.0,6
,2012-04-10,1740.0,9,3882,60.0,77.0,3587,11.0,55.0,3532,14.0,87.0,4301,15.0,90.0,4161,9.0,84.0,2973,4.0,62.0,2
,2012-04-10,5800.0,10,3158,64.0,76.0,3151,54.0,14.0,3711,35.0,91.0,3485,51.0,92.0,3623,31.0,83.0,2876,16.0,19.0,85
,2012-04-10,4770.0,11,3685,58.0,69.0,3809,65.0,34.0,4311,34.0,72.0,4259,73.0,85.0,3562,39.0,31.0,3749,30.0,28.0,11
,2012-04-10,2500.0,12,3997,67.0,67.0,3868,40.0,80.0,3927,57.0,94.0,3764,29.0,71.0,4649,37.0,38.0,4256,18.0,79.0,24
,2012-04-11,960.0,1,3820,19.0,82.0,4597,27.0,57.0,3689,52.0,23.0,4191,79.0,66.0,2223,33.0,60.0,4328,32.0,73.0,62
,2012-04-11,4100.0,2,3444,70.0,86.0,4301,15.0,90.0,3567,6.0,37.0,3294,23.0,78.0,2876,16.0,19.0,4259,73.0,85.0,99
,2012-04-11,7580.0,3,3309,25.0,52.0,3764,29.0,71.0,3882,60.0,77.0,4090,3.0,81.0,3151,54.0,14.0,4665,68.0,68.0,50
