,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2015-04-14,34330.0,8,4180,71.0,90.0,3552,77.0,74.0,3409,60.0,77.0,4430,16.0,17.0,2785,64.0,57.0,4832,62.0,89.0,55
,2015-04-14,6060.0,9,3919,69.0,94.0,3475,80.0,33.0,4435,55.0,27.0,3339,11.0,87.0,4219,75.0,30.0,3918,19.0,76.0,19
,2015-04-14,1990.0,10,3887,8.0,93.0,4136,67.0,35.0,4016,72.0,80.0,4360,56.0,51.0,4287,79.0,65.0,3686,70.0,38.0,10
,2015-04-14,1660.0,11,3079,34.0,83.0,4180,71.0,90.0,4389,68.0,63.0,4532,59.0,79.0,4062,78.0,28.0,3859,28.0,36.0,10
,2015-04-24,1600.0,1,3006,56.0,88.0,3927,24.0,13.0,3141,37.0,18.0,2876,30.0,76.0,4628,65.0,94.0,4487,69.0,53.0,62
,2015-04-24,5420.0,2,2972,59.0,72.0,3881,71.0,30.0,4466,7.0,84.0,4191,31.0,58.0,4440,60.0,71.0,4857,77.0,50.0,29
,2015-04-24,2730.0,3,3951,80.0,14.0,3545,63.0,56.0,3445,14.0,69.0,3365,20.0,91.0,4067,62.0,38.0,4824,53.0,59.0,5
,2015-04-24,3200.0,4,3769,52.0,23.0,3814,70.0,15.0,4147,58.0,61.0,4278,12.0,26.0,3005,9.0,66.0,4508,25.0,55.0,63
,2015-04-24,8010.0,5,3891,73.0,77.0,3699,38.0,85.0,3281,23.0,74.0,4057,27.0,16.0,3312,10.0,68.0,3842,18.0,67.0,10
,2015-04-24,4050.0,6,4356,79.0,64.0,4191,31.0,58.0,4162,54.0,36.0,3682,32.0,89.0,3833,76.0,52.0,3141,37.0,18.0,9
