,date,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,2014-04-01,3590.0,1,2606,56.0,28.0,4584,64.0,17.0,4152,58.0,19.0,4750,32.0,77.0,4321,73.0,24.0,3492,66.0,87.0,5
,2014-04-01,1290.0,2,4489,35.0,50.0,3860,68.0,59.0,4704,70.0,72.0,4623,52.0,16.0,4089,21.0,25.0,4800,9.0,10.0,81
,2014-04-01,4270.0,3,4119,31.0,68.0,3075,62.0,78.0,3921,61.0,26.0,4204,24.0,55.0,4278,30.0,67.0,4793,67.0,75.0,89
,2014-04-01,6990.0,4,2380,11.0,73.0,3161,71.0,61.0,4428,37.0,51.0,4470,12.0,85.0,4706,63.0,82.0,3734,16.0,70.0,64
,2014-04-01,4260.0,5,3190,69.0,56.0,3955,75.0,84.0,3746,18.0,36.0,4200,7.0,86.0,4772,54.0,83.0,4518,72.0,54.0,106
,2014-04-01,5910.0,6,3997,25.0,38.0,3888,51.0,80.0,3860,68.0,59.0,4321,73.0,24.0,4520,65.0,37.0,3523,34.0,81.0,14
,2014-04-01,910.0,7,4110,8.0,30.0,4458,28.0,88.0,3915,59.0,71.0,3811,57.0,11.0,4800,9.0,10.0,3905,27.0,79.0,6
,2014-04-01,990.0,8,3404,4.0,76.0,3010,50.0,74.0,4584,64.0,17.0,4710,74.0,20.0,4121,33.0,14.0,4428,37.0,51.0,26
,2014-04-01,1030.0,9,3075,62.0,78.0,3122,60.0,89.0,4076,14.0,66.0,4489,35.0,50.0,3878,17.0,31.0,4706,63.0,82.0,5
,2014-04-01,2990.0,10,3161,71.0,61.0,4152,58.0,19.0,3523,34.0,81.0,4251,29.0,53.0,4518,72.0,54.0,4633,38.0,15.0,23
,2014-04-01,1640.0,11,3811,57.0,11.0,3997,25.0,38.0,4089,21.0,25.0,3955,75.0,84.0,3921,61.0,26.0,4470,12.0,85.0,6
,2014-04-02,6250.0,1,4200,7.0,86.0,3878,17.0,31.0,3492,66.0,87.0,4800,9.0,10.0,2380,11.0,73.0,4750,32.0,77.0,41
,2014-04-02,11690.0,2,4121,33.0,14.0,3190,69.0,56.0,4119,31.0,68.0,4706,63.0,82.0,4458,28.0,88.0,4772,54.0,83.0,18
,2014-04-02,5430.0,3,4584,64.0,17.0,4704,70.0,72.0,4623,52.0,16.0,4633,38.0,15.0,4793,67.0,75.0,3997,25.0,38.0,107
